Date;C4TC;C5TC;PMX;S10TC;S6TC;CSZ;S10TC_S6TC;SMX;BDI
22/02/2010;32437;;25888;;21987;32437;;21987;20741
23/02/2010;31426;;26083;;22562;31426;;22562;20395
24/02/2010;29833;;26316;;23049;29833;;23049;19828
25/02/2010;28737;;26738;;23516;28737;;23516;19516
26/02/2010;28378;;27326;;23927;28378;;23927;19549
01/03/2010;28281;;27723;;24217;28281;;24217;19629
02/03/2010;28457;;28216;;24520;28457;;24520;19848
03/03/2010;30743;;29501;;24924;30743;;24924;21148
04/03/2010;35437;;31271;;25397;35437;;25397;23556
05/03/2010;37804;;32199;;25844;37804;;25844;24781
08/03/2010;37431;;32520;;26222;37431;;26222;24728
09/03/2010;35044;;32529;;26682;35044;;26682;23776
10/03/2010;35469;;32274;;27049;35469;;27049;23870
11/03/2010;37307;;32886;;27475;37307;;27475;24789
12/03/2010;41877;;33587;;28561;41877;;28561;26827
15/03/2010;42831;;33951;;29491;42831;;29491;27318
16/03/2010;38931;;34209;;30046;38931;;30046;25835
17/03/2010;35571;;34540;;30298;35571;;30298;24590
18/03/2010;33379;;34847;;30529;33379;;30529;23806
19/03/2010;32157;;34906;;30629;32157;;30629;23335
22/03/2010;30365;;35007;;30512;30365;;30512;22648
23/03/2010;29010;;34778;;30079;29010;;30079;22037
24/03/2010;28713;;34285;;29702;28713;;29702;21771
25/03/2010;28593;;33136;;28829;28593;;28829;21378
26/03/2010;28542;;31872;;27677;28542;;27677;20978
29/03/2010;28555;;30612;;26577;28555;;26577;20606
30/03/2010;29232;;29667;;25862;29232;;25862;20593
31/03/2010;30702;;29566;;25419;30702;;25419;21151
01/04/2010;30641;;29836;;25188;30641;;25188;21207
06/04/2010;29919;;30062;;25459;29919;;25459;20986
07/04/2010;27941;;30670;;25724;27941;;25724;20377
08/04/2010;26106;;31394;;25835;26106;;25835;19861
09/04/2010;25115;;31799;;26040;25115;;26040;19586
12/04/2010;24579;;32008;;26222;24579;;26222;19434
13/04/2010;24670;;32165;;26557;24670;;26557;19518
14/04/2010;25479;;32361;;26840;25479;;26840;19900
15/04/2010;26174;;32488;;27143;26174;;27143;20216
16/04/2010;26419;;32472;;27124;26419;;27124;20309
19/04/2010;26250;;32352;;27084;26250;;27084;20206
20/04/2010;26511;;31847;;27268;26511;;27268;20159
21/04/2010;27440;;31255;;27390;27440;;27390;20353
22/04/2010;27798;;30671;;27630;27798;;27630;20321
23/04/2010;28441;;30239;;27767;28441;;27767;20448
26/04/2010;29061;;29875;;27803;29061;;27803;20587
27/04/2010;35109;;30166;;27875;35109;;27875;23093
28/04/2010;38448;;31005;;28082;38448;;28082;24681
29/04/2010;39130;;31313;;28126;39130;;28126;25046
30/04/2010;38611;;31382;;28384;38611;;28384;24859
04/05/2010;38044;;31466;;28563;38044;;28563;24657
05/05/2010;38241;;31793;;28802;38241;;28802;24834
06/05/2010;40039;;32328;;29460;40039;;29460;25714
07/05/2010;43686;;32679;;30196;43686;;30196;27278
10/05/2010;46171;;32953;;30811;46171;;30811;28354
11/05/2010;49122;;33355;;31270;49122;;31270;29655
12/05/2010;50442;;33753;;31625;50442;;31625;30303
13/05/2010;50317;;34366;;31920;50317;;31920;30437
14/05/2010;49931;;34901;;32160;49931;;32160;30443
17/05/2010;48797;;35502;;32314;48797;;32314;30169
18/05/2010;46403;;36185;;32442;46403;;32442;29417
19/05/2010;43726;;36901;;32528;43726;;32528;28561
20/05/2010;42555;;37099;;32474;42555;;32474;28152
21/05/2010;44441;;36728;;32364;44441;;32364;28795
24/05/2010;48248;;36413;;32307;48248;;32307;30223
25/05/2010;57425;;36049;;32161;57425;;32161;33785
26/05/2010;58904;;35710;;31927;58904;;31927;34275
27/05/2010;58356;;34993;;31526;58356;;31526;33840
28/05/2010;57095;;34083;;31176;57095;;31176;33063
01/06/2010;58932;;32746;;30637;58932;;30637;33397
02/06/2010;59324;;32051;;29959;59324;;29959;33345
03/06/2010;56912;;31545;;29257;56912;;29257;32228
04/06/2010;55010;;31118;;28662;55010;;28662;31339
07/06/2010;52393;;30787;;27989;52393;;27989;30193
08/06/2010;48270;;30412;;27292;48270;;27292;28432
09/06/2010;47636;;29886;;26380;47636;;26380;28020
10/06/2010;46679;;28530;;25703;46679;;25703;27231
11/06/2010;44244;;27023;;25201;44244;;25201;25805
14/06/2010;39354;;26406;;24828;39354;;24828;23663
15/06/2010;37173;;25825;;24515;37173;;24515;22617
16/06/2010;34151;;25046;;24107;34151;;24107;21174
17/06/2010;31715;;24246;;23730;31715;;23730;19960
18/06/2010;29498;;23942;;23343;29498;;23343;18982
21/06/2010;26983;;23837;;22941;26983;;22941;17944
22/06/2010;25145;;24241;;22614;25145;;22614;17330
23/06/2010;24064;;24606;;22410;24064;;22410;17007
24/06/2010;23944;;24675;;22231;23944;;22231;16980
25/06/2010;24283;;24472;;22192;24283;;22192;17055
28/06/2010;24306;;23934;;22141;24306;;22141;16903
29/06/2010;24237;;23124;;21920;24237;;21920;16632
30/06/2010;24239;;22113;;21607;24239;;21607;16330
01/07/2010;23807;;21147;;21293;23807;;21293;15867
02/07/2010;23469;;19719;;20862;23469;;20862;15303
05/07/2010;23012;;18941;;20467;23012;;20467;14887
06/07/2010;21880;;17667;;20111;21880;;20111;14052
07/07/2010;19652;;16784;;19556;19652;;19556;12896
08/07/2010;18185;;16004;;19275;18185;;19275;12075
09/07/2010;17643;;15679;;18999;17643;;18999;11761
12/07/2010;15997;;15648;;18702;15997;;18702;11093
13/07/2010;14722;;15680;;18406;14722;;18406;10593
14/07/2010;12278;;15941;;17950;12278;;17950;9694
15/07/2010;12073;;16331;;17595;12073;;17595;9729
16/07/2010;12495;;16839;;17448;12495;;17448;10050
19/07/2010;12793;;17081;;17402;12793;;17402;10242
20/07/2010;13336;;17366;;17470;13336;;17470;10544
21/07/2010;13266;;17761;;17688;13266;;17688;10635
22/07/2010;12863;;18397;;18017;12863;;18017;10664
23/07/2010;12755;;18997;;18250;12755;;18250;10801
26/07/2010;12643;;19324;;18409;12643;;18409;10854
27/07/2010;13018;;19673;;18551;13018;;18551;11109
28/07/2010;13579;;20138;;18525;13579;;18525;11473
29/07/2010;14443;;20752;;18450;14443;;18450;12003
30/07/2010;14965;;21155;;18401;14965;;18401;12333
02/08/2010;15062;;21515;;18366;15062;;18366;12479
03/08/2010;14910;;21416;;18293;14910;;18293;12389
04/08/2010;15369;;20947;;18174;15369;;18174;12432
05/08/2010;16596;;20621;;18130;16596;;18130;12825
06/08/2010;18422;;20733;;18096;18422;;18096;13589
09/08/2010;21298;;20936;;18009;21298;;18009;14800
10/08/2010;24153;;21411;;18076;24153;;18076;16085
11/08/2010;29022;;22077;;18295;29022;;18295;18232
12/08/2010;29878;;22723;;18680;29878;;18680;18768
13/08/2010;29956;;23013;;19147;29956;;19147;18886
16/08/2010;29945;;23166;;19592;29945;;19592;18928
17/08/2010;30084;;23460;;19946;30084;;19946;19072
18/08/2010;30344;;23859;;20623;30344;;20623;19295
19/08/2010;32066;;24365;;21272;32066;;21272;20136
20/08/2010;34913;;24830;;21710;34913;;21710;21414
23/08/2010;37321;;25097;;21976;37321;;21976;22458
24/08/2010;37607;;25141;;22238;37607;;22238;22585
25/08/2010;34609;;24809;;22392;34609;;22392;21286
26/08/2010;32942;;24309;;22151;32942;;22151;20470
27/08/2010;33745;;23935;;22054;33745;;22054;20679
31/08/2010;34488;;23712;;21601;34488;;21601;20909
01/09/2010;35932;;23757;;21213;35932;;21213;21500
02/09/2010;38939;;24384;;20897;38939;;20897;22891
03/09/2010;39734;;25099;;20833;39734;;20833;23423
06/09/2010;39026;;25922;;20898;39026;;20898;23387
07/09/2010;39503;;26604;;21015;39503;;21015;23782
08/09/2010;40904;;27028;;21151;40904;;21151;24470
09/09/2010;40863;;27329;;21288;40863;;21288;24544
10/09/2010;41006;;27312;;21395;41006;;21395;24596
13/09/2010;40548;;27055;;21363;40548;;21363;24336
14/09/2010;39849;;26493;;21347;39849;;21347;23888
15/09/2010;37445;;25343;;21335;37445;;21335;22581
16/09/2010;35322;;23986;;21219;35322;;21219;21325
17/09/2010;33812;;23525;;21041;33812;;21041;20582
20/09/2010;32634;;23313;;20775;32634;;20775;20048
21/09/2010;30867;;23144;;20532;30867;;20532;19290
22/09/2010;28840;;22696;;20296;28840;;20296;18345
23/09/2010;28847;;22192;;19961;28847;;19961;18196
24/09/2010;29002;;21840;;19644;29002;;19644;18153
27/09/2010;29860;;21478;;19457;29860;;19457;18387
28/09/2010;32498;;20947;;19364;32498;;19364;19283
29/09/2010;32082;;20278;;19307;32082;;19307;18916
30/09/2010;31942;;19784;;19313;31942;;19313;18712
01/10/2010;32626;;19383;;19272;32626;;19272;18865
04/10/2010;33746;;19097;;19372;33746;;19372;19228
05/10/2010;36949;;18986;;19444;36949;;19444;20475
06/10/2010;39268;;18972;;19588;39268;;19588;21399
07/10/2010;39876;;19080;;19708;39876;;19708;21674
08/10/2010;40798;;19332;;19805;40798;;19805;22119
