Date;4TC_PCURMON;4TC_P+1MON;4TC_FORWARD
2009-09-10;20056.0;19683.0;20056.0
2009-09-11;19745.0;19160.0;19745.0
2009-09-14;19568.0;18960.0;19568.0
2009-09-15;19335.0;18458.0;19335.0
2009-09-16;19568.0;18661.0;19568.0
2009-09-17;19688.0;18913.0;19688.0
2009-09-18;19650.0;18713.0;19650.0
2009-09-21;19610.0;18443.0;19610.0
2009-09-22;19520.0;17925.0;19520.0
2009-09-23;19468.0;17598.0;17598.0
2009-09-24;19540.0;17903.0;17903.0
2009-09-25;19480.0;17995.0;17995.0
2009-09-28;19425.0;17855.0;17855.0
2009-09-29;19458.0;17970.0;17970.0
2009-09-30;18815.0;18080.0;18080.0
2009-10-01;19375.0;18560.0;19375.0
2009-10-02;19113.0;18288.0;19113.0
2009-10-05;19050.0;18300.0;19050.0
2009-10-06;19438.0;18878.0;19438.0
2009-10-07;20223.0;19525.0;20223.0
2009-10-08;20450.0;19660.0;20450.0
2009-10-09;20456.0;19462.0;20456.0
2009-10-12;20718.0;19600.0;20718.0
2009-10-13;20135.0;19180.0;20135.0
2009-10-14;20595.0;19605.0;20595.0
2009-10-15;21030.0;20185.0;21030.0
2009-10-16;21230.0;20160.0;21230.0
2009-10-19;21713.0;20613.0;21713.0
2009-10-20;21915.0;21128.0;21915.0
2009-10-21;22188.0;22050.0;22188.0
2009-10-22;22315.0;22805.0;22315.0
2009-10-23;22415.0;23053.0;23053.0
2009-10-26;22358.0;23178.0;23178.0
2009-10-27;22258.0;23010.0;23010.0
2009-10-28;22190.0;22770.0;22770.0
2009-10-29;22414.0;23700.0;23700.0
2009-10-30;25233.0;24133.0;24133.0
2009-11-02;26300.0;25005.0;26300.0
2009-11-03;25044.0;23203.0;25044.0
2009-11-04;26472.0;24806.0;26472.0
2009-11-05;26844.0;25139.0;26844.0
2009-11-06;29250.0;27313.0;29250.0
2009-11-09;30238.0;28315.0;30238.0
2009-11-10;30608.0;28938.0;30608.0
2009-11-11;31560.0;30185.0;31560.0
2009-11-12;31920.0;30510.0;31920.0
2009-11-13;32170.0;31215.0;32170.0
2009-11-16;32410.0;31490.0;32410.0
2009-11-17;32688.0;32180.0;32688.0
2009-11-18;34270.0;35250.0;34270.0
2009-11-19;32555.0;32310.0;32555.0
2009-11-20;31845.0;31495.0;31845.0
2009-11-23;31540.0;30300.0;30300.0
2009-11-24;31634.0;30415.0;30415.0
2009-11-25;31215.0;28910.0;28910.0
2009-11-26;31050.0;26681.0;26681.0
2009-11-27;30972.0;25778.0;25778.0
2009-11-30;26500.0;24425.0;24425.0
2009-12-01;28660.0;26475.0;28660.0
2009-12-02;30860.0;28190.0;30860.0
2009-12-03;30250.0;27750.0;30250.0
2009-12-04;30222.0;27911.0;30222.0
2009-12-07;29465.0;27113.0;29465.0
2009-12-08;29585.0;26693.0;29585.0
2009-12-09;29738.0;26935.0;29738.0
2009-12-10;29428.0;26300.0;29428.0
2009-12-11;29028.0;25620.0;29028.0
2009-12-14;29160.0;25413.0;29160.0
2009-12-15;29528.0;26120.0;29528.0
2009-12-16;29500.0;25885.0;29500.0
2009-12-17;29225.0;25538.0;29225.0
2009-12-18;29125.0;25595.0;29125.0
2009-12-21;29048.0;25445.0;29048.0
2009-12-22;29223.0;25886.0;29223.0
2009-12-23;29480.0;26700.0;29480.0
2009-12-24;27278.0;26333.0;26333.0
2009-12-29;27653.0;26725.0;26725.0
2009-12-30;28097.0;27383.0;27383.0
2009-12-31;28875.0;28239.0;28239.0
2010-01-04;30775.0;29556.0;30775.0
2010-01-05;30545.0;29113.0;30545.0
2010-01-06;30525.0;29145.0;30525.0
2010-01-07;30830.0;29268.0;30830.0
2010-01-08;31405.0;29683.0;31405.0
2010-01-11;31740.0;29820.0;31740.0
2010-01-12;31130.0;29160.0;31130.0
2010-01-13;30145.0;27690.0;30145.0
2010-01-14;30388.0;27958.0;30388.0
2010-01-15;30208.0;28035.0;30208.0
2010-01-18;30097.0;27672.0;30097.0
2010-01-19;29553.0;26855.0;29553.0
2010-01-20;29750.0;27225.0;29750.0
2010-01-21;30285.0;28450.0;30285.0
2010-01-22;30295.0;28760.0;28760.0
2010-01-25;30273.0;28533.0;28533.0
2010-01-26;30208.0;27950.0;27950.0
2010-01-27;30285.0;27278.0;27278.0
2010-01-28;30150.0;25818.0;25818.0
2010-01-29;24980.0;23680.0;23680.0
2010-02-01;24430.0;23295.0;24430.0
2010-02-02;25433.0;24730.0;25433.0
2010-02-03;25597.0;25214.0;25597.0
2010-02-04;25938.0;25743.0;25938.0
2010-02-05;26378.0;26360.0;26378.0
2010-02-08;26293.0;26328.0;26293.0
2010-02-09;25490.0;25333.0;25490.0
2010-02-10;24730.0;24468.0;24730.0
2010-02-11;24760.0;24508.0;24760.0
2010-02-12;25213.0;25298.0;25213.0
2010-02-15;25244.0;25433.0;25244.0
2010-02-16;25455.0;26243.0;25455.0
2010-02-17;25913.0;26873.0;25913.0
2010-02-18;25425.0;26438.0;25425.0
2010-02-19;25413.0;26510.0;26510.0
2010-02-22;25573.0;26580.0;26580.0
2010-02-23;25455.0;26218.0;26218.0
2010-02-24;25503.0;26480.0;26480.0
2010-02-25;25758.0;27513.0;27513.0
2010-02-26;27460.0;27305.0;27305.0
2010-03-01;28198.0;27953.0;28198.0
2010-03-02;28978.0;28568.0;28978.0
2010-03-03;31315.0;30500.0;31315.0
2010-03-04;32294.0;31094.0;32294.0
2010-03-05;31913.0;31015.0;31913.0
2010-03-08;31248.0;30390.0;31248.0
2010-03-09;30470.0;29533.0;30470.0
2010-03-10;31398.0;30635.0;31398.0
2010-03-11;32060.0;31273.0;32060.0
2010-03-12;32958.0;32142.0;32958.0
2010-03-15;32638.0;32055.0;32638.0
2010-03-16;32263.0;31553.0;32263.0
2010-03-17;32945.0;32218.0;32945.0
2010-03-18;32950.0;32380.0;32950.0
2010-03-19;32963.0;32735.0;32963.0
2010-03-22;32910.0;32778.0;32910.0
2010-03-23;32633.0;32173.0;32633.0
2010-03-24;32493.0;31830.0;31830.0
2010-03-25;31940.0;30820.0;30820.0
2010-03-26;31775.0;30650.0;30650.0
2010-03-29;31873.0;30203.0;30203.0
2010-03-30;32125.0;30090.0;30090.0
2010-03-31;30139.0;29261.0;29261.0
2010-04-01;30711.0;29569.0;30711.0
2010-04-06;30713.0;29783.0;30713.0
2010-04-07;30803.0;30190.0;30803.0
2010-04-08;31163.0;30310.0;31163.0
2010-04-09;31403.0;30373.0;31403.0
2010-04-12;30925.0;29115.0;30925.0
2010-04-13;31495.0;30050.0;31495.0
2010-04-14;31750.0;30653.0;31750.0
2010-04-15;31595.0;30178.0;31595.0
2010-04-16;31328.0;29853.0;31328.0
2010-04-19;31190.0;29058.0;31190.0
2010-04-20;31245.0;28925.0;31245.0
2010-04-21;31173.0;28730.0;31173.0
2010-04-22;30988.0;28255.0;30988.0
2010-04-23;30943.0;27980.0;27980.0
2010-04-26;31070.0;28455.0;28455.0
2010-04-27;31455.0;30298.0;30298.0
2010-04-28;31200.0;30083.0;30083.0
2010-04-29;31120.0;29760.0;29760.0
2010-04-30;29675.0;28685.0;28685.0
2010-05-04;30225.0;29150.0;30225.0
2010-05-05;31200.0;29970.0;31200.0
2010-05-06;32325.0;31063.0;32325.0
2010-05-07;32847.0;31347.0;32847.0
2010-05-10;33428.0;31831.0;33428.0
2010-05-11;33586.0;31906.0;33586.0
2010-05-12;33014.0;31342.0;33014.0
2010-05-13;33461.0;31847.0;33461.0
2010-05-14;34056.0;32347.0;34056.0
2010-05-17;34086.0;32292.0;34086.0
2010-05-18;34347.0;32556.0;34347.0
2010-05-19;33944.0;31486.0;33944.0
2010-05-20;34294.0;32169.0;34294.0
2010-05-21;34528.0;32431.0;32431.0
2010-05-24;34917.0;32875.0;32875.0
2010-05-25;34859.0;33063.0;33063.0
2010-05-26;34461.0;32400.0;32400.0
2010-05-27;34434.0;31800.0;31800.0
2010-05-28;31333.0;28567.0;28567.0
2010-06-01;31028.0;28228.0;31028.0
2010-06-02;29875.0;27139.0;29875.0
2010-06-03;29486.0;26764.0;29486.0
2010-06-04;29444.0;26625.0;29444.0
2010-06-07;29522.0;26650.0;29522.0
2010-06-08;28806.0;25558.0;28806.0
2010-06-09;28356.0;24931.0;28356.0
2010-06-10;27792.0;24164.0;27792.0
2010-06-11;27181.0;23639.0;27181.0
2010-06-14;26597.0;22339.0;26597.0
2010-06-15;27181.0;22864.0;27181.0
2010-06-16;27169.0;22875.0;27169.0
2010-06-17;26708.0;22558.0;26708.0
2010-06-18;26883.0;23286.0;26883.0
2010-06-21;26794.0;23389.0;26794.0
2010-06-22;26928.0;23903.0;26928.0
2010-06-23;27083.0;24389.0;24389.0
2010-06-24;26750.0;23375.0;23375.0
2010-06-25;26778.0;23194.0;23194.0
2010-06-28;26586.0;22292.0;22292.0
2010-06-29;26350.0;21347.0;21347.0
2010-06-30;20219.0;19806.0;19806.0
2010-07-01;18891.0;18656.0;18891.0
2010-07-02;17722.0;17850.0;17722.0
2010-07-05;17778.0;18097.0;17778.0
2010-07-06;17319.0;17539.0;17319.0
2010-07-07;16544.0;16691.0;16544.0
2010-07-08;16667.0;16850.0;16667.0
2010-07-09;17583.0;17900.0;17583.0
2010-07-12;17239.0;17719.0;17239.0
2010-07-13;17289.0;18114.0;17289.0
2010-07-14;17481.0;18594.0;17481.0
2010-07-15;17889.0;19544.0;17889.0
2010-07-16;18111.0;20264.0;18111.0
2010-07-19;18194.0;20194.0;18194.0
2010-07-20;18097.0;20056.0;18097.0
2010-07-21;18181.0;20861.0;18181.0
2010-07-22;18275.0;21206.0;18275.0
2010-07-23;18311.0;21431.0;21431.0
2010-07-26;18256.0;21542.0;21542.0
2010-07-27;18347.0;21728.0;21728.0
2010-07-28;18389.0;22275.0;22275.0
2010-07-29;18417.0;23678.0;23678.0
2010-07-30;23528.0;25458.0;25458.0
2010-08-02;23139.0;25278.0;23139.0
2010-08-03;21556.0;23417.0;21556.0
2010-08-04;20613.0;22488.0;20613.0
2010-08-05;21308.0;23417.0;21308.0
2010-08-06;21938.0;24250.0;21938.0
2010-08-09;22418.0;24969.0;22418.0
2010-08-10;22625.0;25086.0;22625.0
2010-08-11;23075.0;25864.0;23075.0
2010-08-12;22656.0;25289.0;22656.0
2010-08-13;22484.0;25063.0;22484.0
2010-08-16;22711.0;25908.0;22711.0
2010-08-17;23022.0;26584.0;23022.0
2010-08-18;23014.0;26719.0;23014.0
2010-08-19;23394.0;27444.0;23394.0
2010-08-20;23731.0;28047.0;23731.0
2010-08-23;23769.0;28069.0;23769.0
2010-08-24;23317.0;26792.0;26792.0
2010-08-25;22875.0;25694.0;25694.0
2010-08-26;23000.0;25625.0;25625.0
2010-08-27;23028.0;25500.0;25500.0
2010-08-31;25450.0;26453.0;26453.0
2010-09-01;26363.0;27809.0;26363.0
2010-09-02;26417.0;27711.0;26417.0
2010-09-03;26969.0;28156.0;26969.0
2010-09-06;26844.0;28000.0;26844.0
2010-09-07;27531.0;28553.0;27531.0
2010-09-08;27400.0;28483.0;27400.0
2010-09-09;26889.0;27833.0;26889.0
2010-09-10;26939.0;27886.0;26939.0
2010-09-13;26567.0;27319.0;26567.0
2010-09-14;26133.0;26742.0;26133.0
2010-09-15;25128.0;25358.0;25128.0
2010-09-16;24692.0;24803.0;24692.0
2010-09-17;24933.0;25442.0;24933.0
2010-09-20;25175.0;26094.0;25175.0
2010-09-21;24714.0;25489.0;24714.0
2010-09-22;24386.0;24889.0;24386.0
2010-09-23;24456.0;24986.0;24986.0
2010-09-24;24597.0;24919.0;24919.0
2010-09-27;24514.0;25028.0;25028.0
2010-09-28;24153.0;23917.0;23917.0
2010-09-29;23864.0;22889.0;22889.0
2010-09-30;22375.0;23333.0;23333.0
2010-10-01;22264.0;23375.0;22264.0
2010-10-04;22208.0;23481.0;22208.0
2010-10-05;22178.0;24567.0;22178.0
2010-10-06;21994.0;24889.0;21994.0
2010-10-07;21328.0;24609.0;21328.0
2010-10-08;21297.0;24888.0;21297.0
2010-10-11;21239.0;25183.0;21239.0
2010-10-12;20542.0;24275.0;20542.0
2010-10-13;19678.0;23169.0;19678.0
2010-10-14;19314.0;22469.0;19314.0
2010-10-15;18925.0;22208.0;18925.0
2010-10-18;18833.0;21614.0;18833.0
2010-10-19;18567.0;21519.0;18567.0
2010-10-20;18488.0;21250.0;18488.0
2010-10-21;18775.0;21925.0;18775.0
2010-10-22;18916.0;22544.0;22544.0
2010-10-25;19108.0;23572.0;23572.0
2010-10-26;19111.0;23803.0;23803.0
2010-10-27;18978.0;22397.0;22397.0
2010-10-28;18853.0;21539.0;21539.0
2010-10-29;20696.0;21446.0;21446.0
2010-11-01;19272.0;20094.0;19272.0
2010-11-02;18736.0;19300.0;18736.0
2010-11-03;19025.0;19572.0;19025.0
2010-11-04;19992.0;20733.0;19992.0
2010-11-05;20063.0;20938.0;20063.0
2010-11-08;20389.0;21267.0;20389.0
2010-11-09;19847.0;21108.0;19847.0
2010-11-10;19819.0;21013.0;19819.0
2010-11-11;18839.0;19419.0;18839.0
2010-11-12;18458.0;18825.0;18458.0
2010-11-15;17989.0;18083.0;17989.0
2010-11-16;18006.0;18028.0;18006.0
2010-11-17;17572.0;17264.0;17572.0
2010-11-18;17742.0;17483.0;17742.0
2010-11-19;17753.0;17747.0;17753.0
2010-11-22;17858.0;18044.0;17858.0
2010-11-23;17969.0;18300.0;18300.0
2010-11-24;18109.0;18956.0;18956.0
2010-11-25;18169.0;19125.0;19125.0
2010-11-26;18069.0;18728.0;18728.0
2010-11-29;18086.0;18569.0;18569.0
2010-11-30;18463.0;17891.0;17891.0
2010-12-01;19000.0;18304.0;19000.0
2010-12-02;18886.0;18175.0;18886.0
2010-12-03;18779.0;18129.0;18779.0
2010-12-06;18484.0;17931.0;18484.0
2010-12-07;18600.0;17772.0;18600.0
2010-12-08;18744.0;17688.0;18744.0
2010-12-09;18475.0;17106.0;18475.0
2010-12-10;18484.0;17025.0;18484.0
2010-12-13;18503.0;17069.0;18503.0
2010-12-14;18484.0;16772.0;18484.0
2010-12-15;18209.0;16106.0;18209.0
2010-12-16;17944.0;15988.0;17944.0
2010-12-17;17781.0;15984.0;17781.0
2010-12-20;17794.0;15950.0;17794.0
2010-12-21;17328.0;15350.0;17328.0
2010-12-22;17406.0;15272.0;17406.0
2010-12-23;17331.0;15734.0;17331.0
2010-12-24;15825.0;16293.0;16293.0
2010-12-29;16000.0;16521.0;16521.0
2010-12-30;15971.0;16421.0;16421.0
2010-12-31;15964.0;16471.0;16471.0
2011-01-04;14984.0;15613.0;14984.0
2011-01-05;14997.0;15434.0;14997.0
2011-01-06;15844.0;16266.0;15844.0
2011-01-07;16106.0;16628.0;16106.0
2011-01-10;16088.0;16609.0;16088.0
2011-01-11;15816.0;16331.0;15816.0
2011-01-12;15421.0;15850.0;15421.0
2011-01-13;15094.0;15384.0;15094.0
2011-01-14;14963.0;15350.0;14963.0
2011-01-17;14804.0;15218.0;14804.0
2011-01-18;14772.0;15331.0;14772.0
2011-01-19;14413.0;14938.0;14413.0
2011-01-20;14297.0;14103.0;14297.0
2011-01-21;14100.0;13700.0;14100.0
2011-01-24;13828.0;12578.0;12578.0
2011-01-25;13500.0;11625.0;11625.0
2011-01-26;13409.0;11297.0;11297.0
2011-01-27;13525.0;12347.0;12347.0
2011-01-28;13580.0;12406.0;12406.0
2011-01-31;12425.0;13554.0;13554.0
2011-02-01;12259.0;13597.0;12259.0
2011-02-02;12191.0;13747.0;12191.0
2011-02-03;12572.0;14584.0;12572.0
2011-02-04;12938.0;15503.0;12938.0
2011-02-07;13172.0;16147.0;13172.0
2011-02-08;13350.0;16863.0;13350.0
2011-02-09;13154.0;16461.0;13154.0
2011-02-10;13350.0;17003.0;13350.0
2011-02-11;13981.0;17719.0;13981.0
2011-02-14;13703.0;17528.0;13703.0
2011-02-15;13625.0;17591.0;13625.0
2011-02-16;13522.0;17353.0;13522.0
2011-02-17;13603.0;17434.0;13603.0
2011-02-18;13600.0;17268.0;13600.0
2011-02-21;13229.0;15825.0;15825.0
2011-02-22;13264.0;15332.0;15332.0
2011-02-23;13182.0;14532.0;14532.0
2011-02-24;13303.0;16144.0;16144.0
2011-02-25;13353.0;16694.0;16694.0
2011-02-28;16228.0;17116.0;17116.0
2011-03-01;16509.0;17388.0;16509.0
2011-03-02;16728.0;17772.0;16728.0
2011-03-03;16956.0;18406.0;16956.0
2011-03-04;16996.0;18461.0;16996.0
2011-03-07;17006.0;18544.0;17006.0
2011-03-08;16616.0;17866.0;16616.0
2011-03-09;16659.0;17656.0;16659.0
2011-03-10;16888.0;17750.0;16888.0
2011-03-11;16750.0;17803.0;16750.0
2011-03-14;16509.0;17191.0;16509.0
2011-03-15;16256.0;16613.0;16256.0
2011-03-16;16550.0;17313.0;16550.0
2011-03-17;16519.0;17231.0;16519.0
2011-03-18;16559.0;17372.0;16559.0
2011-03-21;16566.0;17488.0;16566.0
2011-03-22;16625.0;17541.0;16625.0
2011-03-23;16600.0;17559.0;16600.0
2011-03-24;16500.0;17042.0;17042.0
2011-03-25;16497.0;16978.0;16978.0
2011-03-28;16500.0;16769.0;16769.0
2011-03-29;16469.0;16331.0;16331.0
2011-03-30;16347.0;15641.0;15641.0
2011-03-31;15419.0;15738.0;15738.0
2011-04-01;15378.0;15709.0;15378.0
2011-04-04;15153.0;15384.0;15153.0
2011-04-05;14836.0;15132.0;14836.0
2011-04-06;14425.0;14771.0;14425.0
2011-04-07;14072.0;14466.0;14072.0
2011-04-08;13884.0;14278.0;13884.0
2011-04-11;13750.0;14209.0;13750.0
2011-04-12;13519.0;13722.0;13519.0
2011-04-13;13019.0;12963.0;13019.0
2011-04-14;13038.0;13091.0;13038.0
2011-04-15;13059.0;13141.0;13059.0
2011-04-18;13038.0;13116.0;13038.0
2011-04-19;12866.0;12559.0;12866.0
2011-04-20;12631.0;11806.0;12631.0
2011-04-21;12671.0;11664.0;11664.0
2011-04-26;12606.0;12222.0;12222.0
2011-04-27;12767.0;13300.0;13300.0
2011-04-28;13267.0;13550.0;13550.0
2011-05-03;13769.0;13978.0;13769.0
2011-05-04;14453.0;14266.0;14453.0
2011-05-05;14450.0;14203.0;14450.0
2011-05-06;14081.0;13656.0;14081.0
2011-05-09;13731.0;13313.0;13731.0
2011-05-10;13875.0;13400.0;13875.0
2011-05-11;13822.0;13019.0;13822.0
2011-05-12;13506.0;12125.0;13506.0
2011-05-13;13375.0;11975.0;13375.0
2011-05-16;12994.0;11338.0;12994.0
2011-05-17;13006.0;11375.0;13006.0
2011-05-18;13347.0;11972.0;13347.0
2011-05-19;13400.0;12406.0;13400.0
2011-05-20;13600.0;12921.0;13600.0
2011-05-23;13644.0;13206.0;13644.0
2011-05-24;13721.0;13575.0;13575.0
2011-05-25;13875.0;13875.0;13875.0
2011-05-26;13941.0;13681.0;13681.0
2011-05-27;13936.0;13243.0;13243.0
2011-05-31;13256.0;12469.0;12469.0
2011-06-01;13213.0;12269.0;13213.0
2011-06-02;13244.0;12150.0;13244.0
2011-06-03;13457.0;12100.0;13457.0
2011-06-06;13467.0;12117.0;13467.0
2011-06-07;13746.0;12114.0;13746.0
2011-06-08;14464.0;12693.0;14464.0
2011-06-09;14789.0;12964.0;14789.0
2011-06-10;14793.0;12986.0;14793.0
2011-06-13;14779.0;13171.0;14779.0
2011-06-14;14936.0;13443.0;14936.0
2011-06-15;14933.0;13321.0;14933.0
2011-06-16;14718.0;12950.0;14718.0
2011-06-17;14689.0;12943.0;14689.0
2011-06-20;14607.0;12793.0;14607.0
2011-06-21;14736.0;13193.0;14736.0
2011-06-22;14714.0;13314.0;14714.0
2011-06-23;14721.0;13243.0;13243.0
2011-06-24;14721.0;13275.0;13275.0
2011-06-27;14686.0;12914.0;12914.0
2011-06-28;14650.0;11914.0;11914.0
2011-06-29;14607.0;11818.0;11818.0
2011-06-30;11950.0;11779.0;11779.0
2011-07-01;12050.0;11868.0;12050.0
2011-07-04;12383.0;12117.0;12383.0
2011-07-05;12786.0;12386.0;12786.0
2011-07-06;12950.0;12436.0;12950.0
2011-07-07;13093.0;12521.0;13093.0
2011-07-08;12993.0;12482.0;12993.0
2011-07-11;12800.0;12243.0;12800.0
2011-07-12;12575.0;11718.0;12575.0
2011-07-13;12507.0;11586.0;12507.0
2011-07-14;12479.0;11521.0;12479.0
2011-07-15;12383.0;11400.0;12383.0
2011-07-18;12350.0;11336.0;12350.0
2011-07-19;12436.0;11279.0;12436.0
2011-07-20;12486.0;11343.0;12486.0
2011-07-21;12492.0;11233.0;12492.0
2011-07-22;12550.0;11250.0;11250.0
2011-07-25;12571.0;11293.0;11293.0
2011-07-26;12618.0;11393.0;11393.0
2011-07-27;12657.0;11275.0;11275.0
2011-07-28;12625.0;11214.0;11214.0
2011-07-29;11208.0;11458.0;11458.0
2011-08-01;11121.0;11414.0;11121.0
2011-08-02;11168.0;11471.0;11168.0
2011-08-03;11367.0;11675.0;11367.0
2011-08-04;11367.0;11708.0;11367.0
2011-08-05;11400.0;11675.0;11400.0
2011-08-08;11414.0;11621.0;11414.0
2011-08-09;11471.0;11693.0;11471.0
2011-08-10;11625.0;11739.0;11625.0
2011-08-11;11814.0;11936.0;11814.0
2011-08-12;12082.0;12257.0;12082.0
2011-08-15;12198.0;12413.0;12198.0
2011-08-16;12264.0;12479.0;12264.0
2011-08-17;12293.0;12464.0;12293.0
2011-08-18;12414.0;12789.0;12414.0
2011-08-19;12421.0;13007.0;12421.0
2011-08-22;12593.0;13393.0;12593.0
2011-08-23;12507.0;13150.0;12507.0
2011-08-24;12507.0;13086.0;13086.0
2011-08-25;12481.0;12771.0;12771.0
2011-08-26;12461.0;12714.0;12714.0
2011-08-30;12558.0;13025.0;13025.0
2011-08-31;13309.0;13079.0;13079.0
2011-09-01;13491.0;13279.0;13491.0
2011-09-02;13479.0;13386.0;13479.0
2011-09-05;13240.0;13165.0;13240.0
2011-09-06;13221.0;13146.0;13221.0
2011-09-07;13286.0;13236.0;13286.0
2011-09-08;13717.0;13758.0;13717.0
2011-09-09;13836.0;13871.0;13836.0
2011-09-12;13664.0;13871.0;13664.0
2011-09-13;13657.0;13818.0;13657.0
2011-09-14;13784.0;14032.0;13784.0
2011-09-15;13719.0;13936.0;13719.0
2011-09-16;13586.0;13864.0;13586.0
2011-09-19;13557.0;13839.0;13557.0
2011-09-20;13550.0;13764.0;13550.0
2011-09-21;13393.0;13414.0;13393.0
2011-09-22;13325.0;13313.0;13325.0
2011-09-23;13417.0;13558.0;13558.0
2011-09-26;13425.0;13571.0;13571.0
2011-09-27;13446.0;13879.0;13879.0
2011-09-28;13423.0;13936.0;13936.0
2011-09-29;13436.0;14023.0;14023.0
2011-09-30;14033.0;13421.0;13421.0
2011-10-03;14000.0;13354.0;14000.0
2011-10-04;14350.0;13557.0;14350.0
2011-10-05;14729.0;13736.0;14729.0
2011-10-06;14986.0;14043.0;14986.0
2011-10-07;15154.0;14236.0;15154.0
2011-10-10;15300.0;14300.0;15300.0
2011-10-11;15607.0;14596.0;15607.0
2011-10-12;15750.0;14764.0;15750.0
2011-10-13;15800.0;14757.0;15800.0
2011-10-14;16021.0;15043.0;16021.0
2011-10-17;15871.0;14964.0;15871.0
2011-10-18;15700.0;14600.0;15700.0
2011-10-19;15639.0;14393.0;15639.0
2011-10-20;15611.0;14271.0;15611.0
2011-10-21;15529.0;14154.0;15529.0
2011-10-24;15557.0;14389.0;14389.0
2011-10-25;15559.0;14571.0;14571.0
2011-10-26;15566.0;14432.0;14432.0
2011-10-27;15521.0;14350.0;14350.0
2011-10-28;15564.0;14486.0;14486.0
2011-10-31;14443.0;12618.0;12618.0
2011-11-01;14189.0;12346.0;14189.0
2011-11-02;14208.0;12488.0;14208.0
2011-11-03;14004.0;12204.0;14004.0
2011-11-04;13743.0;12071.0;13743.0
2011-11-07;13693.0;12021.0;13693.0
2011-11-08;13971.0;12336.0;13971.0
2011-11-09;14307.0;12700.0;14307.0
2011-11-10;14436.0;12904.0;14436.0
2011-11-11;14339.0;12821.0;14339.0
2011-11-14;14414.0;12900.0;14414.0
2011-11-15;14561.0;13154.0;14561.0
2011-11-16;14663.0;13317.0;14663.0
2011-11-17;14543.0;13343.0;14543.0
2011-11-18;14536.0;13425.0;14536.0
2011-11-21;14471.0;13414.0;14471.0
2011-11-22;14471.0;13293.0;14471.0
2011-11-23;14471.0;12983.0;12983.0
2011-11-24;14475.0;13121.0;13121.0
2011-11-25;14442.0;13192.0;13192.0
2011-11-28;14389.0;13121.0;13121.0
2011-11-29;14387.0;13236.0;13236.0
2011-11-30;13042.0;11300.0;11300.0
2011-12-01;12958.0;11183.0;12958.0
2011-12-02;13072.0;11135.0;13072.0
2011-12-05;13121.0;11346.0;13121.0
2011-12-06;13293.0;11693.0;13293.0
2011-12-07;13493.0;12011.0;13493.0
2011-12-08;13561.0;12107.0;13561.0
2011-12-09;13589.0;12143.0;13589.0
2011-12-12;13736.0;12136.0;13736.0
2011-12-13;13700.0;12079.0;13700.0
2011-12-14;13921.0;12471.0;13921.0
2011-12-15;13893.0;12700.0;13893.0
2011-12-16;13900.0;12783.0;13900.0
2011-12-19;13900.0;12770.0;13900.0
2011-12-20;13883.0;12683.0;13883.0
2011-12-21;13836.0;12482.0;13836.0
2011-12-22;13838.0;12071.0;13838.0
2011-12-23;11783.0;11408.0;11408.0
2011-12-28;11708.0;11375.0;11375.0
2011-12-29;11633.0;11358.0;11358.0
2011-12-30;11613.0;11325.0;11325.0
2012-01-03;11875.0;11400.0;11875.0
2012-01-04;11886.0;11357.0;11886.0
2012-01-05;11336.0;11039.0;11336.0
2012-01-06;11275.0;10767.0;11275.0
2012-01-09;11229.0;10700.0;11229.0
2012-01-10;10993.0;10457.0;10993.0
2012-01-11;10668.0;10050.0;10668.0
2012-01-12;10525.0;9721.0;10525.0
2012-01-13;10486.0;9764.0;10486.0
2012-01-16;10200.0;9654.0;10200.0
2012-01-17;9971.0;9500.0;9971.0
2012-01-18;9843.0;9221.0;9843.0
2012-01-19;9836.0;9307.0;9836.0
2012-01-20;9836.0;9586.0;9836.0
2012-01-23;9793.0;9536.0;9793.0
2012-01-24;9700.0;9107.0;9107.0
2012-01-25;9636.0;8764.0;8764.0
2012-01-26;9568.0;8436.0;8436.0
2012-01-27;9464.0;8157.0;8157.0
2012-01-30;9364.0;7807.0;7807.0
2012-01-31;7271.0;9514.0;9514.0
2012-02-01;6914.0;9107.0;6914.0
2012-02-02;7132.0;9761.0;7132.0
2012-02-03;7708.0;10333.0;7708.0
2012-02-06;7314.0;10100.0;7314.0
2012-02-07;7439.0;10421.0;7439.0
2012-02-08;8108.0;11429.0;8108.0
2012-02-09;8571.0;11861.0;8571.0
2012-02-10;8675.0;12275.0;8675.0
2012-02-13;8000.0;11000.0;8000.0
2012-02-14;7646.0;10471.0;7646.0
2012-02-15;7464.0;9907.0;7464.0
2012-02-16;7467.0;10125.0;7467.0
2012-02-17;7271.0;9882.0;7271.0
2012-02-20;7096.0;9408.0;7096.0
2012-02-21;7014.0;9086.0;7014.0
2012-02-22;6967.0;8796.0;8796.0
2012-02-23;6936.0;9021.0;9021.0
2012-02-24;6924.0;9164.0;9164.0
2012-02-27;6900.0;9129.0;9129.0
2012-02-28;6864.0;8593.0;8593.0
2012-02-29;8432.0;10443.0;10443.0
2012-03-01;8711.0;10700.0;8711.0
2012-03-02;8521.0;10618.0;8521.0
2012-03-05;8311.0;10439.0;8311.0
2012-03-06;7814.0;9979.0;7814.0
2012-03-07;8021.0;10361.0;8021.0
2012-03-08;8157.0;10575.0;8157.0
2012-03-09;8158.0;10667.0;8158.0
2012-03-12;7993.0;10304.0;7993.0
2012-03-13;7829.0;10064.0;7829.0
