Date;4TC_PCURMON;4TC_P+1MON;4TC_P+2MON;4TC_P+3MON;4TC_P+4MON;4TC_PCURQ;4TC_P+1Q;4TC_P+2Q;4TC_P+3Q;4TC_P+4Q;4TC_P+1CAL;4TC_P+2CAL;4TC_P+3CAL;4TC_P+4CAL;Rollover P_1M;Days to CM;Tr. Days to CM;Days to 1M;Tr. Days to 1M;CM days away;1MON  days away;Tr. Days Month;Total days;Perp w C_1M;w C;w 1M;4TC_PERP_OLD;Rollover;4TC_ROLL
09.11.2005;19188;;;;;18979;18546;17979;16275;15979;16979;14333;12313;;FALSE;21;16;52;38;7;15;23;22;;;;18792;;
10.11.2005;19458;;;;;19604;18925;18263;16379;16083;17333;14313;12313;;FALSE;20;15;51;37;8;14;23;22;;;;19218;;
11.11.2005;19563;;;;;19542;18688;18171;16333;16083;17292;14275;12333;;FALSE;19;14;50;36;9;13;23;22;;;;19504;;
14.11.2005;19563;;;;;19438;18271;17821;16300;16042;17113;14229;12313;;FALSE;16;13;47;35;10;12;23;22;;;;19720;;
15.11.2005;19125;;;;;18508;17038;16646;16000;15792;16417;14021;12229;;FALSE;15;12;46;34;11;11;23;22;;;;20058;;
16.11.2005;18958;;;;;18296;16708;16308;15658;15592;16088;13754;12063;;FALSE;14;11;45;33;12;10;23;22;;;;20310;;
17.11.2005;18542;;;;;17792;16042;15833;15125;15063;15408;13542;11896;;FALSE;13;10;44;32;13;9;23;22;;;;20771;;
18.11.2005;18463;;;;;17688;16242;15988;15054;14833;15492;13500;11896;;FALSE;12;9;43;31;14;8;23;22;;;;21811;;
21.11.2005;18333;;;;;17646;16329;15888;14885;14617;15313;13646;11938;;FALSE;9;8;40;30;15;7;23;22;;;;24835;;
22.11.2005;17958;;;;;17458;16125;15667;14679;14429;15142;13708;12042;;FALSE;8;7;39;29;16;6;23;22;;;;23479;;
23.11.2005;17958;;;;;17317;16525;16108;14742;14496;15371;13779;12146;;FALSE;7;6;38;28;17;5;23;22;;;;21822;;
24.11.2005;18350;;;;;17450;16400;15840;14625;14345;15290;13910;12100;;FALSE;6;5;37;27;18;4;23;22;;;;20847;;
25.11.2005;18304;;;;;17458;16188;15650;14508;14296;15163;13779;12146;;FALSE;5;4;36;26;19;3;23;22;;;;21530;;
28.11.2005;18125;;;;;17292;15921;15454;14542;14225;14942;13696;12133;;FALSE;2;3;33;25;20;2;23;22;;;;22131;;
29.11.2005;18146;;;;;17333;16396;15963;14717;14483;15346;13842;12175;;FALSE;1;2;32;24;21;1;23;22;;;;22418;;
30.11.2005;0;;;;;17642;16500;16150;14883;14596;15592;13933;12283;;FALSE;0;1;31;23;22;0;23;22;;;;22707;;
01.12.2005;17542;;;;;17542;16225;15808;14617;14200;15204;13775;12229;;TRUE;30;22;61;44;1;21;23;22;;;;23261;;
02.12.2005;17375;;;;;17375;16165;15615;14680;14180;15150;13715;12200;;FALSE;29;21;60;43;2;20;23;22;;;;22919;;
05.12.2005;17367;;;;;17450;16300;15758;14683;14350;15258;13875;12229;;FALSE;26;20;57;42;3;19;23;22;;;;22828;;
06.12.2005;16771;;;;;16771;15400;15096;14188;13938;14588;13200;12054;;FALSE;25;19;56;41;4;18;23;22;;;;23457;;
07.12.2005;16979;;;;;16979;15754;15417;14146;13833;14763;13267;12021;;FALSE;24;18;55;40;5;17;23;22;;;;23972;;
08.12.2005;17313;;;;;17313;16375;15888;14238;13963;15158;13275;12063;;FALSE;23;17;54;39;6;16;23;22;;;;24126;;
09.12.2005;17542;;;;;17542;16467;15938;14129;13908;15100;13358;12104;;FALSE;22;16;53;38;7;15;23;22;;;;24744;;
12.12.2005;17642;;;;;17392;16221;15796;14113;13833;14913;13250;11875;;FALSE;19;15;50;37;8;14;23;22;;;;25314;;
13.12.2005;17654;;;;;17654;15367;15067;13913;13696;14429;13125;11708;;FALSE;18;14;49;36;9;13;23;22;;;;25776;;
14.12.2005;17575;;;;;17575;15429;15142;13917;13667;14492;13104;11700;;FALSE;17;13;48;35;10;12;23;22;;;;25055;;
15.12.2005;17525;;;;;17546;16108;15554;14088;14000;14779;13188;11746;;FALSE;16;12;47;34;11;11;23;22;;;;24378;;
16.12.2005;17658;;;;;17658;16250;15700;14042;13888;14863;13158;11754;;FALSE;15;11;46;33;12;10;23;22;;;;24488;;
19.12.2005;17617;;;;;17596;15988;15554;13946;13875;14721;13158;11671;;FALSE;12;10;43;32;13;9;23;22;;;;24511;;
20.12.2005;17583;;;;;17583;15867;15338;13896;13725;14563;13154;11675;;FALSE;11;9;42;31;14;8;23;22;;;;26186;;
21.12.2005;17567;;;;;17567;16004;15413;13721;13563;14567;12979;11683;;FALSE;10;8;41;30;15;7;23;22;;;;26588;;
22.12.2005;17679;;;;;17563;15942;15450;13763;13525;14625;12979;11663;;FALSE;9;7;40;29;16;6;23;22;;;;26598;;
23.12.2005;0;;;;;0;16075;15550;13842;13775;14804;13038;11604;;FALSE;8;6;39;28;17;5;23;22;;;;27114;;
03.01.2006;18521;;;;;17942;17046;15250;14004;;13417;12067;11167;;TRUE;28;21;56;41;1;19;22;20;;;;26910;;
04.01.2006;18250;;;;;17313;16358;14950;13879;;13296;11983;11104;;FALSE;27;20;55;40;2;18;22;20;;;;27562;;
05.01.2006;18083;;;;;16779;15713;14067;13813;;12988;11708;10958;;FALSE;26;19;54;39;3;17;22;20;;;;27400;;
06.01.2006;18058;;;;;17183;16146;14342;13896;;12904;11708;10875;;FALSE;25;18;53;38;4;16;22;20;;;;26919;;
09.01.2006;17875;;;;;16733;15596;14108;13721;;12733;11625;10813;;FALSE;22;17;50;37;5;15;22;20;;;;27000;;
10.01.2006;17563;;;;;16554;15563;13792;13625;;12750;11688;10813;;FALSE;21;16;49;36;6;14;22;20;;;;26688;;
11.01.2006;17438;;;;;15917;15004;13517;13425;;12471;11563;10792;;FALSE;20;15;48;35;7;13;22;20;;;;26251;;
12.01.2006;17242;;;;;15717;14688;13413;13325;;12363;11504;10763;;FALSE;19;14;47;34;8;12;22;20;;;;25180;;
13.01.2006;17179;;;;;15904;14846;13421;13350;;12350;11467;10783;;FALSE;18;13;46;33;9;11;22;20;;;;24721;;
16.01.2006;16829;;;;;15817;14746;13421;13283;;12333;11417;10679;;FALSE;15;12;43;32;10;10;22;20;;;;25081;;
17.01.2006;16708;;;;;15417;14400;13167;13154;;12196;11267;10567;;FALSE;14;11;42;31;11;9;22;20;;;;25531;;
18.01.2006;16500;;;;;15029;14238;12942;12775;;12133;11217;10500;;FALSE;13;10;41;30;12;8;22;20;;;;25039;;
19.01.2006;16188;;;;;14892;14225;12913;12875;;12092;11175;10479;;FALSE;12;9;40;29;13;7;22;20;;;;24613;;
20.01.2006;15938;;;;;14446;14133;12767;12767;0;12042;11079;10446;;FALSE;11;8;39;28;14;6;22;20;;;;24712;;
23.01.2006;15750;;;;;14417;14400;12921;12908;0;12033;11063;10404;;FALSE;8;7;36;27;15;5;22;20;;;;24763;;
24.01.2006;15583;;;;;14629;14333;12938;12875;0;11979;11025;10396;;FALSE;7;6;35;26;16;4;22;20;;;;24829;;
25.01.2006;15517;;;;;14617;14563;13108;13079;0;12075;11042;10417;;FALSE;6;5;34;25;17;3;22;20;;;;24001;;
26.01.2006;15375;;;;;15021;15271;13313;13417;0;11996;11063;10563;;FALSE;5;4;33;24;18;2;22;20;;;;23204;;
27.01.2006;15563;;;;;15379;15792;13600;13575;0;12058;11142;10746;;FALSE;4;3;32;23;19;1;22;20;;;;23055;;
30.01.2006;15604;;;;;15275;15750;13433;13479;0;12054;11125;10729;;FALSE;1;2;29;22;20;0;22;20;;;;22457;;
31.01.2006;0;;;;;14979;15304;13117;13300;0;12021;11117;10708;;FALSE;0;1;28;21;21;1;22;22;;;;22367;;
01.02.2006;14292;;;;;14658;15271;13050;13325;12858;11917;11092;10683;;TRUE;27;20;58;43;1;22;21;23;;;;22429;;
02.02.2006;14604;;;;;15146;15817;13350;13558;12871;11983;11108;10717;;FALSE;26;19;57;42;2;21;21;23;;;;22235;;
03.02.2006;15021;;;;;15638;16396;13604;13813;13063;12125;11163;10771;;FALSE;25;18;56;41;3;20;21;23;;;;21521;;
06.02.2006;15163;;;;;15583;16096;13488;13658;13000;12083;11121;10729;;FALSE;22;17;53;40;4;19;21;23;;;;21409;;
07.02.2006;15171;;;;;15696;16229;13383;13579;12975;12017;11146;10833;;FALSE;21;16;52;39;5;18;21;23;;;;21502;;
08.02.2006;15346;;;;;16171;16558;13492;13608;12983;12071;11100;10883;;FALSE;20;15;51;38;6;17;21;23;;;;20915;;
09.02.2006;15621;;;;;16667;17208;13854;14196;13133;12129;11217;10883;;FALSE;19;14;50;37;7;16;21;23;;;;20143;;
10.02.2006;15823;;;;;16950;17513;14038;14319;13107;12198;11245;10853;;FALSE;18;13;49;36;8;15;21;23;;;;19840;;
13.02.2006;16038;;;;;17088;17446;13854;14117;13117;12142;11208;10863;;FALSE;15;12;46;35;9;14;21;23;;;;19582;;
14.02.2006;16046;;;;;17200;17725;13908;14179;13138;12075;11208;10804;;FALSE;14;11;45;34;10;13;21;23;;;;19667;;
15.02.2006;16521;;;;;17488;18179;14133;14388;13446;12183;11258;10763;;FALSE;13;10;44;33;11;12;21;23;;;;19551;;
16.02.2006;16558;;;;;17642;18508;14396;14596;13608;12300;11258;10738;;FALSE;12;9;43;32;12;11;21;23;;;;19501;;
17.02.2006;16542;;;;;17692;18800;14513;14621;13767;12342;11258;10738;;FALSE;11;8;42;31;13;10;21;23;;;;20035;;
20.02.2006;16430;;;;;17550;17845;14100;14100;13370;12235;11285;10710;;FALSE;8;7;39;30;14;9;21;23;;;;20488;;
21.02.2006;16400;;;;;17229;16771;13517;13646;13000;11975;11221;10654;;FALSE;7;6;38;29;15;8;21;23;;;;21489;;
22.02.2006;16167;;;;;16625;16142;13129;13267;12813;11908;11125;10638;;FALSE;6;5;37;28;16;7;21;23;;;;21770;;
23.02.2006;16121;;;;;16704;16633;13283;13567;12858;11938;11108;10629;;FALSE;5;4;36;27;17;6;21;23;;;;21029;;
24.02.2006;16104;;;;;16933;16888;13379;13688;12842;11975;11108;10650;;FALSE;4;3;35;26;18;5;21;23;;;;20554;;
27.02.2006;16138;;;;;17175;17192;13463;13729;13008;11996;11108;10608;;FALSE;1;2;32;25;19;4;21;23;;;;21196;;
28.02.2006;0;;;;;17055;16679;13304;13671;13042;12092;11142;10629;;FALSE;0;1;31;24;20;3;21;23;;;;19400;;
01.03.2006;17750;;;;;17750;16710;13350;13605;13320;12370;11150;10650;;TRUE;30;23;60;43;1;19;24;20;;;;18815;;
02.03.2006;18092;;;;;18092;16708;13267;13754;12967;12179;11158;10646;;FALSE;29;22;59;42;2;18;24;20;;;;19092;;
03.03.2006;18229;;;;;18229;16675;13279;13713;13000;12183;11167;10646;;FALSE;28;21;58;41;3;17;24;20;;;;20068;;
06.03.2006;18250;;;;;18250;16754;13313;13733;12867;12154;11042;10583;;FALSE;25;20;55;40;4;16;24;20;;;;20134;;
07.03.2006;18503;;;;;18503;17100;13405;13800;12850;12105;11025;10590;;FALSE;24;19;54;39;5;15;24;20;;;;20389;;
08.03.2006;18808;;;;;18804;17658;13569;14150;13194;12150;11108;10588;;FALSE;23;18;53;38;6;14;24;20;;;;19888;;
09.03.2006;18879;;;;;18879;17675;13773;14217;13329;12238;11163;10638;;FALSE;22;17;52;37;7;13;24;20;;;;19896;;
10.03.2006;18963;;;;;18963;17350;13767;14142;13321;12300;11229;10608;;FALSE;21;16;51;36;8;12;24;20;;;;18895;;
13.03.2006;18813;;;;;18833;17250;13671;13933;13408;12454;11333;10658;;FALSE;18;15;48;35;9;11;24;20;;;;18505;;
14.03.2006;18721;;;;;18783;16675;13167;13633;13317;12367;11329;10640;;FALSE;17;14;47;34;10;10;24;20;;;;18010;;
15.03.2006;18554;;;;;18554;16388;13179;13446;13192;12329;11292;10602;;FALSE;16;13;46;33;11;9;24;20;;;;18012;;
16.03.2006;18443;;;;;18425;16496;13232;13554;12982;12332;11329;10657;;FALSE;15;12;45;32;12;8;24;20;;;;17483;;
17.03.2006;18482;;;;;18482;16604;13371;13654;12979;12329;11364;10711;;FALSE;14;11;44;31;13;7;24;20;;;;17658;;
20.03.2006;18400;;;;;18436;16746;13411;13746;13132;12364;11364;10693;;FALSE;11;10;41;30;14;6;24;20;;;;17751;;
21.03.2006;18364;;;;;18371;16775;13432;13746;13082;12346;11382;10675;;FALSE;10;9;40;29;15;5;24;20;;;;17942;;
22.03.2006;18396;;;;;18396;17064;13679;14000;13204;12371;11364;10675;;FALSE;9;8;39;28;16;4;24;20;;;;18129;;
23.03.2006;18421;;;;;18464;17329;13764;14168;13421;12386;11368;10596;;FALSE;8;7;38;27;17;3;24;20;;;;18546;;
24.03.2006;18404;;;;;18404;17296;13725;14104;13475;12432;11368;10621;;FALSE;7;6;37;26;18;2;24;20;;;;18693;;
27.03.2006;18489;;;;;18489;17282;13754;14146;13443;12404;11361;10621;;FALSE;4;5;34;25;19;1;24;20;;;;18452;;
28.03.2006;18450;;;;;18450;17125;13629;14093;13429;12421;11361;10604;;FALSE;3;4;33;24;20;0;24;20;;;;18413;;
29.03.2006;18436;;;;;18421;16739;13489;13929;13300;12464;11386;10604;;FALSE;2;3;32;23;21;1;24;22;;;;18057;;
30.03.2006;18421;;;;;18421;16632;13479;13914;13650;12464;11382;10586;;FALSE;1;2;31;22;22;2;24;24;;;;18882;;
31.03.2006;0;;;;;0;16754;13530;14011;13414;12479;11411;10586;;FALSE;0;1;30;21;23;3;24;26;;;;18775;;
03.04.2006;18211;;;;;16993;13700;14129;13404;;12514;11464;10625;;TRUE;27;20;58;43;1;22;21;23;;;;18688;;
04.04.2006;17907;;;;;16693;13568;14107;13421;;12504;11461;10625;;FALSE;26;19;57;42;2;21;21;23;;;;18439;;
05.04.2006;17575;;;;;16604;13468;14057;13414;;12596;11536;10704;;FALSE;25;18;56;41;3;20;21;23;;;;18553;;
06.04.2006;17607;;;;;16575;13468;14229;13514;;12502;11589;10850;;FALSE;24;17;55;40;4;19;21;23;;;;18712;;
07.04.2006;17600;;;;;16764;13989;14568;13639;;12838;11750;10927;;FALSE;23;16;54;39;5;18;21;23;;;;18475;;
10.04.2006;17600;;;;;16771;14039;14604;13664;;12961;11714;10945;;FALSE;20;15;51;38;6;17;21;23;;;;18437;;
11.04.2006;17468;;;;;16729;13964;14589;13625;;12993;11855;11039;;FALSE;19;14;50;37;7;16;21;23;;;;18318;;
12.04.2006;17475;;;;;16779;14050;14775;13796;;12929;11927;11039;;FALSE;18;13;49;36;8;15;21;23;;;;18208;;
13.04.2006;17475;;;;;16782;14104;14957;13779;;12979;12032;11075;;FALSE;17;12;48;35;9;14;21;23;;;;17802;;
18.04.2006;17409;;;;;16721;14120;14900;13761;;13054;12018;11111;;FALSE;12;9;43;32;12;11;21;23;;;;17502;;
19.04.2006;17068;;;;;16432;14014;14800;13766;;13043;11971;11039;;FALSE;11;8;42;31;13;10;21;23;;;;17317;;
20.04.2006;16921;;;;;16425;13979;14811;13696;;13143;11996;11039;;FALSE;10;7;41;30;14;9;21;23;;;;17140;;
21.04.2006;16938;;;;;16332;14011;14832;13714;;13200;12054;11150;;FALSE;9;6;40;29;15;8;21;23;;;;16562;;
24.04.2006;16936;;;;;16389;14093;14900;13750;;13268;12163;11211;;FALSE;6;5;37;28;16;7;21;23;;;;16511;;
25.04.2006;16932;;;;;16514;14046;14829;13773;;13304;12218;11261;;FALSE;5;4;36;27;17;6;21;23;;;;16610;;
26.04.2006;16957;;;;;16461;13857;14793;13684;;13332;12261;11179;;FALSE;4;3;35;26;18;5;21;23;;;;16051;;
27.04.2006;16886;;;;;16325;13689;14746;13607;;13254;12211;11146;;FALSE;3;2;34;25;19;4;21;23;;;;16336;;
28.04.2006;0;;;;;16139;13568;14639;13596;;13229;12175;11257;;FALSE;2;1;33;24;20;3;21;23;;;;16276;;
02.05.2006;15964;;;;;15486;13489;14593;13604;13154;13186;12164;11257;;TRUE;29;22;59;44;1;21;23;22;;;;16324;;
03.05.2006;16107;;;;;15582;13579;14829;13721;13429;13225;12171;11246;;FALSE;28;21;58;43;2;20;23;22;;;;15067;;
04.05.2006;16393;;;;;16143;13818;15032;13804;13502;13296;12200;11286;;FALSE;27;20;57;42;3;19;23;22;;;;15046;;
05.05.2006;16589;;;;;16311;14029;15129;13871;13561;13379;12275;11354;;FALSE;26;19;56;41;4;18;23;22;;;;15881;;
08.05.2006;16818;;;;;16629;14325;15243;13946;13604;13457;12325;11404;;FALSE;23;18;53;40;5;17;23;22;;;;16139;;
09.05.2006;16907;;;;;16814;14654;15414;14093;13789;13664;12586;11504;;FALSE;22;17;52;39;6;16;23;22;;;;16107;;
10.05.2006;17104;;;;;17029;14607;15482;14204;13821;13786;12679;11543;;FALSE;21;16;51;38;7;15;23;22;;;;15853;;
11.05.2006;17057;;;;;16714;14443;15275;14164;13893;13714;12711;11486;;FALSE;20;15;50;37;8;14;23;22;;;;15467;;
12.05.2006;16968;;;;;16668;14479;15296;14136;13854;13729;12721;11496;;FALSE;19;14;49;36;9;13;23;22;;;;15135;;
15.05.2006;16864;;;;;16552;14446;15289;14104;13782;13607;12664;11493;;FALSE;16;13;46;35;10;12;23;22;;;;15032;;
16.05.2006;17100;;;;;16689;14343;15218;14043;13907;13721;12757;11554;;FALSE;15;12;45;34;11;11;23;22;;;;14922;;
17.05.2006;17114;;;;;16725;14346;15261;14139;13946;13707;12743;11514;;FALSE;14;11;44;33;12;10;23;22;;;;14952;;
18.05.2006;17095;;;;;16686;14221;15139;14150;13939;13557;12739;11489;;FALSE;13;10;43;32;13;9;23;22;;;;14601;;
19.05.2006;17004;;;;;16743;14407;15393;14221;13864;13586;12775;11625;;FALSE;12;9;42;31;14;8;23;22;;;;14221;;
22.05.2006;17311;;;;;17064;14893;15861;14354;14114;13661;12868;11721;;FALSE;9;8;39;30;15;7;23;22;;;;13929;;
23.05.2006;17411;;;;;17264;15132;16050;14454;14161;13761;12886;11786;;FALSE;8;7;38;29;16;6;23;22;;;;13158;;
24.05.2006;17604;;;;;17318;15368;16182;14550;14193;13786;12964;11839;;FALSE;7;6;37;28;17;5;23;22;;;;12429;;
25.05.2006;17643;;;;;17332;15350;16239;14575;14232;13857;12939;11904;;FALSE;6;5;36;27;18;4;23;22;;;;12127;;
26.05.2006;17707;;;;;17307;15432;16300;14626;14304;13982;12986;11929;;FALSE;5;4;35;26;19;3;23;22;;;;12768;;
30.05.2006;17568;;;;;17389;15982;16761;15225;14568;14643;13261;12182;;FALSE;1;2;31;24;21;1;23;22;;;;12783;;
31.05.2006;0;;;;;17700;16364;17175;15614;15250;15086;13482;12429;;FALSE;0;1;30;23;22;0;23;22;;;;13312;;
01.06.2006;18129;;;;;18125;16618;17414;16118;15461;15443;14221;12811;;TRUE;29;22;60;43;1;20;23;21;;;;12422;;
02.06.2006;18804;;;;;18832;17189;17729;16454;15625;15571;14264;13043;;FALSE;28;21;59;42;2;19;23;21;;;;12351;;
05.06.2006;19433;;;;;19450;17513;17975;16613;16121;15775;14408;13108;;FALSE;25;20;56;41;3;18;23;21;;;;12735;;
06.06.2006;19139;;;;;18975;16889;17396;16414;16096;15514;14357;13029;;FALSE;24;19;55;40;4;17;23;21;;;;13085;;
07.06.2006;19496;;;;;19443;17586;17993;16664;16361;15739;14518;13039;;FALSE;23;18;54;39;5;16;23;21;;;;13268;;
08.06.2006;19882;;;;;19846;18207;18457;16850;16446;16050;14629;13125;;FALSE;22;17;53;38;6;15;23;21;;;;13577;;
09.06.2006;19893;;;;;19857;18311;18514;17107;16639;16068;14654;13189;;FALSE;21;16;52;37;7;14;23;21;;;;13474;;
12.06.2006;20211;;;;;20211;19289;19268;17543;17300;16593;14950;13368;;FALSE;18;15;49;36;8;13;23;21;;;;13821;;
13.06.2006;20164;;;;;20146;19064;19029;17439;17236;16482;14914;13261;;FALSE;17;14;48;35;9;12;23;21;;;;14584;;
14.06.2006;20025;;;;;20021;18518;18661;17286;17093;16332;14786;13286;;FALSE;16;13;47;34;10;11;23;21;;;;14690;;
15.06.2006;20011;;;;;20025;18432;18507;17261;16968;16207;14768;13286;;FALSE;15;12;46;33;11;10;23;21;;;;14776;;
16.06.2006;19943;;;;;19946;18218;18321;17129;16818;16007;14679;13257;;FALSE;14;11;45;32;12;9;23;21;;;;14758;;
19.06.2006;20056;;;;;20056;18359;18428;17063;16891;15975;14628;13325;;FALSE;11;10;42;31;13;8;23;21;;;;14962;;
20.06.2006;20072;;;;;20072;18241;18372;17100;16797;15994;14644;13328;;FALSE;10;9;41;30;14;7;23;21;;;;15020;;
21.06.2006;20147;;;;;20147;18875;18922;17316;17038;16306;14725;13369;;FALSE;9;8;40;29;15;6;23;21;;;;14485;;
22.06.2006;20450;;;;;20450;20616;20709;18434;18100;16906;14966;13575;;FALSE;8;7;39;28;16;5;23;21;;;;14331;;
23.06.2006;20781;;;;;20781;21188;21363;18725;18400;17303;15116;13816;;FALSE;7;6;38;27;17;4;23;21;;;;13922;;
26.06.2006;20988;;;;;20988;21250;21281;18700;18481;17416;15219;13828;;FALSE;4;5;35;26;18;3;23;21;;;;14953;;
27.06.2006;21234;;;;;21234;23053;23141;19647;19500;18447;16019;14338;;FALSE;3;4;34;25;19;2;23;21;;;;15401;;
28.06.2006;21369;;;;;21369;23734;23938;19672;19391;18591;16059;14438;;FALSE;2;3;33;24;20;1;23;21;;;;16858;;
29.06.2006;21406;;;;;21406;23047;23216;19169;19016;18172;15844;14278;;FALSE;1;2;32;23;21;0;23;21;;;;16662;;
30.06.2006;0;;;;;0;22963;23113;19097;18963;18075;15778;14269;;FALSE;0;1;31;22;22;1;23;23;;;;16894;;
03.07.2006;23803;;;;;23059;23031;19106;18869;;18144;15703;14234;;TRUE;28;21;59;44;1;22;22;23;;;;17163;;
04.07.2006;23489;;;;;21689;21886;18407;18289;;17304;15514;14036;;FALSE;27;20;58;43;2;21;22;23;;;;17179;;
05.07.2006;23225;;;;;21250;21119;18347;18188;;17166;15163;13953;;FALSE;26;19;57;42;3;20;22;23;;;;17096;;
06.07.2006;23088;;;;;20891;20734;18059;17919;;16981;15050;13913;;FALSE;25;18;56;41;4;19;22;23;;;;16655;;
07.07.2006;23009;;;;;21697;21575;18769;18538;;17478;15175;13944;;FALSE;24;17;55;40;5;18;22;23;;;;16659;;
10.07.2006;22909;;;;;21359;21350;18678;18369;0;17288;15147;13859;;FALSE;21;16;52;39;6;17;22;23;;;;16917;;
11.07.2006;22625;;;;;20834;20947;18697;18413;0;17263;15153;13878;;FALSE;20;15;51;38;7;16;22;23;;;;16820;;
12.07.2006;22597;;;;;21631;21706;19009;18703;0;17591;15338;14003;;FALSE;19;14;50;37;8;15;22;23;;;;16623;;
13.07.2006;22616;;;;;22684;22956;19400;19003;0;18231;15556;14113;;FALSE;18;13;49;36;9;14;22;23;;;;16327;;
14.07.2006;22900;;;;;23469;23650;20234;20000;0;18847;15741;14188;;FALSE;17;12;48;35;10;13;22;23;;;;16728;;
17.07.2006;23047;;;;;23981;24322;20534;20266;0;19313;15925;14331;;FALSE;14;11;45;34;11;12;22;23;;;;16709;;
18.07.2006;23156;;;;;23675;24034;20475;20188;0;19347;15984;14409;;FALSE;13;10;44;33;12;11;22;23;;;;16803;;
19.07.2006;23266;;;;;23753;24331;20738;20422;0;19228;16063;14522;;FALSE;12;9;43;32;13;10;22;23;;;;16935;;
20.07.2006;23303;;;;;23759;24503;20966;20544;0;19384;16122;14500;;FALSE;11;8;42;31;14;9;22;23;;;;17022;;
21.07.2006;23488;;;;;23688;24444;21056;20500;0;19306;16125;14519;;FALSE;10;7;41;30;15;8;22;23;;;;17048;;
24.07.2006;23319;;;;;23525;24250;20763;20350;0;19153;16059;14469;;FALSE;7;6;38;29;16;7;22;23;;;;16771;;
25.07.2006;23372;;;;;23172;23859;20450;19978;0;18753;16016;14438;;FALSE;6;5;37;28;17;6;22;23;;;;16754;;
26.07.2006;23181;;;;;23209;23519;20306;20053;0;18897;16022;14456;;FALSE;5;4;36;27;18;5;22;23;;;;16670;;
27.07.2006;23188;;;;;23588;24078;20719;20322;0;19241;16269;14600;;FALSE;4;3;35;26;19;4;22;23;;;;16377;;
28.07.2006;23203;;;;;23813;24575;21300;20806;0;19816;16647;14806;;FALSE;3;2;34;25;20;3;22;23;;;;15853;;
31.07.2006;0;;;;;24591;25803;22366;21866;0;20891;17484;15281;;FALSE;0;1;31;24;21;2;22;23;;;;15653;;
01.08.2006;25219;;;;;26247;27469;23297;22688;21281;22313;18066;15656;;TRUE;30;23;60;44;1;20;24;21;;;;15429;;
02.08.2006;25982;;;;;27282;29193;25057;24250;22429;23493;18964;16089;;FALSE;29;22;59;43;2;19;24;21;;;;15177;;
03.08.2006;26247;;;;;27097;28263;24559;23753;22188;22938;18700;15991;;FALSE;28;21;58;42;3;18;24;21;;;;14860;;
04.08.2006;26491;;;;;27238;28544;24891;23872;22391;23497;18953;16138;;FALSE;27;20;57;41;4;17;24;21;;;;14445;;
07.08.2006;26281;;;;;27622;29000;25181;24300;22694;23800;19138;16297;;FALSE;24;19;54;40;5;16;24;21;;;;14084;;
08.08.2006;26278;;;;;27406;28447;24975;24269;22709;23509;19184;16297;;FALSE;23;18;53;39;6;15;24;21;;;;13884;;
09.08.2006;26319;;;;;27625;28428;25084;24172;22697;23578;19391;16344;;FALSE;22;17;52;38;7;14;24;21;;;;13794;;
10.08.2006;26528;;;;;27963;29100;25466;24906;22828;24038;19538;16391;;FALSE;21;16;51;37;8;13;24;21;;;;13545;;
11.08.2006;26944;;;;;28553;30800;27025;26213;24081;25478;20194;16881;;FALSE;20;15;50;36;9;12;24;21;;;;13010;;
14.08.2006;27231;;;;;29239;31763;28594;27719;25494;27181;21047;17325;;FALSE;17;14;47;35;10;11;24;21;;;;13048;;
15.08.2006;27597;;;;;29706;31653;28956;28188;25878;27438;21425;17531;;FALSE;16;13;46;34;11;10;24;21;;;;13078;;
16.08.2006;27369;;;;;29022;29966;27444;26688;24694;25697;20403;16925;;FALSE;15;12;45;33;12;9;24;21;;;;13063;;
17.08.2006;27325;;;;;28538;29391;26600;25894;24128;25109;19859;16769;;FALSE;14;11;44;32;13;8;24;21;;;;12757;;
18.08.2006;27459;;;;;28542;29938;26484;25747;24113;25081;19656;16688;;FALSE;13;10;43;31;14;7;24;21;;;;12312;;
21.08.2006;27381;;;;;28464;29550;26216;25584;23981;24753;19463;16563;;FALSE;10;9;40;30;15;6;24;21;;;;12249;;
22.08.2006;27242;;;;;28385;29458;25911;24972;23428;24261;19203;16450;;FALSE;9;8;39;29;16;5;24;21;;;;12383;;
23.08.2006;27078;;;;;27736;28275;24989;24367;23014;23514;18528;16306;;FALSE;8;7;38;28;17;4;24;21;;;;13094;;
24.08.2006;27294;;;;;28100;29831;26025;25372;23581;24842;19267;16575;;FALSE;7;6;37;27;18;3;24;21;;;;13450;;
25.08.2006;27728;;;;;28681;30461;27164;26372;24247;25711;19825;16819;;FALSE;6;5;36;26;19;2;24;21;;;;13799;;
29.08.2006;27819;;;;;29000;31125;27744;26839;25050;26419;20419;17061;;FALSE;2;3;32;24;21;0;24;21;;;;14430;;
30.08.2006;27594;;;;;29125;31500;27875;27219;25222;26481;20536;17261;;FALSE;1;2;31;23;22;1;24;23;;;;14424;;
31.08.2006;0;;;;;29388;31975;28125;27450;25328;26503;20591;17356;;FALSE;0;1;30;22;23;2;24;25;;;;14046;;
01.09.2006;30542;;;;;30542;31472;28144;27344;25283;26264;20408;17386;;TRUE;29;21;60;43;1;21;22;22;;;;13731;;
04.09.2006;30497;;;;;30497;30966;27884;27022;25000;25984;20263;17344;;FALSE;26;20;57;42;2;20;22;22;;;;13859;;
