Row Labels;4TC_PCURMON;4TC_P+1MON;Days until M CURM;Days until M +1MON;CURM days away;1MON  days away;22;Total days;Perpetual
13/11/2019;9841;9406;17;48;5;26;;31;9771
14/11/2019;9755;9063;16;47;6;25;;31;9621
15/11/2019;9884;9413;15;46;7;24;;31;9778
18/11/2019;9894;9597;12;43;10;21;;31;9798
19/11/2019;9900;9688;11;42;11;20;;31;9825
20/11/2019;9913;9691;10;41;12;19;;31;9827
21/11/2019;9894;9444;9;40;13;18;;31;9705
22/11/2019;9900;9650;8;39;14;17;;31;9787
25/11/2019;9891;9718;5;36;17;14;;31;9796
26/11/2019;9875;9981;4;35;18;13;;31;9937
27/11/2019;9884;10194;3;34;19;12;;31;10074
28/11/2019;9905;10363;2;33;20;11;;31;10200
29/11/2019;11094;10506;1;32;21;10;;31;10696
02/12/2019;11422;10441;29;60;7;38;;45;11269
03/12/2019;10688;9603;28;59;6;37;;43;10537
04/12/2019;10563;9466;27;58;5;36;;41;10429
05/12/2019;10678;9669;26;57;4;35;;39;10575
06/12/2019;11106;10038;25;56;3;34;;37;11019
09/12/2019;11081;10013;22;53;0;31;;31;11081
10/12/2019;11394;10400;21;52;1;30;;31;11362
11/12/2019;11363;10259;20;51;2;29;;31;11292
12/12/2019;11316;10153;19;50;3;28;;31;11203
13/12/2019;11297;10219;18;49;4;27;;31;11158
16/12/2019;11206;9900;15;46;7;24;;31;10911
17/12/2019;11019;9009;14;45;8;23;;31;10500
18/12/2019;10828;8675;13;44;9;22;;31;10203
19/12/2019;10669;8569;12;43;10;21;;31;9992
20/12/2019;10669;8659;11;42;11;20;;31;9956
23/12/2019;10675;8850;8;39;14;17;;31;9851
24/12/2019;8769;8788;7;38;15;16;;31;8778
27/12/2019;8669;8747;4;35;18;13;;31;8714
30/12/2019;8231;8622;1;32;21;10;;31;8496
31/12/2019;8231;8622;0;31;22;9;;31;8508
02/01/2020;7594;7675;29;58;7;36;;43;7607
03/01/2020;7119;7516;28;57;6;35;;41;7177
06/01/2020;6922;7356;25;54;3;32;;35;6959
07/01/2020;6722;7294;24;53;2;31;;33;6757
08/01/2020;6909;7575;23;52;1;30;;31;6930
09/01/2020;6859;7628;22;51;0;29;;29;6859
10/01/2020;6663;7638;21;50;1;28;;29;6697
13/01/2020;6375;7350;18;47;4;25;;29;6509
14/01/2020;6769;8150;17;46;5;24;;29;7007
15/01/2020;6972;8381;16;45;6;23;;29;7264
16/01/2020;6691;7838;15;44;7;22;;29;6968
17/01/2020;6544;7619;14;43;8;21;;29;6841
20/01/2020;6378;7378;11;40;11;18;;29;6757
21/01/2020;6278;7091;10;39;12;17;;29;6614
22/01/2020;6034;6525;9;38;13;16;;29;6254
23/01/2020;5856;6606;8;37;14;15;;29;6218
24/01/2020;5800;6572;7;36;15;14;;29;6199
27/01/2020;5738;5888;4;33;18;11;;29;5831
28/01/2020;5728;5834;3;32;19;10;;29;5797
29/01/2020;5672;5288;2;31;20;9;;29;5407
30/01/2020;5638;4922;1;30;21;8;;29;5120
31/01/2020;5000;7041;0;29;22;7;;29;6548
03/02/2020;4363;6669;26;57;4;35;;39;4600
04/02/2020;4447;6831;25;56;3;34;;37;4640
05/02/2020;4619;7322;24;55;2;33;;35;4773
06/02/2020;4447;6975;23;54;1;32;;33;4524
07/02/2020;4397;7006;22;53;0;31;;31;4397
10/02/2020;4069;6697;19;50;3;28;;31;4323
11/02/2020;4388;7288;18;49;4;27;;31;4762
12/02/2020;4503;7553;17;48;5;26;;31;4995
13/02/2020;4591;7503;16;47;6;25;;31;5155
14/02/2020;4619;7509;15;46;7;24;;31;5272
17/02/2020;4331;7050;12;43;10;21;;31;5208
18/02/2020;4453;7450;11;42;11;20;;31;5516
19/02/2020;4541;7756;10;41;12;19;;31;5786
20/02/2020;4556;7684;9;40;13;18;;31;5868
21/02/2020;4584;7859;8;39;14;17;;31;6063
24/02/2020;4581;7659;5;36;17;14;;31;6269
25/02/2020;4581;7669;4;35;18;13;;31;6374
26/02/2020;4588;7950;3;34;19;12;;31;6649
27/02/2020;4634;7997;2;33;20;11;;31;6804
28/02/2020;7825;9463;1;32;21;10;;31;8935
02/03/2020;7522;9016;29;59;7;37;;44;7760
03/03/2020;8038;9563;28;58;6;36;;42;8256
04/03/2020;8400;10050;27;57;5;35;;40;8606
05/03/2020;8866;10247;26;56;4;34;;38;9011
06/03/2020;8956;10097;25;55;3;33;;36;9051
09/03/2020;8100;9122;22;52;0;30;;30;8100
10/03/2020;8478;9559;21;51;1;29;;30;8514
11/03/2020;8075;9084;20;50;2;28;;30;8142
12/03/2020;7579;8197;19;49;3;27;;30;7641
13/03/2020;7369;7981;18;48;4;26;;30;7451
16/03/2020;7109;7094;15;45;7;23;;30;7106
17/03/2020;7072;6759;14;44;8;22;;30;6989
18/03/2020;6903;5944;13;43;9;21;;30;6615
19/03/2020;6838;6028;12;42;10;20;;30;6568
20/03/2020;6856;6084;11;41;11;19;;30;6573
23/03/2020;6791;5838;8;38;14;16;;30;6346
24/03/2020;6775;5547;7;37;15;15;;30;6161
25/03/2020;6747;5353;6;36;16;14;;30;6004
26/03/2020;6747;5681;5;35;17;13;;30;6143
27/03/2020;6765;5828;4;34;18;12;;30;6203
30/03/2020;6756;5675;1;31;21;9;;30;5999
31/03/2020;6553;7583;0;30;22;8;;30;7308
01/04/2020;6284;7250;29;60;7;38;;45;6434
02/04/2020;6297;7194;28;59;6;37;;43;6422
03/04/2020;6034;6941;27;58;5;36;;41;6145
06/04/2020;5763;6738;24;55;2;33;;35;5819
07/04/2020;6016;6997;23;54;1;32;;33;6046
08/04/2020;6356;7347;22;53;0;31;;31;6356
09/04/2020;6550;7938;21;52;1;30;;31;6595
14/04/2020;6316;7469;16;47;6;25;;31;6539
15/04/2020;6125;7300;15;46;7;24;;31;6390
16/04/2020;6034;7013;14;45;8;23;;31;6287
17/04/2020;6059;7044;13;44;9;22;;31;6345
20/04/2020;5950;6734;10;41;12;19;;31;6253
21/04/2020;5822;6031;9;40;13;18;;31;5910
22/04/2020;5809;5869;8;39;14;17;;31;5836
23/04/2020;5828;6016;7;38;15;16;;31;5919
24/04/2020;5797;5988;6;37;16;15;;31;5896
27/04/2020;5753;5931;3;34;19;12;;31;5862
28/04/2020;5725;5400;2;33;20;11;;31;5515
29/04/2020;5703;5272;1;32;21;10;;31;5411
30/04/2020;5284;6309;0;31;22;9;;31;6011
01/05/2020;5284;6275;30;60;8;38;;46;5456
04/05/2020;5241;6147;27;57;5;35;;40;5354
05/05/2020;5000;5800;26;56;4;34;;38;5084
06/05/2020;4831;5422;25;55;3;33;;36;4880
07/05/2020;4903;5531;24;54;2;32;;34;4940
11/05/2020;4800;5553;20;50;2;28;;30;4850
12/05/2020;4709;5400;19;49;3;27;;30;4778
13/05/2020;4516;5178;18;48;4;26;;30;4604
14/05/2020;4397;5153;17;47;5;25;;30;4523
15/05/2020;4356;5231;16;46;6;24;;30;4531
18/05/2020;4394;5553;13;43;9;21;;30;4742
19/05/2020;4356;5441;12;42;10;20;;30;4718
20/05/2020;4434;5988;11;41;11;19;;30;5004
21/05/2020;4466;6059;10;40;12;18;;30;5103
22/05/2020;4469;6138;9;39;13;17;;30;5192
26/05/2020;4509;6463;5;35;17;13;;30;5616
27/05/2020;4497;6303;4;34;18;12;;30;5581
28/05/2020;4497;6472;3;33;19;11;;30;5748
29/05/2020;6603;8119;2;32;20;10;;30;7614
01/06/2020;6525;8038;29;60;7;38;;45;6760
02/06/2020;6688;8241;28;59;6;37;;43;6905
03/06/2020;6463;8091;27;58;5;36;;41;6662
04/06/2020;6294;7866;26;57;4;35;;39;6455
05/06/2020;6297;7994;25;56;3;34;;37;6435
08/06/2020;6197;7794;22;53;0;31;;31;6197
09/06/2020;6069;7666;21;52;1;30;;31;6121
10/06/2020;6431;8359;20;51;2;29;;31;6555
11/06/2020;6697;8763;19;50;3;28;;31;6897
12/06/2020;6863;8994;18;49;4;27;;31;7138
15/06/2020;6991;9363;15;46;7;24;;31;7527
16/06/2020;7384;10750;14;45;8;23;;31;8253
17/06/2020;7491;11594;13;44;9;22;;31;8682
18/06/2020;7578;11284;12;43;10;21;;31;8773
19/06/2020;7547;11000;11;42;11;20;;31;8772
22/06/2020;7594;11338;8;39;14;17;;31;9285
23/06/2020;7631;11688;7;38;15;16;;31;9594
24/06/2020;7628;11063;6;37;16;15;;31;9401
25/06/2020;7638;10894;5;36;17;14;;31;9424
26/06/2020;7638;10950;4;35;18;13;;31;9561
29/06/2020;7634;11275;1;32;21;10;;31;10100
30/06/2020;10856;10766;0;31;22;9;;31;10792
01/07/2020;10622;10594;30;61;8;39;;47;10617
02/07/2020;11325;11397;29;60;7;38;;45;11336
03/07/2020;12594;12578;28;59;6;37;;43;12592
06/07/2020;13659;13725;25;56;3;34;;37;13664
07/07/2020;13288;13328;24;55;2;33;;35;13290
08/07/2020;13503;13503;23;54;1;32;;33;13503
09/07/2020;13331;13413;22;53;0;31;;31;13331
10/07/2020;13206;13209;21;52;1;30;;31;13206
13/07/2020;12941;12953;18;49;4;27;;31;12943
14/07/2020;12400;12356;17;48;5;26;;31;12393
15/07/2020;11884;11672;16;47;6;25;;31;11843
16/07/2020;11631;11397;15;46;7;24;;31;11578
17/07/2020;11538;11341;14;45;8;23;;31;11487
20/07/2020;11384;10697;11;42;11;20;;31;11140
21/07/2020;11281;10350;10;41;12;19;;31;10921
22/07/2020;11125;9625;9;40;13;18;;31;10496
23/07/2020;11006;9506;8;39;14;17;;31;10329
24/07/2020;11009;9606;7;38;15;16;;31;10330
27/07/2020;11047;9856;4;35;18;13;;31;10355
28/07/2020;11084;10556;3;34;19;12;;31;10760
29/07/2020;11094;11338;2;33;20;11;;31;11251
30/07/2020;11088;11328;1;32;21;10;;31;11251
31/07/2020;11644;12219;0;31;22;9;;31;12052
03/08/2020;11978;12638;28;58;6;36;;42;12072
04/08/2020;12397;13116;27;57;5;35;;40;12487
05/08/2020;12969;13672;26;56;4;34;;38;13043
06/08/2020;13041;13413;25;55;3;33;;36;13072
07/08/2020;13088;13244;24;54;2;32;;34;13097
10/08/2020;13591;13788;21;51;1;29;;30;13598
11/08/2020;14088;14281;20;50;2;28;;30;14101
12/08/2020;13988;14013;19;49;3;27;;30;13991
13/08/2020;13784;13591;18;48;4;26;;30;13758
14/08/2020;13553;13338;17;47;5;25;;30;13517
17/08/2020;13453;13213;14;44;8;22;;30;13389
18/08/2020;13388;13103;13;43;9;21;;30;13303
19/08/2020;13163;12759;12;42;10;20;;30;13028
20/08/2020;13050;12681;11;41;11;19;;30;12915
21/08/2020;13159;13394;10;40;12;18;;30;13253
24/08/2020;13250;13981;7;37;15;15;;30;13616
25/08/2020;13288;14091;6;36;16;14;;30;13716
26/08/2020;13288;14200;5;35;17;13;;30;13805
27/08/2020;13278;14041;4;34;18;12;;30;13736
28/08/2020;13797;13872;3;33;19;11;;30;13845
01/09/2020;12766;12956;29;60;7;38;;45;12796
02/09/2020;12172;12725;28;59;6;37;;43;12249
03/09/2020;11859;12409;27;58;5;36;;41;11926
04/09/2020;12094;12700;26;57;4;35;;39;12156
07/09/2020;12272;12909;23;54;1;32;;33;12291
08/09/2020;11878;12281;22;53;0;31;;31;11878
09/09/2020;11291;11703;21;52;1;30;;31;11304
10/09/2020;11403;12238;20;51;2;29;;31;11457
11/09/2020;11334;12178;19;50;3;28;;31;11416
14/09/2020;11391;12697;16;47;6;25;;31;11644
15/09/2020;11319;12441;15;46;7;24;;31;11572
16/09/2020;11259;12128;14;45;8;23;;31;11483
17/09/2020;11231;12359;13;44;9;22;;31;11558
18/09/2020;11244;12747;12;43;10;21;;31;11729
21/09/2020;11213;12300;9;40;13;18;;31;11669
22/09/2020;11156;12194;8;39;14;17;;31;11625
23/09/2020;11203;12566;7;38;15;16;;31;11863
24/09/2020;11178;12588;6;37;16;15;;31;11906
25/09/2020;11184;12606;5;36;17;14;;31;11964
28/09/2020;11163;12153;2;33;20;11;;31;11802
29/09/2020;11153;11931;1;32;21;10;;31;11680
30/09/2020;11703;12159;0;31;22;9;;31;12027
01/10/2020;11900;12303;30;60;8;38;;46;11970
02/10/2020;12672;12809;29;59;7;37;;44;12694
05/10/2020;12425;12609;26;56;4;34;;38;12444
06/10/2020;12316;12681;25;55;3;33;;36;12346
07/10/2020;11816;12184;24;54;2;32;;34;11838
08/10/2020;11950;12344;23;53;1;31;;32;11962
09/10/2020;11697;12163;22;52;0;30;;30;11697
12/10/2020;11691;12088;19;49;3;27;;30;11731
13/10/2020;11416;11719;18;48;4;26;;30;11456
14/10/2020;10944;10891;17;47;5;25;;30;10935
15/10/2020;10681;10575;16;46;6;24;;30;10660
16/10/2020;10700;10453;15;45;7;23;;30;10642
19/10/2020;10728;10553;12;42;10;20;;30;10670
20/10/2020;10725;10663;11;41;11;19;;30;10702
21/10/2020;10750;10966;10;40;12;18;;30;10836
22/10/2020;10750;11181;9;39;13;17;;30;10937
23/10/2020;10756;11353;8;38;14;16;;30;11035
26/10/2020;10775;10969;5;35;17;13;;30;10885
27/10/2020;10766;10681;4;34;18;12;;30;10715
28/10/2020;10750;10175;3;33;19;11;;30;10386
29/10/2020;10734;9956;2;32;20;10;;30;10215
30/10/2020;9925;9466;1;31;21;9;;30;9604
02/11/2020;9434;9231;28;59;6;37;;43;9406
03/11/2020;9369;9266;27;58;5;36;;41;9356
04/11/2020;9484;9313;26;57;4;35;;39;9466
05/11/2020;9513;9456;25;56;3;34;;37;9508
06/11/2020;9350;9469;24;55;2;33;;35;9357
09/11/2020;9541;9672;21;52;1;30;;31;9545
10/11/2020;9469;9578;20;51;2;29;;31;9476
11/11/2020;9319;9350;19;50;3;28;;31;9322
12/11/2020;9622;9641;18;49;4;27;;31;9624
13/11/2020;9744;9794;17;48;5;26;;31;9752
16/11/2020;9688;9725;14;45;8;23;;31;9698
17/11/2020;9994;10425;13;44;9;22;;31;10119
18/11/2020;10009;10456;12;43;10;21;;31;10153
19/11/2020;10056;10666;11;42;11;20;;31;10272
20/11/2020;10106;10628;10;41;12;19;;31;10308
23/11/2020;10141;10841;7;38;15;16;;31;10480
24/11/2020;10144;10672;6;37;16;15;;31;10417
25/11/2020;10156;10819;5;36;17;14;;31;10520
26/11/2020;10166;10719;4;35;18;13;;31;10487
27/11/2020;10154;10725;3;34;19;12;;31;10504
30/11/2020;10675;7922;0;31;22;9;;31;8721
01/12/2020;10409;7656;30;61;8;39;;47;9940
02/12/2020;10266;7597;29;60;7;38;;45;9851
03/12/2020;10444;8066;28;59;6;37;;43;10112
04/12/2020;10541;8400;27;58;5;36;;41;10280
07/12/2020;10697;8703;24;55;2;33;;35;10583
08/12/2020;11216;9119;23;54;1;32;;33;11152
09/12/2020;11309;9256;22;53;0;31;;31;11309
10/12/2020;11425;9334;21;52;1;30;;31;11358
11/12/2020;11550;9408;20;51;2;29;;31;11412
14/12/2020;11678;9863;17;48;5;26;;31;11385
15/12/2020;11434;9150;16;47;6;25;;31;10992
16/12/2020;11347;8963;15;46;7;24;;31;10809
17/12/2020;11275;9250;14;45;8;23;;31;10752
18/12/2020;11266;8981;13;44;9;22;;31;10603
21/12/2020;11256;8791;10;41;12;19;;31;10302
22/12/2020;11259;9038;9;40;13;18;;31;10328
23/12/2020;11256;9004;8;39;14;17;;31;10239
24/12/2020;8973;8106;7;38;15;16;;31;8553
29/12/2020;9144;8247;2;33;20;11;;31;8565
30/12/2020;9684;8866;1;32;21;10;;31;9130
31/12/2020;9719;8838;0;31;22;9;;31;9094
04/01/2021;10644;9581;27;55;5;33;;38;10504
05/01/2021;11391;9853;26;54;4;32;;36;11220
06/01/2021;11231;9494;25;53;3;31;;34;11078
07/01/2021;12344;10428;24;52;2;30;;32;12224
08/01/2021;12919;10909;23;51;1;29;;30;12852
11/01/2021;13922;12075;20;48;2;26;;28;13790
12/01/2021;12681;11019;19;47;3;25;;28;12503
13/01/2021;12006;10544;18;46;4;24;;28;11797
14/01/2021;12438;11313;17;45;5;23;;28;12237
15/01/2021;12913;11966;16;44;6;22;;28;12710
18/01/2021;12566;11500;13;41;9;19;;28;12223
19/01/2021;12656;11625;12;40;10;18;;28;12288
20/01/2021;12831;11863;11;39;11;17;;28;12451
21/01/2021;12963;12369;10;38;12;16;;28;12708
22/01/2021;12966;12166;9;37;13;15;;28;12595
25/01/2021;12944;12044;6;34;16;12;;28;12430
26/01/2021;12922;11372;5;33;17;11;;28;11981
27/01/2021;12947;12172;4;32;18;10;;28;12449
28/01/2021;12950;11903;3;31;19;9;;28;12240
29/01/2021;12359;12328;2;30;20;8;;28;12337
01/02/2021;12444;12400;27;58;5;36;;41;12439
02/02/2021;11928;11853;26;57;4;35;;39;11920
03/02/2021;12544;12419;25;56;3;34;;37;12534
04/02/2021;12719;12563;24;55;2;33;;35;12710
05/02/2021;13444;13288;23;54;1;32;;33;13439
08/02/2021;13391;13188;20;51;2;29;;31;13378
09/02/2021;14219;14113;19;50;3;28;;31;14209
10/02/2021;14588;14516;18;49;4;27;;31;14579
11/02/2021;15475;15475;17;48;5;26;;31;15475
12/02/2021;15916;16263;16;47;6;25;;31;15983
15/02/2021;15994;17131;13;44;9;22;;31;16324
16/02/2021;17266;21250;12;43;10;21;;31;18551
17/02/2021;18013;22313;11;42;11;20;;31;19539
18/02/2021;17100;17681;10;41;12;19;;31;17325
19/02/2021;16906;19716;9;40;13;18;;31;18084
22/02/2021;16850;18806;6;37;16;15;;31;17860
23/02/2021;16838;19222;5;36;17;14;;31;18145
24/02/2021;16763;17678;4;35;18;13;;31;17294
25/02/2021;16750;17031;3;34;19;12;;31;16922
26/02/2021;16947;16766;2;33;20;11;;31;16830
01/03/2021;16803;16722;30;60;8;38;;46;16789
02/03/2021;19759;19219;29;59;7;37;;44;19673
03/03/2021;19550;19847;28;58;6;36;;42;19592
04/03/2021;19647;20244;27;57;5;35;;40;19722
05/03/2021;19800;21044;26;56;4;34;;38;19931
08/03/2021;19794;21328;23;53;1;31;;32;19842
09/03/2021;19081;20213;22;52;0;30;;30;19081
10/03/2021;18450;18728;21;51;1;29;;30;18459
11/03/2021;18775;20000;20;50;2;28;;30;18857
12/03/2021;19038;20931;19;49;3;27;;30;19227
15/03/2021;19328;21641;16;46;6;24;;30;19791
16/03/2021;19994;22644;15;45;7;23;;30;20612
17/03/2021;21119;25078;14;44;8;22;;30;22175
18/03/2021;21769;27206;13;43;9;21;;30;23400
19/03/2021;22294;27163;12;42;10;20;;30;23917
22/03/2021;22281;26484;9;39;13;17;;30;24102
23/03/2021;21628;23078;8;38;14;16;;30;22305
24/03/2021;21447;22819;7;37;15;15;;30;22133
25/03/2021;21522;25928;6;36;16;14;;30;23872
26/03/2021;21456;25231;5;35;17;13;;30;23595
29/03/2021;21341;23103;2;32;20;10;;30;22516
30/03/2021;21319;21050;1;31;21;9;;30;21131
31/03/2021;20641;19744;0;30;22;8;;30;19983
01/04/2021;21091;20753;29;60;7;38;;45;21038
06/04/2021;19963;19875;24;55;2;33;;35;19958
07/04/2021;18475;18706;23;54;1;32;;33;18482
08/04/2021;17100;17100;22;53;0;31;;31;17100
09/04/2021;17029;17264;21;52;1;30;;31;17037
12/04/2021;17475;18229;18;49;4;27;;31;17572
13/04/2021;17457;18232;17;48;5;26;;31;17582
14/04/2021;18893;20921;16;47;6;25;;31;19286
15/04/2021;19557;22814;15;46;7;24;;31;20292
16/04/2021;19596;22539;14;45;8;23;;31;20355
19/04/2021;19864;23021;11;42;11;20;;31;20984
20/04/2021;20664;24457;10;41;12;19;;31;22132
21/04/2021;20957;24789;9;40;13;18;;31;22564
22/04/2021;20539;22157;8;39;14;17;;31;21270
23/04/2021;20514;22879;7;38;15;16;;31;21658
26/04/2021;20343;21446;4;35;18;13;;31;20983
27/04/2021;20493;23721;3;34;19;12;;31;22471
28/04/2021;20486;23814;2;33;20;11;;31;22633
29/04/2021;20536;24939;1;32;21;10;;31;23519
30/04/2021;24689;24704;0;31;22;9;;31;24700
04/05/2021;25911;26079;27;57;5;35;;40;25932
05/05/2021;25779;25864;26;56;4;34;;38;25788
06/05/2021;24429;24514;25;55;3;33;;36;24436
07/05/2021;26107;26300;24;54;2;32;;34;26118
10/05/2021;26457;27364;21;51;1;29;;30;26487
11/05/2021;25993;26407;20;50;2;28;;30;26021
12/05/2021;25286;25261;19;49;3;27;;30;25284
13/05/2021;24950;24786;18;48;4;26;;30;24928
14/05/2021;24814;24161;17;47;5;25;;30;24705
17/05/2021;24496;22779;14;44;8;22;;30;24038
18/05/2021;24664;24371;13;43;9;21;;30;24576
19/05/2021;25114;25693;12;42;10;20;;30;25307
20/05/2021;25114;25950;11;41;11;19;;30;25421
21/05/2021;25104;26129;10;40;12;18;;30;25514
24/05/2021;24950;24818;7;37;15;15;;30;24884
25/05/2021;24764;24186;6;36;16;14;;30;24456
26/05/2021;24696;23961;5;35;17;13;;30;24280
27/05/2021;24650;24368;4;34;18;12;;30;24481
28/05/2021;24346;25196;3;33;19;11;;30;24884
01/06/2021;24818;26050;29;60;7;38;;45;25010
02/06/2021;24929;25843;28;59;6;37;;43;25057
03/06/2021;25000;26146;27;58;5;36;;41;25140
04/06/2021;25907;27111;26;57;4;35;;39;26030
07/06/2021;25239;26311;23;54;1;32;;33;25271
08/06/2021;25829;27200;22;53;0;31;;31;25829
09/06/2021;27575;29550;21;52;1;30;;31;27639
10/06/2021;28400;31621;20;51;2;29;;31;28608
11/06/2021;28932;32750;19;50;3;28;;31;29301
14/06/2021;28421;31704;16;47;6;25;;31;29056
15/06/2021;29032;33796;15;46;7;24;;31;30108
16/06/2021;29507;35068;14;45;8;23;;31;30942
17/06/2021;28861;33079;13;44;9;22;;31;30086
18/06/2021;28782;32107;12;43;10;21;;31;29855
21/06/2021;28482;31632;9;40;13;18;;31;29803
22/06/2021;28232;31814;8;39;14;17;;31;29850
23/06/2021;28279;33446;7;38;15;16;;31;30779
24/06/2021;28343;34468;6;37;16;15;;31;31504
25/06/2021;28461;37036;5;36;17;14;;31;33163
28/06/2021;28482;35950;2;33;20;11;;31;33300
29/06/2021;28507;36089;1;32;21;10;;31;33643
30/06/2021;37639;37314;0;31;22;9;;31;37408
01/07/2021;36525;35336;30;61;8;39;;47;36323
02/07/2021;35357;34514;29;60;7;38;;45;35226
05/07/2021;32668;31454;26;57;4;35;;39;32543
06/07/2021;34036;33271;25;56;3;34;;37;33974
07/07/2021;35250;34982;24;55;2;33;;35;35235
08/07/2021;34675;33571;23;54;1;32;;33;34642
09/07/2021;35386;34304;22;53;0;31;;31;35386
12/07/2021;33907;31764;19;50;3;28;;31;33700
13/07/2021;33550;30779;18;49;4;27;;31;33192
14/07/2021;32261;28843;17;48;5;26;;31;31710
15/07/2021;33036;29904;16;47;6;25;;31;32430
16/07/2021;32929;30600;15;46;7;24;;31;32403
19/07/2021;33129;31807;12;43;10;21;;31;32703
20/07/2021;33150;31789;11;42;11;20;;31;32667
21/07/2021;33254;32725;10;41;12;19;;31;33049
22/07/2021;33204;32804;9;40;13;18;;31;33036
23/07/2021;33125;32514;8;39;14;17;;31;32849
26/07/2021;32918;30482;5;36;17;14;;31;31582
27/07/2021;32918;28996;4;35;18;13;;31;30641
28/07/2021;32914;28800;3;34;19;12;;31;30393
29/07/2021;32918;30607;2;33;20;11;;31;31427
30/07/2021;30050;31043;1;32;21;10;;31;30723
02/08/2021;31143;32411;29;59;7;37;;44;31345
03/08/2021;31507;33057;28;58;6;36;;42;31728
04/08/2021;31986;33882;27;57;5;35;;40;32223
05/08/2021;30904;32871;26;56;4;34;;38;31111
06/08/2021;30914;32446;25;55;3;33;;36;31042
09/08/2021;30139;31593;22;52;0;30;;30;30139
10/08/2021;31054;33039;21;51;1;29;;30;31120
11/08/2021;31900;34004;20;50;2;28;;30;32040
12/08/2021;31707;33729;19;49;3;27;;30;31909
13/08/2021;31500;33700;18;48;4;26;;30;31793
16/08/2021;31161;34250;15;45;7;23;;30;31882
17/08/2021;31279;35586;14;44;8;22;;30;32428
18/08/2021;31379;35793;13;43;9;21;;30;32703
19/08/2021;31257;35296;12;42;10;20;;30;32603
20/08/2021;31261;36100;11;41;11;19;;30;33035
23/08/2021;31332;36329;8;38;14;16;;30;33664
24/08/2021;31423;37114;7;37;15;15;;30;34269
25/08/2021;31304;35264;6;36;16;14;;30;33416
26/08/2021;31339;36457;5;35;17;13;;30;34239
27/08/2021;31332;34904;4;34;18;12;;30;33475
31/08/2021;33054;34214;0;30;22;8;;30;33905
01/09/2021;32568;33850;29;60;7;38;;45;32767
02/09/2021;31954;33736;28;59;6;37;;43;32203
03/09/2021;31686;33107;27;58;5;36;;41;31859
06/09/2021;30321;31446;24;55;2;33;;35;30385
07/09/2021;30889;32632;23;54;1;32;;33;30942
08/09/2021;31621;33861;22;53;0;31;;31;31621
09/09/2021;32471;35036;21;52;1;30;;31;32554
10/09/2021;32686;35457;20;51;2;29;;31;32865
13/09/2021;32725;35500;17;48;5;26;;31;33173
14/09/2021;32439;34032;16;47;6;25;;31;32747
15/09/2021;32686;35357;15;46;7;24;;31;33289
16/09/2021;33064;36225;14;45;8;23;;31;33880
17/09/2021;33225;36404;13;44;9;22;;31;34148
20/09/2021;32754;33800;10;41;12;19;;31;33159
21/09/2021;32979;36111;9;40;13;18;;31;34292
22/09/2021;32714;35246;8;39;14;17;;31;33857
23/09/2021;32793;35757;7;38;15;16;;31;34227
24/09/2021;32846;36311;6;37;16;15;;31;34634
27/09/2021;32918;36107;3;34;19;12;;31;34873
28/09/2021;32936;37989;2;33;20;11;;31;36196
29/09/2021;32918;36139;1;32;21;10;;31;35100
30/09/2021;36196;36500;0;31;22;9;;31;36412
01/10/2021;36621;37200;30;60;8;38;;46;36722
04/10/2021;36243;36996;27;57;5;35;;40;36337
05/10/2021;37168;39796;26;56;4;34;;38;37445
06/10/2021;36464;38411;25;55;3;33;;36;36626
07/10/2021;35518;37429;24;54;2;32;;34;35630
08/10/2021;35611;37964;23;53;1;31;;32;35685
11/10/2021;35825;39286;20;50;2;28;;30;36056
12/10/2021;35793;38500;19;49;3;27;;30;36064
13/10/2021;35711;38196;18;48;4;26;;30;36042
14/10/2021;35711;38518;17;47;5;25;;30;36179
15/10/2021;35421;37550;16;46;6;24;;30;35847
18/10/2021;35518;39107;13;43;9;21;;30;36595
19/10/2021;35629;39914;12;42;10;20;;30;37057
20/10/2021;35568;38911;11;41;11;19;;30;36794
21/10/2021;35354;38657;10;40;12;18;;30;36675
22/10/2021;35114;36961;9;39;13;17;;30;35914
25/10/2021;35279;35421;6;36;16;14;;30;35355
26/10/2021;35182;33068;5;35;17;13;;30;33984
27/10/2021;35093;33693;4;34;18;12;;30;34253
28/10/2021;35046;33754;3;33;19;11;;30;34228
29/10/2021;34379;32986;2;32;20;10;;30;33450
01/11/2021;30250;28964;29;60;7;38;;45;30050
02/11/2021;27307;24807;28;59;6;37;;43;26958
03/11/2021;24557;22321;27;58;5;36;;41;24284
04/11/2021;25854;24129;26;57;4;35;;39;25677
05/11/2021;25300;24221;25;56;3;34;;37;25213
08/11/2021;27264;25961;22;53;0;31;;31;27264
09/11/2021;26479;24886;21;52;1;30;;31;26428
10/11/2021;25179;22550;20;51;2;29;;31;25009
11/11/2021;24593;21304;19;50;3;28;;31;24275
12/11/2021;24750;21518;18;49;4;27;;31;24333
15/11/2021;24357;20664;15;46;7;24;;31;23523
16/11/2021;23843;18589;14;45;8;23;;31;22487
17/11/2021;23314;18604;13;44;9;22;;31;21947
18/11/2021;23293;19500;12;43;10;21;;31;22069
19/11/2021;23575;21607;11;42;11;20;;31;22877
22/11/2021;23725;21821;8;39;14;17;;31;22865
23/11/2021;23650;20336;7;38;15;16;;31;22046
24/11/2021;23886;23232;6;37;16;15;;31;23548
25/11/2021;24064;23286;5;36;17;14;;31;23637
