Exchange Date,Trade Price
2020-08-14 00:00:00,1595
2020-08-13 00:00:00,1577
2020-08-12 00:00:00,1540
2020-08-11 00:00:00,1510
2020-08-10 00:00:00,1506
2020-08-07 00:00:00,1501
2020-08-06 00:00:00,1500
2020-08-05 00:00:00,1475
2020-08-04 00:00:00,1463
2020-08-03 00:00:00,1385
2020-07-31 00:00:00,1350
2020-07-30 00:00:00,1348
2020-07-29 00:00:00,1317
2020-07-28 00:00:00,1264
2020-07-27 00:00:00,1293
2020-07-24 00:00:00,1317
2020-07-23 00:00:00,1388
2020-07-22 00:00:00,1473
2020-07-21 00:00:00,1594
2020-07-20 00:00:00,1678
2020-07-17 00:00:00,1710
2020-07-16 00:00:00,1699
2020-07-15 00:00:00,1696
2020-07-14 00:00:00,1742
2020-07-13 00:00:00,1792
2020-07-10 00:00:00,1810
2020-07-09 00:00:00,1810
2020-07-08 00:00:00,1849
2020-07-07 00:00:00,1949
2020-07-06 00:00:00,1956
2020-07-03 00:00:00,1894
2020-07-02 00:00:00,1823
2020-07-01 00:00:00,1803
2020-06-30 00:00:00,1799
2020-06-29 00:00:00,1794
2020-06-26 00:00:00,1749
2020-06-25 00:00:00,1738
2020-06-24 00:00:00,1705
2020-06-23 00:00:00,1617
2020-06-22 00:00:00,1558
2020-06-19 00:00:00,1555
2020-06-18 00:00:00,1527
2020-06-17 00:00:00,1246
2020-06-16 00:00:00,1054
2020-06-15 00:00:00,973
2020-06-12 00:00:00,923
2020-06-11 00:00:00,839
2020-06-10 00:00:00,764
2020-06-09 00:00:00,714
2020-06-08 00:00:00,698
2020-06-05 00:00:00,679
2020-06-04 00:00:00,632
2020-06-03 00:00:00,592
2020-06-02 00:00:00,546
2020-06-01 00:00:00,520
2020-05-29 00:00:00,504
2020-05-28 00:00:00,489
2020-05-27 00:00:00,502
2020-05-26 00:00:00,506
2020-05-22 00:00:00,498
2020-05-21 00:00:00,494
2020-05-20 00:00:00,477
2020-05-19 00:00:00,453
2020-05-18 00:00:00,427
2020-05-15 00:00:00,407
2020-05-14 00:00:00,393
2020-05-13 00:00:00,398
2020-05-12 00:00:00,433
2020-05-11 00:00:00,474
2020-05-07 00:00:00,514
2020-05-06 00:00:00,534
2020-05-05 00:00:00,575
2020-05-04 00:00:00,598
2020-05-01 00:00:00,617
2020-04-30 00:00:00,635
2020-04-29 00:00:00,643
2020-04-28 00:00:00,655
2020-04-27 00:00:00,661
2020-04-24 00:00:00,665
2020-04-23 00:00:00,672
2020-04-22 00:00:00,694
2020-04-21 00:00:00,728
2020-04-20 00:00:00,757
2020-04-17 00:00:00,751
2020-04-16 00:00:00,726
2020-04-15 00:00:00,706
2020-04-14 00:00:00,679
2020-04-09 00:00:00,635
2020-04-08 00:00:00,607
2020-04-07 00:00:00,596
2020-04-06 00:00:00,604
2020-04-03 00:00:00,616
2020-04-02 00:00:00,624
2020-04-01 00:00:00,624
2020-03-31 00:00:00,626
2020-03-30 00:00:00,548
2020-03-27 00:00:00,556
2020-03-26 00:00:00,569
2020-03-25 00:00:00,582
2020-03-24 00:00:00,603
2020-03-23 00:00:00,617
2020-03-20 00:00:00,625
2020-03-19 00:00:00,630
2020-03-18 00:00:00,629
2020-03-17 00:00:00,612
2020-03-16 00:00:00,623
2020-03-13 00:00:00,631
2020-03-12 00:00:00,633
2020-03-11 00:00:00,631
2020-03-10 00:00:00,627
2020-03-09 00:00:00,616
2020-03-06 00:00:00,617
2020-03-05 00:00:00,599
2020-03-04 00:00:00,562
2020-03-03 00:00:00,549
2020-03-02 00:00:00,539
2020-02-28 00:00:00,535
2020-02-27 00:00:00,529
2020-02-26 00:00:00,517
2020-02-25 00:00:00,508
2020-02-24 00:00:00,506
2020-02-21 00:00:00,497
2020-02-20 00:00:00,480
2020-02-19 00:00:00,465
2020-02-18 00:00:00,450
2020-02-17 00:00:00,434
2020-02-14 00:00:00,425
2020-02-13 00:00:00,421
2020-02-12 00:00:00,421
2020-02-11 00:00:00,418
2020-02-10 00:00:00,411
2020-02-07 00:00:00,415
2020-02-06 00:00:00,431
2020-02-05 00:00:00,430
2020-02-04 00:00:00,453
2020-02-03 00:00:00,466
2020-01-31 00:00:00,487
2020-01-30 00:00:00,498
2020-01-29 00:00:00,525
2020-01-28 00:00:00,539
2020-01-27 00:00:00,546
2020-01-24 00:00:00,557
2020-01-23 00:00:00,576
2020-01-22 00:00:00,623
2020-01-21 00:00:00,689
2020-01-20 00:00:00,729
2020-01-17 00:00:00,754
2020-01-16 00:00:00,768
2020-01-15 00:00:00,768
2020-01-14 00:00:00,763
2020-01-13 00:00:00,765
2020-01-10 00:00:00,774
2020-01-09 00:00:00,772
2020-01-08 00:00:00,773
2020-01-07 00:00:00,791
2020-01-06 00:00:00,844
2020-01-03 00:00:00,907
2020-01-02 00:00:00,976
2019-12-24 00:00:00,1090
2019-12-23 00:00:00,1103
2019-12-20 00:00:00,1123
2019-12-19 00:00:00,1151
2019-12-18 00:00:00,1221
2019-12-17 00:00:00,1281
2019-12-16 00:00:00,1315
2019-12-13 00:00:00,1355
2019-12-12 00:00:00,1388
2019-12-11 00:00:00,1460
2019-12-10 00:00:00,1528
2019-12-09 00:00:00,1551
2019-12-06 00:00:00,1558
2019-12-05 00:00:00,1575
2019-12-04 00:00:00,1599
2019-12-03 00:00:00,1606
2019-12-02 00:00:00,1568
2019-11-29 00:00:00,1528
2019-11-28 00:00:00,1467
2019-11-27 00:00:00,1440
2019-11-26 00:00:00,1426
2019-11-25 00:00:00,1351
2019-11-22 00:00:00,1284
2019-11-21 00:00:00,1255
2019-11-20 00:00:00,1260
2019-11-19 00:00:00,1304
2019-11-18 00:00:00,1338
2019-11-15 00:00:00,1357
2019-11-14 00:00:00,1364
2019-11-13 00:00:00,1365
2019-11-12 00:00:00,1354
2019-11-11 00:00:00,1345
2019-11-08 00:00:00,1378
2019-11-07 00:00:00,1428
2019-11-06 00:00:00,1533
2019-11-05 00:00:00,1656
2019-11-04 00:00:00,1675
2019-11-01 00:00:00,1697
2019-10-31 00:00:00,1731
2019-10-30 00:00:00,1782
2019-10-29 00:00:00,1802
2019-10-28 00:00:00,1803
2019-10-25 00:00:00,1801
2019-10-24 00:00:00,1785
2019-10-23 00:00:00,1779
2019-10-22 00:00:00,1806
2019-10-21 00:00:00,1846
2019-10-18 00:00:00,1855
2019-10-17 00:00:00,1861
2019-10-16 00:00:00,1897
2019-10-15 00:00:00,1898
2019-10-14 00:00:00,1916
2019-10-11 00:00:00,1924
2019-10-10 00:00:00,1929
2019-10-09 00:00:00,1873
2019-10-08 00:00:00,1801
2019-10-07 00:00:00,1770
2019-10-04 00:00:00,1767
2019-10-03 00:00:00,1757
2019-10-02 00:00:00,1803
2019-10-01 00:00:00,1809
2019-09-30 00:00:00,1823
2019-09-27 00:00:00,1857
2019-09-26 00:00:00,1963
2019-09-25 00:00:00,2053
2019-09-24 00:00:00,2116
2019-09-23 00:00:00,2108
2019-09-20 00:00:00,2131
2019-09-19 00:00:00,2192
2019-09-18 00:00:00,2266
2019-09-17 00:00:00,2283
2019-09-16 00:00:00,2311
2019-09-13 00:00:00,2312
2019-09-12 00:00:00,2331
2019-09-11 00:00:00,2366
2019-09-10 00:00:00,2393
2019-09-09 00:00:00,2422
2019-09-06 00:00:00,2462
2019-09-05 00:00:00,2499
2019-09-04 00:00:00,2518
2019-09-03 00:00:00,2501
2019-09-02 00:00:00,2442
2019-08-30 00:00:00,2378
2019-08-29 00:00:00,2277
2019-08-28 00:00:00,2267
2019-08-27 00:00:00,2213
2019-08-23 00:00:00,2168
2019-08-22 00:00:00,2118
2019-08-21 00:00:00,2061
2019-08-20 00:00:00,2059
2019-08-19 00:00:00,2067
2019-08-16 00:00:00,2088
2019-08-15 00:00:00,2047
2019-08-14 00:00:00,1950
2019-08-13 00:00:00,1864
2019-08-12 00:00:00,1774
2019-08-09 00:00:00,1748
2019-08-08 00:00:00,1720
2019-08-07 00:00:00,1712
2019-08-06 00:00:00,1734
2019-08-05 00:00:00,1774
2019-08-02 00:00:00,1788
2019-08-01 00:00:00,1812
2019-07-31 00:00:00,1868
2019-07-30 00:00:00,1899
2019-07-29 00:00:00,1922
2019-07-26 00:00:00,1937
2019-07-25 00:00:00,1947
2019-07-24 00:00:00,2014
2019-07-23 00:00:00,2165
2019-07-22 00:00:00,2191
2019-07-19 00:00:00,2170
2019-07-18 00:00:00,2130
2019-07-17 00:00:00,2064
2019-07-16 00:00:00,2011
2019-07-15 00:00:00,1928
2019-07-12 00:00:00,1865
2019-07-11 00:00:00,1816
2019-07-10 00:00:00,1777
2019-07-09 00:00:00,1759
2019-07-08 00:00:00,1725
2019-07-05 00:00:00,1740
2019-07-04 00:00:00,1700
2019-07-03 00:00:00,1549
2019-07-02 00:00:00,1446
2019-07-01 00:00:00,1381
2019-06-28 00:00:00,1354
2019-06-27 00:00:00,1340
2019-06-26 00:00:00,1317
2019-06-25 00:00:00,1280
2019-06-24 00:00:00,1258
2019-06-21 00:00:00,1239
2019-06-20 00:00:00,1194
2019-06-19 00:00:00,1179
2019-06-18 00:00:00,1135
2019-06-17 00:00:00,1093
2019-06-14 00:00:00,1085
2019-06-13 00:00:00,1062
2019-06-12 00:00:00,1080
2019-06-11 00:00:00,1105
2019-06-10 00:00:00,1125
2019-06-07 00:00:00,1138
2019-06-06 00:00:00,1138
2019-06-05 00:00:00,1141
2019-06-04 00:00:00,1122
2019-06-03 00:00:00,1103
2019-05-31 00:00:00,1096
2019-05-30 00:00:00,1097
2019-05-29 00:00:00,1107
2019-05-28 00:00:00,1082
2019-05-24 00:00:00,1066
2019-05-23 00:00:00,1068
2019-05-22 00:00:00,1059
2019-05-21 00:00:00,1049
2019-05-20 00:00:00,1041
2019-05-17 00:00:00,1040
2019-05-16 00:00:00,1032
2019-05-15 00:00:00,1032
2019-05-14 00:00:00,1043
2019-05-13 00:00:00,1026
2019-05-10 00:00:00,1013
2019-05-09 00:00:00,974
2019-05-08 00:00:00,940
2019-05-07 00:00:00,936
2019-05-03 00:00:00,985
2019-05-02 00:00:00,1032
2019-05-01 00:00:00,1031
2019-04-30 00:00:00,1011
2019-04-29 00:00:00,913
2019-04-26 00:00:00,889
2019-04-25 00:00:00,869
2019-04-24 00:00:00,850
2019-04-23 00:00:00,821
2019-04-18 00:00:00,790
2019-04-17 00:00:00,767
2019-04-16 00:00:00,749
2019-04-15 00:00:00,738
2019-04-12 00:00:00,726
2019-04-11 00:00:00,728
2019-04-10 00:00:00,734
2019-04-09 00:00:00,725
2019-04-08 00:00:00,714
2019-04-05 00:00:00,711
2019-04-04 00:00:00,699
2019-04-03 00:00:00,672
2019-04-02 00:00:00,674
2019-04-01 00:00:00,685
2019-03-29 00:00:00,689
2019-03-28 00:00:00,692
2019-03-27 00:00:00,690
2019-03-26 00:00:00,683
2019-03-25 00:00:00,689
2019-03-22 00:00:00,690
2019-03-21 00:00:00,695
2019-03-20 00:00:00,709
2019-03-19 00:00:00,712
2019-03-18 00:00:00,721
2019-03-15 00:00:00,730
2019-03-14 00:00:00,677
2019-03-13 00:00:00,654
2019-03-12 00:00:00,647
2019-03-11 00:00:00,645
2019-03-08 00:00:00,649
2019-03-07 00:00:00,657
2019-03-06 00:00:00,664
2019-03-05 00:00:00,663
2019-03-04 00:00:00,669
2019-03-01 00:00:00,664
2019-02-28 00:00:00,658
2019-02-27 00:00:00,651
2019-02-26 00:00:00,649
2019-02-25 00:00:00,637
2019-02-22 00:00:00,634
2019-02-21 00:00:00,630
2019-02-20 00:00:00,622
2019-02-19 00:00:00,635
2019-02-18 00:00:00,643
2019-02-15 00:00:00,639
2019-02-14 00:00:00,628
2019-02-13 00:00:00,608
2019-02-12 00:00:00,598
2019-02-11 00:00:00,595
2019-02-08 00:00:00,601
2019-02-07 00:00:00,610
2019-02-06 00:00:00,629
2019-02-05 00:00:00,629
2019-02-04 00:00:00,634
2019-02-01 00:00:00,645
2019-01-31 00:00:00,668
2019-01-30 00:00:00,721
2019-01-29 00:00:00,797
2019-01-28 00:00:00,852
2019-01-25 00:00:00,905
2019-01-24 00:00:00,939
2019-01-23 00:00:00,982
2019-01-22 00:00:00,1036
2019-01-21 00:00:00,1092
2019-01-18 00:00:00,1112
2019-01-17 00:00:00,1077
2019-01-16 00:00:00,1055
2019-01-15 00:00:00,1096
2019-01-14 00:00:00,1147
2019-01-11 00:00:00,1169
2019-01-10 00:00:00,1189
2019-01-09 00:00:00,1238
2019-01-08 00:00:00,1262
2019-01-07 00:00:00,1247
2019-01-04 00:00:00,1260
2019-01-03 00:00:00,1267
2019-01-02 00:00:00,1282
2018-12-24 00:00:00,1271
2018-12-21 00:00:00,1279
2018-12-20 00:00:00,1318
2018-12-19 00:00:00,1378
2018-12-18 00:00:00,1395
2018-12-17 00:00:00,1406
2018-12-14 00:00:00,1401
2018-12-13 00:00:00,1365
2018-12-12 00:00:00,1353
2018-12-11 00:00:00,1364
2018-12-10 00:00:00,1385
2018-12-07 00:00:00,1372
2018-12-06 00:00:00,1339
2018-12-05 00:00:00,1296
2018-12-04 00:00:00,1237
2018-12-03 00:00:00,1203
2018-11-30 00:00:00,1231
2018-11-29 00:00:00,1281
2018-11-28 00:00:00,1330
2018-11-27 00:00:00,1339
2018-11-26 00:00:00,1217
2018-11-23 00:00:00,1093
2018-11-22 00:00:00,1018
2018-11-21 00:00:00,1008
2018-11-20 00:00:00,1003
2018-11-19 00:00:00,1023
2018-11-16 00:00:00,1031
2018-11-15 00:00:00,1020
2018-11-14 00:00:00,1009
2018-11-13 00:00:00,1064
2018-11-12 00:00:00,1125
2018-11-09 00:00:00,1147
2018-11-08 00:00:00,1231
2018-11-07 00:00:00,1304
2018-11-06 00:00:00,1395
2018-11-05 00:00:00,1428
2018-11-02 00:00:00,1457
2018-11-01 00:00:00,1470
2018-10-31 00:00:00,1490
2018-10-30 00:00:00,1513
2018-10-29 00:00:00,1522
2018-10-26 00:00:00,1519
2018-10-25 00:00:00,1516
2018-10-24 00:00:00,1546
2018-10-23 00:00:00,1577
2018-10-22 00:00:00,1579
2018-10-19 00:00:00,1576
2018-10-18 00:00:00,1565
2018-10-17 00:00:00,1554
2018-10-16 00:00:00,1578
2018-10-15 00:00:00,1584
2018-10-12 00:00:00,1579
2018-10-11 00:00:00,1515
2018-10-10 00:00:00,1493
2018-10-09 00:00:00,1503
2018-10-08 00:00:00,1530
2018-10-05 00:00:00,1536
2018-10-04 00:00:00,1554
2018-10-03 00:00:00,1574
2018-10-02 00:00:00,1570
2018-10-01 00:00:00,1555
2018-09-28 00:00:00,1540
2018-09-27 00:00:00,1524
2018-09-26 00:00:00,1503
2018-09-25 00:00:00,1450
2018-09-24 00:00:00,1434
2018-09-21 00:00:00,1413
2018-09-20 00:00:00,1396
2018-09-19 00:00:00,1373
2018-09-18 00:00:00,1356
2018-09-17 00:00:00,1357
2018-09-14 00:00:00,1366
2018-09-13 00:00:00,1382
2018-09-12 00:00:00,1411
2018-09-11 00:00:00,1439
2018-09-10 00:00:00,1482
2018-09-07 00:00:00,1490
2018-09-06 00:00:00,1484
2018-09-05 00:00:00,1477
2018-09-04 00:00:00,1513
2018-09-03 00:00:00,1557
2018-08-31 00:00:00,1579
2018-08-30 00:00:00,1614
2018-08-29 00:00:00,1661
2018-08-28 00:00:00,1684
2018-08-24 00:00:00,1697
2018-08-23 00:00:00,1709
2018-08-22 00:00:00,1735
2018-08-21 00:00:00,1736
2018-08-20 00:00:00,1727
2018-08-17 00:00:00,1723
2018-08-16 00:00:00,1720
2018-08-15 00:00:00,1727
2018-08-14 00:00:00,1725
2018-08-13 00:00:00,1709
2018-08-10 00:00:00,1691
2018-08-09 00:00:00,1694
2018-08-08 00:00:00,1704
2018-08-07 00:00:00,1732
2018-08-06 00:00:00,1773
2018-08-03 00:00:00,1773
2018-08-02 00:00:00,1756
2018-08-01 00:00:00,1760
2018-07-31 00:00:00,1747
2018-07-30 00:00:00,1703
2018-07-27 00:00:00,1676
2018-07-26 00:00:00,1708
2018-07-25 00:00:00,1772
2018-07-24 00:00:00,1774
2018-07-23 00:00:00,1718
2018-07-20 00:00:00,1689
2018-07-19 00:00:00,1657
2018-07-18 00:00:00,1688
2018-07-17 00:00:00,1721
2018-07-16 00:00:00,1695
2018-07-13 00:00:00,1666
2018-07-12 00:00:00,1632
2018-07-11 00:00:00,1586
2018-07-10 00:00:00,1555
2018-07-09 00:00:00,1609
2018-07-06 00:00:00,1622
2018-07-05 00:00:00,1612
2018-07-04 00:00:00,1567
2018-07-03 00:00:00,1476
2018-07-02 00:00:00,1422
2018-06-29 00:00:00,1385
2018-06-28 00:00:00,1329
2018-06-27 00:00:00,1309
2018-06-26 00:00:00,1323
2018-06-25 00:00:00,1333
2018-06-22 00:00:00,1341
2018-06-21 00:00:00,1347
2018-06-20 00:00:00,1373
2018-06-19 00:00:00,1419
2018-06-18 00:00:00,1442
2018-06-15 00:00:00,1445
2018-06-14 00:00:00,1433
2018-06-13 00:00:00,1404
2018-06-12 00:00:00,1390
2018-06-11 00:00:00,1387
2018-06-08 00:00:00,1391
2018-06-07 00:00:00,1395
2018-06-06 00:00:00,1340
2018-06-05 00:00:00,1249
2018-06-04 00:00:00,1193
2018-06-01 00:00:00,1156
2018-05-31 00:00:00,1090
2018-05-30 00:00:00,1042
2018-05-29 00:00:00,1057
2018-05-25 00:00:00,1077
2018-05-24 00:00:00,1109
2018-05-23 00:00:00,1162
2018-05-22 00:00:00,1199
2018-05-21 00:00:00,1239
2018-05-18 00:00:00,1273
2018-05-17 00:00:00,1305
2018-05-16 00:00:00,1403
2018-05-15 00:00:00,1468
2018-05-14 00:00:00,1476
2018-05-11 00:00:00,1472
2018-05-10 00:00:00,1453
2018-05-09 00:00:00,1465
2018-05-08 00:00:00,1432
2018-05-04 00:00:00,1384
2018-05-03 00:00:00,1376
2018-05-02 00:00:00,1346
2018-05-01 00:00:00,1327
2018-04-30 00:00:00,1341
2018-04-27 00:00:00,1361
2018-04-26 00:00:00,1375
2018-04-25 00:00:00,1376
2018-04-24 00:00:00,1330
2018-04-23 00:00:00,1306
2018-04-20 00:00:00,1281
2018-04-19 00:00:00,1201
2018-04-18 00:00:00,1124
2018-04-17 00:00:00,1052
2018-04-16 00:00:00,1025
2018-04-13 00:00:00,1014
2018-04-12 00:00:00,993
2018-04-11 00:00:00,979
2018-04-10 00:00:00,974
2018-04-09 00:00:00,952
2018-04-06 00:00:00,948
2018-04-05 00:00:00,953
2018-04-04 00:00:00,977
2018-04-03 00:00:00,1016
2018-03-29 00:00:00,1055
2018-03-28 00:00:00,1080
2018-03-27 00:00:00,1117
2018-03-26 00:00:00,1126
2018-03-23 00:00:00,1122
2018-03-22 00:00:00,1117
2018-03-21 00:00:00,1117
2018-03-20 00:00:00,1122
2018-03-19 00:00:00,1136
2018-03-16 00:00:00,1143
2018-03-15 00:00:00,1150
2018-03-14 00:00:00,1169
2018-03-13 00:00:00,1179
2018-03-12 00:00:00,1192
2018-03-09 00:00:00,1201
2018-03-08 00:00:00,1197
2018-03-07 00:00:00,1191
2018-03-06 00:00:00,1212
2018-03-05 00:00:00,1210
2018-03-02 00:00:00,1207
2018-03-01 00:00:00,1196
2018-02-28 00:00:00,1192
2018-02-27 00:00:00,1188
2018-02-26 00:00:00,1191
2018-02-23 00:00:00,1185
2018-02-22 00:00:00,1167
2018-02-21 00:00:00,1146
2018-02-20 00:00:00,1117
2018-02-19 00:00:00,1087
2018-02-16 00:00:00,1084
2018-02-15 00:00:00,1089
2018-02-14 00:00:00,1095
2018-02-13 00:00:00,1114
2018-02-12 00:00:00,1123
2018-02-09 00:00:00,1125
2018-02-08 00:00:00,1106
2018-02-07 00:00:00,1097
2018-02-06 00:00:00,1095
2018-02-05 00:00:00,1082
2018-02-02 00:00:00,1095
2018-02-01 00:00:00,1114
2018-01-31 00:00:00,1152
2018-01-30 00:00:00,1191
2018-01-29 00:00:00,1214
2018-01-26 00:00:00,1219
2018-01-25 00:00:00,1217
2018-01-24 00:00:00,1200
2018-01-23 00:00:00,1157
2018-01-22 00:00:00,1129
2018-01-19 00:00:00,1125
2018-01-18 00:00:00,1139
2018-01-17 00:00:00,1164
2018-01-16 00:00:00,1221
2018-01-15 00:00:00,1264
2018-01-12 00:00:00,1279
2018-01-11 00:00:00,1303
2018-01-10 00:00:00,1366
2018-01-09 00:00:00,1395
2018-01-08 00:00:00,1385
2018-01-05 00:00:00,1371
2018-01-04 00:00:00,1341
2018-01-03 00:00:00,1262
2018-01-02 00:00:00,1230
2017-12-22 00:00:00,1366
2017-12-21 00:00:00,1430
2017-12-20 00:00:00,1476
2017-12-19 00:00:00,1547
2017-12-18 00:00:00,1588
2017-12-15 00:00:00,1619
2017-12-14 00:00:00,1668
2017-12-13 00:00:00,1730
2017-12-12 00:00:00,1743
2017-12-11 00:00:00,1727
2017-12-08 00:00:00,1702
2017-12-07 00:00:00,1679
2017-12-06 00:00:00,1670
2017-12-05 00:00:00,1666
2017-12-04 00:00:00,1662
2017-12-01 00:00:00,1626
2017-11-30 00:00:00,1578
2017-11-29 00:00:00,1536
2017-11-28 00:00:00,1506
2017-11-27 00:00:00,1477
2017-11-24 00:00:00,1458
2017-11-23 00:00:00,1445
2017-11-22 00:00:00,1413
2017-11-21 00:00:00,1396
2017-11-20 00:00:00,1385
2017-11-17 00:00:00,1371
2017-11-16 00:00:00,1361
2017-11-15 00:00:00,1374
2017-11-14 00:00:00,1405
2017-11-13 00:00:00,1445
2017-11-10 00:00:00,1464
2017-11-09 00:00:00,1481
2017-11-08 00:00:00,1486
2017-11-07 00:00:00,1477
2017-11-06 00:00:00,1473
2017-11-03 00:00:00,1476
2017-11-02 00:00:00,1482
2017-11-01 00:00:00,1496
2017-10-31 00:00:00,1522
2017-10-30 00:00:00,1534
2017-10-27 00:00:00,1546
2017-10-26 00:00:00,1555
2017-10-25 00:00:00,1573
2017-10-24 00:00:00,1588
2017-10-23 00:00:00,1586
2017-10-20 00:00:00,1578
2017-10-19 00:00:00,1582
2017-10-18 00:00:00,1566
2017-10-17 00:00:00,1552
2017-10-16 00:00:00,1523
2017-10-13 00:00:00,1485
2017-10-12 00:00:00,1458
2017-10-11 00:00:00,1433
2017-10-10 00:00:00,1418
2017-10-09 00:00:00,1411
2017-10-06 00:00:00,1405
2017-10-05 00:00:00,1382
2017-10-04 00:00:00,1320
2017-10-03 00:00:00,1308
2017-10-02 00:00:00,1328
2017-09-29 00:00:00,1356
2017-09-28 00:00:00,1391
2017-09-27 00:00:00,1429
2017-09-26 00:00:00,1476
2017-09-25 00:00:00,1503
2017-09-22 00:00:00,1502
2017-09-21 00:00:00,1470
2017-09-20 00:00:00,1449
2017-09-19 00:00:00,1415
2017-09-18 00:00:00,1398
2017-09-15 00:00:00,1385
2017-09-14 00:00:00,1361
2017-09-13 00:00:00,1337
2017-09-12 00:00:00,1344
2017-09-11 00:00:00,1355
2017-09-08 00:00:00,1332
2017-09-07 00:00:00,1296
2017-09-06 00:00:00,1250
2017-09-05 00:00:00,1215
2017-09-04 00:00:00,1187
2017-09-01 00:00:00,1183
2017-08-31 00:00:00,1184
2017-08-30 00:00:00,1181
2017-08-29 00:00:00,1203
2017-08-25 00:00:00,1209
2017-08-24 00:00:00,1200
2017-08-23 00:00:00,1222
2017-08-22 00:00:00,1249
2017-08-21 00:00:00,1266
2017-08-18 00:00:00,1260
2017-08-17 00:00:00,1247
2017-08-16 00:00:00,1207
2017-08-15 00:00:00,1169
2017-08-14 00:00:00,1155
2017-08-11 00:00:00,1138
2017-08-10 00:00:00,1092
2017-08-09 00:00:00,1050
2017-08-08 00:00:00,1038
2017-08-07 00:00:00,1036
2017-08-04 00:00:00,1032
2017-08-03 00:00:00,1023
2017-08-02 00:00:00,993
2017-08-01 00:00:00,965
2017-07-31 00:00:00,946
2017-07-28 00:00:00,933
2017-07-27 00:00:00,942
2017-07-26 00:00:00,968
2017-07-25 00:00:00,980
2017-07-24 00:00:00,977
2017-07-21 00:00:00,977
2017-07-20 00:00:00,964
2017-07-19 00:00:00,948
2017-07-18 00:00:00,932
2017-07-17 00:00:00,912
2017-07-14 00:00:00,900
2017-07-13 00:00:00,888
2017-07-12 00:00:00,859
2017-07-11 00:00:00,830
2017-07-10 00:00:00,820
2017-07-07 00:00:00,822
2017-07-06 00:00:00,829
2017-07-05 00:00:00,847
2017-07-04 00:00:00,871
2017-07-03 00:00:00,882
2017-06-30 00:00:00,901
2017-06-29 00:00:00,920
2017-06-28 00:00:00,929
2017-06-27 00:00:00,903
2017-06-26 00:00:00,884
2017-06-23 00:00:00,870
2017-06-22 00:00:00,855
2017-06-21 00:00:00,844
2017-06-20 00:00:00,847
2017-06-19 00:00:00,848
2017-06-16 00:00:00,851
2017-06-15 00:00:00,855
2017-06-14 00:00:00,865
2017-06-13 00:00:00,870
2017-06-12 00:00:00,870
2017-06-09 00:00:00,849
2017-06-08 00:00:00,824
2017-06-07 00:00:00,821
2017-06-06 00:00:00,818
2017-06-05 00:00:00,821
2017-06-02 00:00:00,830
2017-06-01 00:00:00,850
2017-05-31 00:00:00,878
2017-05-30 00:00:00,900
2017-05-26 00:00:00,912
2017-05-25 00:00:00,918
2017-05-24 00:00:00,934
2017-05-23 00:00:00,949
2017-05-22 00:00:00,954
2017-05-19 00:00:00,956
2017-05-18 00:00:00,957
2017-05-17 00:00:00,960
2017-05-16 00:00:00,980
2017-05-15 00:00:00,994
2017-05-12 00:00:00,1014
2017-05-11 00:00:00,1012
2017-05-10 00:00:00,1005
2017-05-09 00:00:00,1007
2017-05-08 00:00:00,1001
2017-05-05 00:00:00,994
2017-05-04 00:00:00,1004
2017-05-03 00:00:00,1034
2017-05-02 00:00:00,1073
2017-04-28 00:00:00,1109
2017-04-27 00:00:00,1134
2017-04-26 00:00:00,1147
2017-04-25 00:00:00,1154
2017-04-24 00:00:00,1170
2017-04-21 00:00:00,1195
2017-04-20 00:00:00,1243
2017-04-19 00:00:00,1278
2017-04-18 00:00:00,1294
2017-04-13 00:00:00,1296
2017-04-12 00:00:00,1282
2017-04-11 00:00:00,1262
2017-04-10 00:00:00,1231
2017-04-07 00:00:00,1223
2017-04-06 00:00:00,1215
2017-04-05 00:00:00,1223
2017-04-04 00:00:00,1255
2017-04-03 00:00:00,1282
2017-03-31 00:00:00,1297
2017-03-30 00:00:00,1324
2017-03-29 00:00:00,1338
2017-03-28 00:00:00,1333
2017-03-27 00:00:00,1282
2017-03-24 00:00:00,1240
2017-03-23 00:00:00,1196
2017-03-22 00:00:00,1190
2017-03-21 00:00:00,1200
2017-03-20 00:00:00,1205
2017-03-17 00:00:00,1196
2017-03-16 00:00:00,1172
2017-03-15 00:00:00,1147
2017-03-14 00:00:00,1112
2017-03-13 00:00:00,1099
2017-03-10 00:00:00,1086
2017-03-09 00:00:00,1064
2017-03-08 00:00:00,1045
2017-03-07 00:00:00,1033
2017-03-06 00:00:00,979
2017-03-03 00:00:00,939
2017-03-02 00:00:00,904
2017-03-01 00:00:00,871
2017-02-28 00:00:00,859
2017-02-27 00:00:00,878
2017-02-24 00:00:00,875
2017-02-23 00:00:00,856
2017-02-22 00:00:00,806
2017-02-21 00:00:00,778
2017-02-20 00:00:00,757
2017-02-17 00:00:00,741
2017-02-16 00:00:00,710
2017-02-15 00:00:00,688
2017-02-14 00:00:00,685
2017-02-13 00:00:00,688
2017-02-10 00:00:00,702
2017-02-09 00:00:00,707
2017-02-08 00:00:00,702
2017-02-07 00:00:00,714
2017-02-06 00:00:00,735
2017-02-03 00:00:00,752
2017-02-02 00:00:00,770
2017-02-01 00:00:00,786
2017-01-31 00:00:00,800
2017-01-30 00:00:00,816
2017-01-27 00:00:00,827
2017-01-26 00:00:00,840
2017-01-25 00:00:00,862
