Row Labels;4TC_PCURMON;4TC_P+1MON;4TC_P+2MON;4TC_P+3MON;4TC_PCURQ;4TC_P+1Q;4TC_P+2Q;4TC_P+3Q;4TC_P+1CAL;4TC_P+2CAL;4TC_P+3CAL;Rollover;4TC_ROLL
10.11.2009;30608;28938;;;29800;24050;21235;17233;19626;15673;15383;0;30608
11.11.2009;31560;30185;;;30913;24925;21873;17558;20159;15818;15509;0;31560
12.11.2009;31920;30510;;;31278;25375;22530;17805;20599;16000;15588;0;31920
13.11.2009;32170;31215;;;31718;26148;22385;18023;20833;16048;15580;0;32170
16.11.2009;32410;31490;;;31963;26543;22413;18073;20953;16080;15543;0;32410
17.11.2009;32688;32180;;;32415;27010;22590;18270;21195;16123;15568;0;32688
18.11.2009;34270;35250;;;34760;30290;25198;20188;23585;16960;16308;0;34270
19.11.2009;32555;32310;;;32433;26850;22713;18358;21266;15898;15380;0;32555
20.11.2009;31845;31495;;;31670;24750;21050;18045;20190;15598;15073;0;31845
23.11.2009;31540;30300;;;30920;23500;20773;17890;19764;15635;15113;0;31540
24.11.2009;31634;30415;;;31025;23775;20850;18010;19899;15735;15230;1;30415
25.11.2009;31215;28910;;;30063;23260;20483;17893;19607;15688;15193;1;28910
26.11.2009;31050;26681;;;28865;22011;19653;17372;18842;15508;15042;1;26681
27.11.2009;30972;25778;;;28375;21903;19528;17153;18693;15336;14958;1;25778
30.11.2009;26500;24425;;;26500;22663;19755;17438;19069;15560;15155;1;24425
01.12.2009;28660;26475;;;28660;25864;22485;19175;21290;16193;15565;0;28660
02.12.2009;30860;28190;;;30860;26894;23100;19425;21875;16413;15735;0;30860
03.12.2009;30250;27750;;;30250;25808;22222;18761;21042;16028;15517;0;30250
04.12.2009;30222;27911;;;30222;25872;22106;18589;20933;15964;15511;0;30222
07.12.2009;29465;27113;;;29465;24291;20750;17525;19728;15548;15165;0;29465
08.12.2009;29585;26693;;;29585;23005;19960;17005;18978;15418;15098;0;29585
09.12.2009;29738;26935;;;29738;24074;21010;17685;19830;15803;15383;0;29738
10.12.2009;29428;26300;;;29428;22959;20098;17223;19123;15808;15383;0;29428
11.12.2009;29028;25620;;;29028;22861;19898;17000;18954;15763;15323;0;29028
14.12.2009;29160;25413;;;29160;23226;20258;17288;19286;15885;15405;0;29160
15.12.2009;29528;26120;;;29528;24341;21150;17778;20011;16105;15543;0;29528
16.12.2009;29500;25885;;;29500;24191;21125;17798;19961;16043;15515;0;29500
17.12.2009;29225;25538;;;29225;23689;20700;17705;19707;15870;15465;0;29225
18.12.2009;29125;25595;;;29125;23878;20798;17698;19781;15825;15468;0;29125
21.12.2009;29048;25445;;;29048;23650;20873;17513;19666;15720;15406;0;29048
22.12.2009;29223;25886;;;29223;24013;21090;17650;19867;15865;15515;0;29223
23.12.2009;29480;26700;;;29480;25217;21875;18150;20598;16150;15730;0;29480
24.12.2009;27278;26333;;;26403;22750;18697;17433;16325;15811;15494;0;27278
29.12.2009;27653;26725;;;26822;23190;18843;17615;16430;15875;15530;1;26725
30.12.2009;28097;27383;;;27598;23831;19139;17906;16525;15956;15572;1;27383
31.12.2009;28875;28239;;;28320;24747;19833;18611;16744;16111;15711;1;28239
04.01.2010;30775;29556;;;29950;26511;22317;20544;17356;16600;16111;0;30775
05.01.2010;30545;29113;;;29175;26013;21828;19948;17000;16320;15908;0;30545
06.01.2010;30525;29145;;;29003;25910;21620;19825;16725;16208;15830;0;30525
07.01.2010;30830;29268;;;29181;26198;21705;19945;16773;16276;15910;0;30830
08.01.2010;31405;29683;;;29655;26823;22180;20338;16870;16400;16045;0;31405
11.01.2010;31740;29820;;;29953;26865;22060;20350;16903;16420;16072;0;31740
12.01.2010;31130;29160;;;28883;25975;21585;19985;16625;16158;15850;0;31130
13.01.2010;30145;27690;;;27351;25325;20930;19570;16415;15933;15615;0;30145
14.01.2010;30388;27958;;;28260;26375;21533;20123;16965;16278;15883;0;30388
15.01.2010;30208;28035;;;28484;26378;21510;20115;16965;16293;15843;0;30208
18.01.2010;30097;27672;;;28167;25886;21311;20103;16731;16133;15756;0;30097
19.01.2010;29553;26855;;;27213;24688;20600;19640;16458;15968;15598;0;29553
20.01.2010;29750;27225;;;27842;25790;21088;20160;16753;16100;15675;0;29750
21.01.2010;30285;28450;;;29013;26653;21623;20535;17085;16300;15873;0;30285
22.01.2010;30295;28760;;;29287;26845;22005;20703;17140;16303;15853;0;30295
25.01.2010;30273;28533;;;28951;26383;21853;20568;16963;16168;15695;0;30273
26.01.2010;30208;27950;;;28330;25575;21300;20068;16670;15918;15443;1;27950
27.01.2010;30285;27278;;;27738;25048;20918;19858;16530;15835;15338;1;27278
28.01.2010;30150;25818;;;26690;23354;19830;19030;16335;15620;15225;1;25818
29.01.2010;24980;23680;;;24330;22650;19258;18568;16265;15508;15198;1;23680
01.02.2010;24430;23295;;;23863;22613;19045;18365;16325;15538;15158;0;24430
02.02.2010;25433;24730;;;25031;24343;20710;19585;17088;16098;15645;0;25433
03.02.2010;25597;25214;;;25406;25281;21247;20125;17378;16283;15794;0;25597
04.02.2010;25938;25743;;;25840;25683;21333;20153;17355;16265;15679;0;25938
05.02.2010;26378;26360;;;26369;26350;21970;20703;17503;16360;15798;0;26378
08.02.2010;26293;26328;;;26310;26103;22128;20728;17418;16338;15723;0;26293
09.02.2010;25490;25333;;;25411;25098;21350;20075;17075;16048;15465;0;25490
10.02.2010;24730;24468;;;24599;24050;20550;19593;16838;15865;15300;0;24730
11.02.2010;24760;24508;;;24634;24315;20500;19500;16848;15847;15295;0;24760
12.02.2010;25213;25298;;;25255;25275;21150;20013;17068;16040;15483;0;25213
15.02.2010;25244;25433;;;25339;25297;21233;20039;17061;16017;15467;0;25244
16.02.2010;25455;26243;;;25849;26388;21850;20648;17320;16225;15625;0;25455
17.02.2010;25913;26873;;;26393;26925;22348;21063;17518;16405;15748;0;25913
18.02.2010;25425;26438;;;25931;26350;22188;20750;17423;16333;15630;0;25425
19.02.2010;25413;26510;;;25961;26588;22225;20688;17533;16383;15710;0;25413
22.02.2010;25573;26580;;;26076;26425;22070;20425;17423;16318;15660;0;25573
23.02.2010;25455;26218;;;25848;25963;21575;20115;17398;16258;15570;1;26218
24.02.2010;25503;26480;;;25991;26238;21638;20390;17633;16333;15690;1;26480
25.02.2010;25758;27513;;;26635;27300;22633;21090;17973;16613;15993;1;27513
26.02.2010;27460;27305;;;27460;27353;23035;21633;18190;16675;16103;1;27305
01.03.2010;28198;27953;27448;;28198;27908;23190;21880;18265;16673;16170;0;28198
02.03.2010;28978;28568;28228;;28978;28514;23543;22073;18458;16838;16253;0;28978
03.03.2010;31315;30500;30000;;31315;30503;25300;23675;19170;17390;16610;0;31315
04.03.2010;32294;31094;30563;;32294;30813;25750;23841;19188;17463;16697;0;32294
05.03.2010;31913;31015;30420;;31913;30373;24928;23188;18935;17340;16590;0;31913
08.03.2010;31248;30390;29873;;31248;29603;24198;22225;18833;17213;16435;0;31248
09.03.2010;30470;29533;28870;;30470;28337;23040;21388;18535;17048;16345;0;30470
10.03.2010;31398;30635;29865;;31398;29699;24250;22458;18903;17328;16535;0;31398
11.03.2010;32060;31273;30588;;32060;31042;24953;23095;19233;17635;16763;0;32060
12.03.2010;32958;32142;31222;;32958;32230;25736;23753;19572;17892;16958;0;32958
15.03.2010;32638;32055;30928;;32638;31158;25010;23088;19275;17750;16733;0;32638
16.03.2010;32263;31553;30523;;32263;30330;24313;22493;19088;17630;16630;0;32263
17.03.2010;32945;32218;31258;;32945;31370;25050;23045;19413;17820;16763;0;32945
18.03.2010;32950;32380;31128;;32950;30941;24680;22735;19288;17668;16690;0;32950
19.03.2010;32963;32735;31133;;32963;30955;24668;22655;19283;17693;16675;0;32963
22.03.2010;32910;32778;31033;;32910;30790;24513;22473;19265;17669;16665;0;32910
23.03.2010;32633;32173;30235;;32633;29645;23745;21878;19150;17538;16535;0;32633
24.03.2010;32493;31830;29740;;32493;28905;23163;21460;19098;17415;16520;0;32493
25.03.2010;31940;30820;28700;;31940;28092;22538;20950;18800;17248;16375;1;30820
26.03.2010;31775;30650;28510;;31775;28270;22690;21125;18873;17270;16350;1;30650
29.03.2010;31873;30203;28175;;31873;27929;22653;21085;18910;17275;16363;1;30203
30.03.2010;32125;30090;28424;;32125;28748;23485;21675;19188;17573;16538;1;30090
31.03.2010;30139;29261;28967;;29576;24317;22253;20367;19242;17750;16694;1;29261
01.04.2010;30711;29569;29172;;29919;24764;22642;20636;19322;17772;16731;0;30711
06.04.2010;30713;29783;29238;;30113;24923;22838;20725;19383;17705;16705;0;30713
07.04.2010;30803;30190;29418;;30137;25150;23213;20995;19638;17765;16730;0;30803
08.04.2010;31163;30310;29345;;30272;25243;23378;21013;19738;17700;16715;0;31163
09.04.2010;31403;30373;29305;;30360;25425;23520;21235;19695;17740;16760;0;31403
12.04.2010;30925;29115;28088;;29376;24543;22988;20938;19558;17633;16680;0;30925
13.04.2010;31495;30050;29010;;30185;25225;23650;21358;19778;17743;16775;0;31495
14.04.2010;31750;30653;29663;;30688;25780;23888;21485;19983;17895;16890;0;31750
15.04.2010;31595;30178;29118;;30297;25300;23465;21215;19678;17713;16808;0;31595
16.04.2010;31328;29853;28603;;29927;25120;23300;21145;19693;17705;16810;0;31328
19.04.2010;31190;29058;27680;;29309;24040;22788;20910;19480;17568;16670;0;31190
20.04.2010;31245;28925;27550;;29240;24170;22845;20918;19483;17560;16670;0;31245
21.04.2010;31173;28730;27413;;29105;23925;22573;20755;19385;17513;16640;0;31173
22.04.2010;30988;28255;27008;;28750;23513;22118;20493;19263;17460;16589;0;30988
23.04.2010;30943;27980;26675;;28533;23455;22043;20405;19245;17445;16563;0;30943
26.04.2010;31070;28455;27220;;28915;24248;22613;20928;19490;17488;16635;1;28455
27.04.2010;31455;30298;29350;;30368;25553;23775;21605;19960;17720;16803;1;30298
28.04.2010;31200;30083;29195;;30159;25138;23358;21135;19703;17638;16755;1;30083
29.04.2010;31120;29760;28823;;29901;24740;23010;20990;19663;17628;16770;1;29760
30.04.2010;29675;28685;27175;;29180;25045;23035;20983;19650;17658;16738;1;28685
04.05.2010;30225;29150;27480;;29688;25262;23388;21158;19743;17793;16793;0;30225
05.05.2010;31200;29970;28013;;30585;25762;23698;21388;19895;17963;16895;0;31200
06.05.2010;32325;31063;28788;;31694;26569;24518;21910;20095;18110;16993;0;32325
07.05.2010;32847;31347;28819;;32097;26614;24394;21961;20044;18097;16992;0;32847
10.05.2010;33428;31831;29319;;32629;27094;24989;22347;20300;18269;17186;0;33428
11.05.2010;33586;31906;29372;;32746;27194;25036;22303;20339;18353;17194;0;33586
12.05.2010;33014;31342;28667;;32178;26447;24194;21817;20136;18253;17150;0;33014
13.05.2010;33461;31847;29000;;32654;27264;24717;22083;20203;18264;17228;0;33461
14.05.2010;34056;32347;29203;;33201;27875;24875;22200;20283;18306;17306;0;34056
17.05.2010;34086;32292;28931;;33189;26956;24094;21814;20022;18169;17219;0;34086
18.05.2010;34347;32556;29100;;33451;26917;24122;21861;19936;18111;17222;0;34347
19.05.2010;33944;31486;28489;;32715;26333;23625;21511;19658;17942;17106;0;33944
20.05.2010;34294;32169;28800;;33232;26608;23628;21500;19744;18014;17214;0;34294
21.05.2010;34528;32431;28833;;33479;26783;23667;21586;19800;18081;17250;0;34528
24.05.2010;34917;32875;29103;;33896;27347;23958;21822;19953;18156;17358;0;34917
25.05.2010;34859;33063;29453;;33961;27500;24063;21856;20078;18253;17394;1;33063
26.05.2010;34461;32400;28875;;33431;26736;23819;21511;19869;18064;17269;1;32400
27.05.2010;34434;31800;28375;;33117;26272;23516;21325;19656;18028;17219;1;31800
28.05.2010;31333;28567;26750;;31333;26542;23536;21444;19789;18067;17244;1;28567
01.06.2010;31028;28228;26556;;31028;26583;23675;21600;20017;18117;17331;0;31028
02.06.2010;29875;27139;25542;;29875;25375;23308;21333;19836;17972;17244;0;29875
03.06.2010;29486;26764;25125;;29486;24692;22933;21278;19556;17875;17169;0;29486
04.06.2010;29444;26625;25139;;29444;24728;22900;21206;19656;17914;17200;0;29444
07.06.2010;29522;26650;25028;;29522;24692;22803;21181;19536;17878;17167;0;29522
08.06.2010;28806;25558;24431;;28806;24050;22347;21056;19458;17808;17178;0;28806
09.06.2010;28356;24931;24061;;28356;23878;22439;20972;19492;17894;17194;0;28356
10.06.2010;27792;24164;23222;;27792;23047;22063;20708;19311;17856;17167;0;27792
11.06.2010;27181;23639;22753;;27181;22181;21486;20222;19007;17778;17167;0;27181
14.06.2010;26597;22339;21653;;26597;21444;21014;20111;18969;17733;17139;0;26597
15.06.2010;27181;22864;22125;;27181;22272;21903;20506;19083;17861;17214;0;27181
16.06.2010;27169;22875;22236;;27169;22425;22183;20719;19206;17903;17206;0;27169
17.06.2010;26708;22558;22067;;26708;22261;22197;20711;19144;17847;17189;0;26708
18.06.2010;26883;23286;22803;;26883;23447;23314;21189;19303;17922;17181;0;26883
21.06.2010;26794;23389;22928;;26794;23597;23497;21389;19364;17956;17156;0;26794
22.06.2010;26928;23903;23236;;26928;23725;23736;21536;19583;18089;17183;0;26928
23.06.2010;27083;24389;23667;;27083;23986;24111;21708;19764;18236;17336;0;27083
24.06.2010;26750;23375;22917;;26750;23042;23294;21389;19522;18147;17308;1;23375
25.06.2010;26778;23194;22709;;26778;22850;23109;21334;19478;18148;17334;1;23194
28.06.2010;26586;22292;21833;;26586;21858;22711;21100;19397;18097;17300;1;22292
29.06.2010;26350;21347;20833;;26350;20708;21650;20600;19203;18028;17250;1;21347
30.06.2010;20219;19806;19753;;19926;20819;20000;19364;18908;17961;17314;1;19806
01.07.2010;18891;18656;18625;;18724;19888;19344;18719;18281;17572;17138;0;18891
02.07.2010;17722;17850;17833;;17802;19292;18767;18386;17700;17347;16906;0;17722
05.07.2010;17778;18097;18044;;17973;19734;18831;18544;17875;17428;16969;0;17778
06.07.2010;17319;17539;17583;;17481;19225;18461;18011;17878;17417;16911;0;17319
07.07.2010;16544;16691;16694;;16643;18578;17922;17609;17575;17153;16778;0;16544
08.07.2010;16667;16850;17161;;16893;19753;18586;18039;17758;17289;16858;0;16667
09.07.2010;17583;17900;18281;;17921;20861;19114;18469;18247;17622;17153;0;17583
12.07.2010;17239;17719;18097;;17685;20139;18833;18264;18050;17486;17028;0;17239
13.07.2010;17289;18114;18683;;18029;20572;19153;18622;18269;17486;17136;0;17289
14.07.2010;17481;18594;19197;;18424;21042;19417;18847;18553;17639;17217;0;17481
15.07.2010;17889;19544;20219;;19218;21931;20206;19503;18825;17833;17328;0;17889
16.07.2010;18111;20264;21000;;19792;22444;20750;20000;19347;18125;17544;0;18111
19.07.2010;18194;20194;21044;;19811;22194;21056;20125;19417;18150;17575;0;18194
20.07.2010;18097;20056;21233;;19795;22306;21072;20233;19269;18086;17542;0;18097
21.07.2010;18181;20861;22028;;20356;23400;21683;20581;19522;18258;17628;0;18181
22.07.2010;18275;21206;22450;;20644;23586;21742;20794;19700;18339;17708;0;18275
23.07.2010;18311;21431;22872;;20871;23597;21750;20872;19756;18344;17694;0;18311
26.07.2010;18256;21542;23042;;20946;23875;21789;20903;19942;18436;17689;0;18256
27.07.2010;18347;21728;23306;;21127;23981;21817;20972;19997;18492;17711;1;21728
28.07.2010;18389;22275;23847;;21504;24647;22336;21375;20308;18617;17819;1;22275
29.07.2010;18417;23678;25525;;22540;25858;23539;22250;20986;18875;18058;1;23678
30.07.2010;23528;25458;25681;;24493;25431;23208;22294;20850;18647;18000;1;25458
02.08.2010;23139;25278;25440;;24208;25400;23069;22189;20808;18658;18019;0;23139
03.08.2010;21556;23417;24028;;22486;24261;22333;21694;20400;18611;17936;0;21556
04.08.2010;20613;22488;23781;;21550;23941;22022;21522;20213;18491;17866;0;20613
05.08.2010;21308;23417;24236;;22363;24944;22347;21761;20567;18644;17939;0;21308
06.08.2010;21938;24250;24872;;23094;25959;23156;22378;21297;18800;18097;0;21938
09.08.2010;22418;24969;25444;;23694;26256;23467;22669;21422;18853;18156;0;22418
10.08.2010;22625;25086;25531;;23856;26267;23633;22772;21519;18906;18236;0;22625
11.08.2010;23075;25864;26125;;24469;26653;24039;23161;21728;18978;18264;0;23075
12.08.2010;22656;25289;25475;;23972;25564;23200;22422;21292;18672;18022;0;22656
13.08.2010;22484;25063;25388;;23773;25531;23059;22300;21156;18609;17981;0;22484
16.08.2010;22711;25908;26200;;24310;26278;23764;22753;21497;18739;18061;0;22711
17.08.2010;23022;26584;26891;;24803;27034;24150;23088;21831;18884;18131;0;23022
18.08.2010;23014;26719;26983;;24867;27111;24100;23092;21950;18878;18139;0;23014
19.08.2010;23394;27444;27478;;25420;27678;24489;23536;22289;19047;18211;0;23394
20.08.2010;23731;28047;28206;;25889;28278;25136;23967;22886;19239;18286;0;23731
23.08.2010;23769;28069;28284;;25919;28297;24936;23986;22725;19286;18264;0;23769
24.08.2010;23317;26792;27008;;25054;26764;23917;23097;21781;18936;18014;0;23317
25.08.2010;22875;25694;26008;;24285;26167;23556;22750;21481;18778;17942;1;25694
26.08.2010;23000;25625;26250;;24313;26469;23681;22844;21534;18825;17984;1;25625
27.08.2010;23028;25500;26403;;24264;26581;23625;22833;21583;18817;17958;1;25500
31.08.2010;25450;26453;26603;;25450;26769;23897;23028;21684;18841;18063;1;26453
01.09.2010;26363;27809;28003;;26363;28141;24578;23619;22269;19047;18228;0;26363
02.09.2010;26417;27711;27928;;26417;27794;24425;23472;22111;18975;18186;0;26417
03.09.2010;26969;28156;28291;;26969;28203;24559;23559;22159;19050;18259;0;26969
06.09.2010;26844;28000;27903;;26844;27747;24575;23584;22203;19031;18266;0;26844
07.09.2010;27531;28553;28356;;27531;28572;25042;24000;22497;19264;18372;0;27531
08.09.2010;27400;28483;28306;;27400;28347;24814;23864;22475;19211;18350;0;27400
09.09.2010;26889;27833;27694;;26889;27547;24211;23389;22000;19011;18181;0;26889
10.09.2010;26939;27886;27669;;26939;27675;24272;23456;21953;19022;18194;0;26939
13.09.2010;26567;27319;27081;;26567;26881;23906;23136;21611;18864;18056;0;26567
14.09.2010;26133;26742;26333;;26133;26175;23375;22708;21236;18667;17954;0;26133
15.09.2010;25128;25358;25117;;25128;24961;22550;21989;20600;18358;17742;0;25128
16.09.2010;24692;24803;24650;;24692;24644;22167;21714;20542;18239;17689;0;24692
17.09.2010;24933;25442;25214;;24933;25456;22572;22039;20794;18450;17811;0;24933
20.09.2010;25175;26094;26028;;25175;26194;23236;22533;21233;18600;17931;0;25175
21.09.2010;24714;25489;25497;;24714;25403;22653;22000;20714;18258;17669;0;24714
22.09.2010;24386;24889;24944;;24386;24747;22097;21506;20586;18233;17617;0;24386
23.09.2010;24456;24986;25003;;24456;24972;22192;21617;20917;18372;17697;0;24456
24.09.2010;24597;24919;25097;;24597;25117;22358;21742;21150;18469;17731;1;24919
27.09.2010;24514;25028;25389;;24514;25417;22636;22042;21244;18528;17736;1;25028
28.09.2010;24153;23917;24431;;24153;24233;21931;21431;20883;18386;17683;1;23917
29.09.2010;23864;22889;23586;;23864;23278;21289;20958;20444;18319;17519;1;22889
30.09.2010;22375;23333;23139;;22949;21447;21153;19872;20356;18428;17778;1;23333
01.10.2010;22264;23375;23222;;22954;21850;21556;20014;20711;18450;17833;0;22264
04.10.2010;22208;23481;23250;;22980;22067;21767;20192;21039;18581;17911;0;22208
05.10.2010;22178;24567;24208;;23651;22833;22458;20636;21639;18806;17964;0;22178
06.10.2010;21994;24889;24389;;23757;22917;22544;20608;21544;18803;17908;0;21994
07.10.2010;21328;24609;24138;;23358;22369;22063;20175;21138;18653;17847;0;21328
08.10.2010;21297;24888;24422;;23535;22906;22509;20328;21328;18613;17856;0;21297
11.10.2010;21239;25183;24639;;23687;22944;22594;20383;21417;18728;17853;0;21239
12.10.2010;20542;24275;23833;;22883;22383;22206;20061;20992;18617;17775;0;20542
13.10.2010;19678;23169;22700;;21849;21692;21708;19692;20456;18439;17667;0;19678
14.10.2010;19314;22469;21892;;21225;21444;21472;19586;20372;18375;17656;0;19314
15.10.2010;18925;22208;21681;;20938;21528;21475;19422;20350;18342;17639;0;18925
18.10.2010;18833;21614;21183;;20544;21378;21406;19358;20322;18331;17628;0;18833
19.10.2010;18567;21519;21336;;20474;21589;21631;19417;20506;18339;17678;0;18567
20.10.2010;18488;21250;21409;;20382;21897;22153;19541;20694;18422;17731;0;18488
21.10.2010;18775;21925;22203;;20968;22689;22889;20044;21344;18575;17861;0;18775
22.10.2010;18916;22544;22841;;21433;23203;23356;20419;21766;18728;17988;0;18916
25.10.2010;19108;23572;23875;;22185;23433;23522;20656;21797;18772;18031;0;19108
26.10.2010;19111;23803;24111;;22342;23750;23817;20806;21819;18739;18097;1;23803
27.10.2010;18978;22397;22475;;21283;22183;22294;20042;21044;18450;17853;1;22397
28.10.2010;18853;21539;21819;;20737;21678;21881;19789;20536;18272;17736;1;21539
29.10.2010;20696;21446;21425;;21071;21532;21782;19554;20471;18250;17771;1;21446
01.11.2010;19272;20094;20533;;19683;20553;20697;19019;19728;18061;17672;0;19272
02.11.2010;18736;19300;20167;;19018;20394;20647;18947;19601;18067;17633;0;18736
03.11.2010;19025;19572;20247;;19299;20614;20867;19028;19753;18144;17617;0;19025
04.11.2010;19992;20733;20950;;20363;21333;21631;19478;20322;18275;17739;0;19992
05.11.2010;20063;20938;21188;;20500;21625;21828;19688;20555;18306;17766;0;20063
08.11.2010;20389;21267;21431;;20828;21625;21928;19722;20601;18300;17717;0;20389
09.11.2010;19847;21108;21133;;20478;20792;21386;19319;20074;18061;17589;0;19847
10.11.2010;19819;21013;21016;;20416;20603;21328;19238;19977;17963;17550;0;19819
11.11.2010;18839;19419;19961;;19129;19311;20297;18689;19133;17669;17392;0;18839
12.11.2010;18458;18825;19122;;18642;18794;19708;18261;18656;17486;17250;0;18458
15.11.2010;17989;18083;18211;;18036;18031;18944;17775;18037;17186;16983;0;17989
16.11.2010;18006;18028;18184;;18017;18163;19141;17834;18136;17144;16953;0;18006
17.11.2010;17572;17264;17456;;17418;17569;18681;17489;17726;16931;16844;0;17572
18.11.2010;17742;17483;17975;;17613;18128;19339;17731;18142;17025;16797;0;17742
19.11.2010;17753;17747;18031;;17750;18439;19528;17797;18302;17031;16800;0;17753
