"","World.Steel.Production..000.tonnes."
"25-02-2015",4484.75
"26-02-2015",4484.75
"27-02-2015",4484.75
"28-02-2015",4484.75
"01-03-2015",4478.32258064516
"02-03-2015",4478.32258064516
"03-03-2015",4478.32258064516
"04-03-2015",4478.32258064516
"05-03-2015",4478.32258064516
"06-03-2015",4478.32258064516
"07-03-2015",4478.32258064516
"08-03-2015",4478.32258064516
"09-03-2015",4478.32258064516
"10-03-2015",4478.32258064516
"11-03-2015",4478.32258064516
"12-03-2015",4478.32258064516
"13-03-2015",4478.32258064516
"14-03-2015",4478.32258064516
"15-03-2015",4478.32258064516
"16-03-2015",4478.32258064516
"17-03-2015",4478.32258064516
"18-03-2015",4478.32258064516
"19-03-2015",4478.32258064516
"20-03-2015",4478.32258064516
"21-03-2015",4478.32258064516
"22-03-2015",4478.32258064516
"23-03-2015",4478.32258064516
"24-03-2015",4478.32258064516
"25-03-2015",4478.32258064516
"26-03-2015",4478.32258064516
"27-03-2015",4478.32258064516
"28-03-2015",4478.32258064516
"29-03-2015",4478.32258064516
"30-03-2015",4478.32258064516
"31-03-2015",4478.32258064516
"01-04-2015",4516.9
"02-04-2015",4516.9
"03-04-2015",4516.9
"04-04-2015",4516.9
"05-04-2015",4516.9
"06-04-2015",4516.9
"07-04-2015",4516.9
"08-04-2015",4516.9
"09-04-2015",4516.9
"10-04-2015",4516.9
"11-04-2015",4516.9
"12-04-2015",4516.9
"13-04-2015",4516.9
"14-04-2015",4516.9
"15-04-2015",4516.9
"16-04-2015",4516.9
"17-04-2015",4516.9
"18-04-2015",4516.9
"19-04-2015",4516.9
"20-04-2015",4516.9
"21-04-2015",4516.9
"22-04-2015",4516.9
"23-04-2015",4516.9
"24-04-2015",4516.9
"25-04-2015",4516.9
"26-04-2015",4516.9
"27-04-2015",4516.9
"28-04-2015",4516.9
"29-04-2015",4516.9
"30-04-2015",4516.9
"01-05-2015",4516.29032258064
"02-05-2015",4516.29032258064
"03-05-2015",4516.29032258064
"04-05-2015",4516.29032258064
"05-05-2015",4516.29032258064
"06-05-2015",4516.29032258064
"07-05-2015",4516.29032258064
"08-05-2015",4516.29032258064
"09-05-2015",4516.29032258064
"10-05-2015",4516.29032258064
"11-05-2015",4516.29032258064
"12-05-2015",4516.29032258064
"13-05-2015",4516.29032258064
"14-05-2015",4516.29032258064
"15-05-2015",4516.29032258064
"16-05-2015",4516.29032258064
"17-05-2015",4516.29032258064
"18-05-2015",4516.29032258064
"19-05-2015",4516.29032258064
"20-05-2015",4516.29032258064
"21-05-2015",4516.29032258064
"22-05-2015",4516.29032258064
"23-05-2015",4516.29032258064
"24-05-2015",4516.29032258064
"25-05-2015",4516.29032258064
"26-05-2015",4516.29032258064
"27-05-2015",4516.29032258064
"28-05-2015",4516.29032258064
"29-05-2015",4516.29032258064
"30-05-2015",4516.29032258064
"31-05-2015",4516.29032258064
"01-06-2015",4546.4
"02-06-2015",4546.4
"03-06-2015",4546.4
"04-06-2015",4546.4
"05-06-2015",4546.4
"06-06-2015",4546.4
"07-06-2015",4546.4
"08-06-2015",4546.4
"09-06-2015",4546.4
"10-06-2015",4546.4
"11-06-2015",4546.4
"12-06-2015",4546.4
"13-06-2015",4546.4
"14-06-2015",4546.4
"15-06-2015",4546.4
"16-06-2015",4546.4
"17-06-2015",4546.4
"18-06-2015",4546.4
"19-06-2015",4546.4
"20-06-2015",4546.4
"21-06-2015",4546.4
"22-06-2015",4546.4
"23-06-2015",4546.4
"24-06-2015",4546.4
"25-06-2015",4546.4
"26-06-2015",4546.4
"27-06-2015",4546.4
"28-06-2015",4546.4
"29-06-2015",4546.4
"30-06-2015",4546.4
"01-07-2015",4286.54838709677
"02-07-2015",4286.54838709677
"03-07-2015",4286.54838709677
"04-07-2015",4286.54838709677
"05-07-2015",4286.54838709677
"06-07-2015",4286.54838709677
"07-07-2015",4286.54838709677
"08-07-2015",4286.54838709677
"09-07-2015",4286.54838709677
"10-07-2015",4286.54838709677
"11-07-2015",4286.54838709677
"12-07-2015",4286.54838709677
"13-07-2015",4286.54838709677
"14-07-2015",4286.54838709677
"15-07-2015",4286.54838709677
"16-07-2015",4286.54838709677
"17-07-2015",4286.54838709677
"18-07-2015",4286.54838709677
"19-07-2015",4286.54838709677
"20-07-2015",4286.54838709677
"21-07-2015",4286.54838709677
"22-07-2015",4286.54838709677
"23-07-2015",4286.54838709677
"24-07-2015",4286.54838709677
"25-07-2015",4286.54838709677
"26-07-2015",4286.54838709677
"27-07-2015",4286.54838709677
"28-07-2015",4286.54838709677
"29-07-2015",4286.54838709677
"30-07-2015",4286.54838709677
"31-07-2015",4286.54838709677
"01-08-2015",4259.22580645161
"02-08-2015",4259.22580645161
"03-08-2015",4259.22580645161
"04-08-2015",4259.22580645161
"05-08-2015",4259.22580645161
"06-08-2015",4259.22580645161
"07-08-2015",4259.22580645161
"08-08-2015",4259.22580645161
"09-08-2015",4259.22580645161
"10-08-2015",4259.22580645161
"11-08-2015",4259.22580645161
"12-08-2015",4259.22580645161
"13-08-2015",4259.22580645161
"14-08-2015",4259.22580645161
"15-08-2015",4259.22580645161
"16-08-2015",4259.22580645161
"17-08-2015",4259.22580645161
"18-08-2015",4259.22580645161
"19-08-2015",4259.22580645161
"20-08-2015",4259.22580645161
"21-08-2015",4259.22580645161
"22-08-2015",4259.22580645161
"23-08-2015",4259.22580645161
"24-08-2015",4259.22580645161
"25-08-2015",4259.22580645161
"26-08-2015",4259.22580645161
"27-08-2015",4259.22580645161
"28-08-2015",4259.22580645161
"29-08-2015",4259.22580645161
"30-08-2015",4259.22580645161
"31-08-2015",4259.22580645161
"01-09-2015",4402.76666666666
"02-09-2015",4402.76666666666
"03-09-2015",4402.76666666666
"04-09-2015",4402.76666666666
"05-09-2015",4402.76666666666
"06-09-2015",4402.76666666666
"07-09-2015",4402.76666666666
"08-09-2015",4402.76666666666
"09-09-2015",4402.76666666666
"10-09-2015",4402.76666666666
"11-09-2015",4402.76666666666
"12-09-2015",4402.76666666666
"13-09-2015",4402.76666666666
"14-09-2015",4402.76666666666
"15-09-2015",4402.76666666666
"16-09-2015",4402.76666666666
"17-09-2015",4402.76666666666
"18-09-2015",4402.76666666666
"19-09-2015",4402.76666666666
"20-09-2015",4402.76666666666
"21-09-2015",4402.76666666666
"22-09-2015",4402.76666666666
"23-09-2015",4402.76666666666
"24-09-2015",4402.76666666666
"25-09-2015",4402.76666666666
"26-09-2015",4402.76666666666
"27-09-2015",4402.76666666666
"28-09-2015",4402.76666666666
"29-09-2015",4402.76666666666
"30-09-2015",4402.76666666666
"01-10-2015",4283.51612903226
"02-10-2015",4283.51612903226
"03-10-2015",4283.51612903226
"04-10-2015",4283.51612903226
"05-10-2015",4283.51612903226
"06-10-2015",4283.51612903226
"07-10-2015",4283.51612903226
"08-10-2015",4283.51612903226
"09-10-2015",4283.51612903226
"10-10-2015",4283.51612903226
"11-10-2015",4283.51612903226
"12-10-2015",4283.51612903226
"13-10-2015",4283.51612903226
"14-10-2015",4283.51612903226
"15-10-2015",4283.51612903226
"16-10-2015",4283.51612903226
"17-10-2015",4283.51612903226
"18-10-2015",4283.51612903226
"19-10-2015",4283.51612903226
"20-10-2015",4283.51612903226
"21-10-2015",4283.51612903226
"22-10-2015",4283.51612903226
"23-10-2015",4283.51612903226
"24-10-2015",4283.51612903226
"25-10-2015",4283.51612903226
"26-10-2015",4283.51612903226
"27-10-2015",4283.51612903226
"28-10-2015",4283.51612903226
"29-10-2015",4283.51612903226
"30-10-2015",4283.51612903226
"31-10-2015",4283.51612903226
"01-11-2015",4227.13333333333
"02-11-2015",4227.13333333333
"03-11-2015",4227.13333333333
"04-11-2015",4227.13333333333
"05-11-2015",4227.13333333333
"06-11-2015",4227.13333333333
"07-11-2015",4227.13333333333
"08-11-2015",4227.13333333333
"09-11-2015",4227.13333333333
"10-11-2015",4227.13333333333
"11-11-2015",4227.13333333333
"12-11-2015",4227.13333333333
"13-11-2015",4227.13333333333
"14-11-2015",4227.13333333333
"15-11-2015",4227.13333333333
"16-11-2015",4227.13333333333
"17-11-2015",4227.13333333333
"18-11-2015",4227.13333333333
"19-11-2015",4227.13333333333
"20-11-2015",4227.13333333333
"21-11-2015",4227.13333333333
"22-11-2015",4227.13333333333
"23-11-2015",4227.13333333333
"24-11-2015",4227.13333333333
"25-11-2015",4227.13333333333
"26-11-2015",4227.13333333333
"27-11-2015",4227.13333333333
"28-11-2015",4227.13333333333
"29-11-2015",4227.13333333333
"30-11-2015",4227.13333333333
"01-12-2015",4087.87096774193
"02-12-2015",4087.87096774193
"03-12-2015",4087.87096774193
"04-12-2015",4087.87096774193
"05-12-2015",4087.87096774193
"06-12-2015",4087.87096774193
"07-12-2015",4087.87096774193
"08-12-2015",4087.87096774193
"09-12-2015",4087.87096774193
"10-12-2015",4087.87096774193
"11-12-2015",4087.87096774193
"12-12-2015",4087.87096774193
"13-12-2015",4087.87096774193
"14-12-2015",4087.87096774193
"15-12-2015",4087.87096774193
"16-12-2015",4087.87096774193
"17-12-2015",4087.87096774193
"18-12-2015",4087.87096774193
"19-12-2015",4087.87096774193
"20-12-2015",4087.87096774193
"21-12-2015",4087.87096774193
"22-12-2015",4087.87096774193
"23-12-2015",4087.87096774193
"24-12-2015",4087.87096774193
"25-12-2015",4087.87096774193
"26-12-2015",4087.87096774193
"27-12-2015",4087.87096774193
"28-12-2015",4087.87096774193
"29-12-2015",4087.87096774193
"30-12-2015",4087.87096774193
"31-12-2015",4087.87096774193
"01-01-2016",4133.57032258064
"02-01-2016",4133.57032258064
"03-01-2016",4133.57032258064
"04-01-2016",4133.57032258064
"05-01-2016",4133.57032258064
"06-01-2016",4133.57032258064
"07-01-2016",4133.57032258064
"08-01-2016",4133.57032258064
"09-01-2016",4133.57032258064
"10-01-2016",4133.57032258064
"11-01-2016",4133.57032258064
"12-01-2016",4133.57032258064
"13-01-2016",4133.57032258064
"14-01-2016",4133.57032258064
"15-01-2016",4133.57032258064
"16-01-2016",4133.57032258064
"17-01-2016",4133.57032258064
"18-01-2016",4133.57032258064
"19-01-2016",4133.57032258064
"20-01-2016",4133.57032258064
"21-01-2016",4133.57032258064
"22-01-2016",4133.57032258064
"23-01-2016",4133.57032258064
"24-01-2016",4133.57032258064
"25-01-2016",4133.57032258064
"26-01-2016",4133.57032258064
"27-01-2016",4133.57032258064
"28-01-2016",4133.57032258064
"29-01-2016",4133.57032258064
"30-01-2016",4133.57032258064
"31-01-2016",4133.57032258064
"01-02-2016",4190.86972413793
"02-02-2016",4190.86972413793
"03-02-2016",4190.86972413793
"04-02-2016",4190.86972413793
"05-02-2016",4190.86972413793
"06-02-2016",4190.86972413793
"07-02-2016",4190.86972413793
"08-02-2016",4190.86972413793
"09-02-2016",4190.86972413793
"10-02-2016",4190.86972413793
"11-02-2016",4190.86972413793
"12-02-2016",4190.86972413793
"13-02-2016",4190.86972413793
"14-02-2016",4190.86972413793
"15-02-2016",4190.86972413793
"16-02-2016",4190.86972413793
"17-02-2016",4190.86972413793
"18-02-2016",4190.86972413793
"19-02-2016",4190.86972413793
"20-02-2016",4190.86972413793
"21-02-2016",4190.86972413793
"22-02-2016",4190.86972413793
"23-02-2016",4190.86972413793
"24-02-2016",4190.86972413793
"25-02-2016",4190.86972413793
"26-02-2016",4190.86972413793
"27-02-2016",4190.86972413793
"28-02-2016",4190.86972413793
"29-02-2016",4190.86972413793
"01-03-2016",4467.50335483871
"02-03-2016",4467.50335483871
"03-03-2016",4467.50335483871
"04-03-2016",4467.50335483871
"05-03-2016",4467.50335483871
"06-03-2016",4467.50335483871
"07-03-2016",4467.50335483871
"08-03-2016",4467.50335483871
"09-03-2016",4467.50335483871
"10-03-2016",4467.50335483871
"11-03-2016",4467.50335483871
"12-03-2016",4467.50335483871
"13-03-2016",4467.50335483871
"14-03-2016",4467.50335483871
"15-03-2016",4467.50335483871
"16-03-2016",4467.50335483871
"17-03-2016",4467.50335483871
"18-03-2016",4467.50335483871
"19-03-2016",4467.50335483871
"20-03-2016",4467.50335483871
"21-03-2016",4467.50335483871
"22-03-2016",4467.50335483871
"23-03-2016",4467.50335483871
"24-03-2016",4467.50335483871
"25-03-2016",4467.50335483871
"26-03-2016",4467.50335483871
"27-03-2016",4467.50335483871
"28-03-2016",4467.50335483871
"29-03-2016",4467.50335483871
"30-03-2016",4467.50335483871
"31-03-2016",4467.50335483871
"01-04-2016",4510.3277
"02-04-2016",4510.3277
"03-04-2016",4510.3277
"04-04-2016",4510.3277
"05-04-2016",4510.3277
"06-04-2016",4510.3277
"07-04-2016",4510.3277
"08-04-2016",4510.3277
"09-04-2016",4510.3277
"10-04-2016",4510.3277
"11-04-2016",4510.3277
"12-04-2016",4510.3277
"13-04-2016",4510.3277
"14-04-2016",4510.3277
"15-04-2016",4510.3277
"16-04-2016",4510.3277
"17-04-2016",4510.3277
"18-04-2016",4510.3277
"19-04-2016",4510.3277
"20-04-2016",4510.3277
"21-04-2016",4510.3277
"22-04-2016",4510.3277
"23-04-2016",4510.3277
"24-04-2016",4510.3277
"25-04-2016",4510.3277
"26-04-2016",4510.3277
"27-04-2016",4510.3277
"28-04-2016",4510.3277
"29-04-2016",4510.3277
"30-04-2016",4510.3277
"01-05-2016",4529.34393548387
"02-05-2016",4529.34393548387
"03-05-2016",4529.34393548387
"04-05-2016",4529.34393548387
"05-05-2016",4529.34393548387
"06-05-2016",4529.34393548387
"07-05-2016",4529.34393548387
"08-05-2016",4529.34393548387
"09-05-2016",4529.34393548387
"10-05-2016",4529.34393548387
"11-05-2016",4529.34393548387
"12-05-2016",4529.34393548387
"13-05-2016",4529.34393548387
"14-05-2016",4529.34393548387
"15-05-2016",4529.34393548387
"16-05-2016",4529.34393548387
"17-05-2016",4529.34393548387
"18-05-2016",4529.34393548387
"19-05-2016",4529.34393548387
"20-05-2016",4529.34393548387
"21-05-2016",4529.34393548387
"22-05-2016",4529.34393548387
"23-05-2016",4529.34393548387
"24-05-2016",4529.34393548387
"25-05-2016",4529.34393548387
"26-05-2016",4529.34393548387
"27-05-2016",4529.34393548387
"28-05-2016",4529.34393548387
"29-05-2016",4529.34393548387
"30-05-2016",4529.34393548387
"31-05-2016",4529.34393548387
"01-06-2016",4548.74043333333
"02-06-2016",4548.74043333333
"03-06-2016",4548.74043333333
"04-06-2016",4548.74043333333
"05-06-2016",4548.74043333333
"06-06-2016",4548.74043333333
"07-06-2016",4548.74043333333
"08-06-2016",4548.74043333333
"09-06-2016",4548.74043333333
"10-06-2016",4548.74043333333
"11-06-2016",4548.74043333333
"12-06-2016",4548.74043333333
"13-06-2016",4548.74043333333
"14-06-2016",4548.74043333333
"15-06-2016",4548.74043333333
"16-06-2016",4548.74043333333
"17-06-2016",4548.74043333333
"18-06-2016",4548.74043333333
"19-06-2016",4548.74043333333
"20-06-2016",4548.74043333333
"21-06-2016",4548.74043333333
"22-06-2016",4548.74043333333
"23-06-2016",4548.74043333333
"24-06-2016",4548.74043333333
"25-06-2016",4548.74043333333
"26-06-2016",4548.74043333333
"27-06-2016",4548.74043333333
"28-06-2016",4548.74043333333
"29-06-2016",4548.74043333333
"30-06-2016",4548.74043333333
"01-07-2016",4345.74212903226
"02-07-2016",4345.74212903226
"03-07-2016",4345.74212903226
"04-07-2016",4345.74212903226
"05-07-2016",4345.74212903226
"06-07-2016",4345.74212903226
"07-07-2016",4345.74212903226
"08-07-2016",4345.74212903226
"09-07-2016",4345.74212903226
"10-07-2016",4345.74212903226
"11-07-2016",4345.74212903226
"12-07-2016",4345.74212903226
"13-07-2016",4345.74212903226
"14-07-2016",4345.74212903226
"15-07-2016",4345.74212903226
"16-07-2016",4345.74212903226
"17-07-2016",4345.74212903226
"18-07-2016",4345.74212903226
"19-07-2016",4345.74212903226
"20-07-2016",4345.74212903226
"21-07-2016",4345.74212903226
"22-07-2016",4345.74212903226
"23-07-2016",4345.74212903226
"24-07-2016",4345.74212903226
"25-07-2016",4345.74212903226
"26-07-2016",4345.74212903226
"27-07-2016",4345.74212903226
"28-07-2016",4345.74212903226
"29-07-2016",4345.74212903226
"30-07-2016",4345.74212903226
"31-07-2016",4345.74212903226
"01-08-2016",4351.12722580645
"02-08-2016",4351.12722580645
"03-08-2016",4351.12722580645
"04-08-2016",4351.12722580645
"05-08-2016",4351.12722580645
"06-08-2016",4351.12722580645
"07-08-2016",4351.12722580645
"08-08-2016",4351.12722580645
"09-08-2016",4351.12722580645
"10-08-2016",4351.12722580645
"11-08-2016",4351.12722580645
"12-08-2016",4351.12722580645
"13-08-2016",4351.12722580645
"14-08-2016",4351.12722580645
"15-08-2016",4351.12722580645
"16-08-2016",4351.12722580645
"17-08-2016",4351.12722580645
"18-08-2016",4351.12722580645
"19-08-2016",4351.12722580645
"20-08-2016",4351.12722580645
"21-08-2016",4351.12722580645
"22-08-2016",4351.12722580645
"23-08-2016",4351.12722580645
"24-08-2016",4351.12722580645
"25-08-2016",4351.12722580645
"26-08-2016",4351.12722580645
"27-08-2016",4351.12722580645
"28-08-2016",4351.12722580645
"29-08-2016",4351.12722580645
"30-08-2016",4351.12722580645
"31-08-2016",4351.12722580645
"01-09-2016",4460.61786666666
"02-09-2016",4460.61786666666
"03-09-2016",4460.61786666666
"04-09-2016",4460.61786666666
"05-09-2016",4460.61786666666
"06-09-2016",4460.61786666666
"07-09-2016",4460.61786666666
"08-09-2016",4460.61786666666
"09-09-2016",4460.61786666666
"10-09-2016",4460.61786666666
"11-09-2016",4460.61786666666
"12-09-2016",4460.61786666666
"13-09-2016",4460.61786666666
"14-09-2016",4460.61786666666
"15-09-2016",4460.61786666666
"16-09-2016",4460.61786666666
"17-09-2016",4460.61786666666
"18-09-2016",4460.61786666666
"19-09-2016",4460.61786666666
"20-09-2016",4460.61786666666
"21-09-2016",4460.61786666666
"22-09-2016",4460.61786666666
"23-09-2016",4460.61786666666
"24-09-2016",4460.61786666666
"25-09-2016",4460.61786666666
"26-09-2016",4460.61786666666
"27-09-2016",4460.61786666666
"28-09-2016",4460.61786666666
"29-09-2016",4460.61786666666
"30-09-2016",4460.61786666666
"01-10-2016",4425.34903225806
"02-10-2016",4425.34903225806
"03-10-2016",4425.34903225806
"04-10-2016",4425.34903225806
"05-10-2016",4425.34903225806
"06-10-2016",4425.34903225806
"07-10-2016",4425.34903225806
"08-10-2016",4425.34903225806
"09-10-2016",4425.34903225806
"10-10-2016",4425.34903225806
"11-10-2016",4425.34903225806
"12-10-2016",4425.34903225806
"13-10-2016",4425.34903225806
"14-10-2016",4425.34903225806
"15-10-2016",4425.34903225806
"16-10-2016",4425.34903225806
"17-10-2016",4425.34903225806
"18-10-2016",4425.34903225806
"19-10-2016",4425.34903225806
"20-10-2016",4425.34903225806
"21-10-2016",4425.34903225806
"22-10-2016",4425.34903225806
"23-10-2016",4425.34903225806
"24-10-2016",4425.34903225806
"25-10-2016",4425.34903225806
"26-10-2016",4425.34903225806
"27-10-2016",4425.34903225806
"28-10-2016",4425.34903225806
"29-10-2016",4425.34903225806
"30-10-2016",4425.34903225806
"31-10-2016",4425.34903225806
"01-11-2016",4381.42963333333
"02-11-2016",4381.42963333333
"03-11-2016",4381.42963333333
"04-11-2016",4381.42963333333
"05-11-2016",4381.42963333333
"06-11-2016",4381.42963333333
"07-11-2016",4381.42963333333
"08-11-2016",4381.42963333333
"09-11-2016",4381.42963333333
"10-11-2016",4381.42963333333
"11-11-2016",4381.42963333333
"12-11-2016",4381.42963333333
"13-11-2016",4381.42963333333
"14-11-2016",4381.42963333333
"15-11-2016",4381.42963333333
"16-11-2016",4381.42963333333
"17-11-2016",4381.42963333333
"18-11-2016",4381.42963333333
"19-11-2016",4381.42963333333
"20-11-2016",4381.42963333333
"21-11-2016",4381.42963333333
"22-11-2016",4381.42963333333
"23-11-2016",4381.42963333333
"24-11-2016",4381.42963333333
"25-11-2016",4381.42963333333
"26-11-2016",4381.42963333333
"27-11-2016",4381.42963333333
"28-11-2016",4381.42963333333
"29-11-2016",4381.42963333333
"30-11-2016",4381.42963333333
"01-12-2016",4286.10125806451
"02-12-2016",4286.10125806451
"03-12-2016",4286.10125806451
"04-12-2016",4286.10125806451
"05-12-2016",4286.10125806451
"06-12-2016",4286.10125806451
"07-12-2016",4286.10125806451
"08-12-2016",4286.10125806451
"09-12-2016",4286.10125806451
"10-12-2016",4286.10125806451
"11-12-2016",4286.10125806451
"12-12-2016",4286.10125806451
"13-12-2016",4286.10125806451
"14-12-2016",4286.10125806451
"15-12-2016",4286.10125806451
"16-12-2016",4286.10125806451
"17-12-2016",4286.10125806451
"18-12-2016",4286.10125806451
"19-12-2016",4286.10125806451
"20-12-2016",4286.10125806451
"21-12-2016",4286.10125806451
"22-12-2016",4286.10125806451
"23-12-2016",4286.10125806451
"24-12-2016",4286.10125806451
"25-12-2016",4286.10125806451
"26-12-2016",4286.10125806451
"27-12-2016",4286.10125806451
"28-12-2016",4286.10125806451
"29-12-2016",4286.10125806451
"30-12-2016",4286.10125806451
"31-12-2016",4286.10125806451
"01-01-2017",4460.25612903226
"02-01-2017",4460.25612903226
"03-01-2017",4460.25612903226
"04-01-2017",4460.25612903226
"05-01-2017",4460.25612903226
"06-01-2017",4460.25612903226
"07-01-2017",4460.25612903226
"08-01-2017",4460.25612903226
"09-01-2017",4460.25612903226
"10-01-2017",4460.25612903226
"11-01-2017",4460.25612903226
"12-01-2017",4460.25612903226
"13-01-2017",4460.25612903226
"14-01-2017",4460.25612903226
"15-01-2017",4460.25612903226
"16-01-2017",4460.25612903226
"17-01-2017",4460.25612903226
"18-01-2017",4460.25612903226
"19-01-2017",4460.25612903226
"20-01-2017",4460.25612903226
"21-01-2017",4460.25612903226
"22-01-2017",4460.25612903226
"23-01-2017",4460.25612903226
"24-01-2017",4460.25612903226
"25-01-2017",4460.25612903226
"26-01-2017",4460.25612903226
"27-01-2017",4460.25612903226
"28-01-2017",4460.25612903226
"29-01-2017",4460.25612903226
"30-01-2017",4460.25612903226
"31-01-2017",4460.25612903226
"01-02-2017",4543.20753571428
"02-02-2017",4543.20753571428
"03-02-2017",4543.20753571428
"04-02-2017",4543.20753571428
"05-02-2017",4543.20753571428
"06-02-2017",4543.20753571428
"07-02-2017",4543.20753571428
"08-02-2017",4543.20753571428
"09-02-2017",4543.20753571428
"10-02-2017",4543.20753571428
"11-02-2017",4543.20753571428
"12-02-2017",4543.20753571428
"13-02-2017",4543.20753571428
"14-02-2017",4543.20753571428
"15-02-2017",4543.20753571428
"16-02-2017",4543.20753571428
"17-02-2017",4543.20753571428
"18-02-2017",4543.20753571428
"19-02-2017",4543.20753571428
"20-02-2017",4543.20753571428
"21-02-2017",4543.20753571428
"22-02-2017",4543.20753571428
"23-02-2017",4543.20753571428
"24-02-2017",4543.20753571428
"25-02-2017",4543.20753571428
"26-02-2017",4543.20753571428
"27-02-2017",4543.20753571428
"28-02-2017",4543.20753571428
"01-03-2017",4645.67838709677
"02-03-2017",4645.67838709677
"03-03-2017",4645.67838709677
"04-03-2017",4645.67838709677
"05-03-2017",4645.67838709677
"06-03-2017",4645.67838709677
"07-03-2017",4645.67838709677
"08-03-2017",4645.67838709677
"09-03-2017",4645.67838709677
"10-03-2017",4645.67838709677
"11-03-2017",4645.67838709677
"12-03-2017",4645.67838709677
"13-03-2017",4645.67838709677
"14-03-2017",4645.67838709677
"15-03-2017",4645.67838709677
"16-03-2017",4645.67838709677
"17-03-2017",4645.67838709677
"18-03-2017",4645.67838709677
"19-03-2017",4645.67838709677
"20-03-2017",4645.67838709677
"21-03-2017",4645.67838709677
"22-03-2017",4645.67838709677
"23-03-2017",4645.67838709677
"24-03-2017",4645.67838709677
"25-03-2017",4645.67838709677
"26-03-2017",4645.67838709677
"27-03-2017",4645.67838709677
"28-03-2017",4645.67838709677
"29-03-2017",4645.67838709677
"30-03-2017",4645.67838709677
"31-03-2017",4645.67838709677
"01-04-2017",4740.4001
"02-04-2017",4740.4001
"03-04-2017",4740.4001
"04-04-2017",4740.4001
"05-04-2017",4740.4001
"06-04-2017",4740.4001
"07-04-2017",4740.4001
"08-04-2017",4740.4001
"09-04-2017",4740.4001
"10-04-2017",4740.4001
"11-04-2017",4740.4001
"12-04-2017",4740.4001
"13-04-2017",4740.4001
"14-04-2017",4740.4001
"15-04-2017",4740.4001
"16-04-2017",4740.4001
"17-04-2017",4740.4001
"18-04-2017",4740.4001
"19-04-2017",4740.4001
"20-04-2017",4740.4001
"21-04-2017",4740.4001
"22-04-2017",4740.4001
"23-04-2017",4740.4001
"24-04-2017",4740.4001
"25-04-2017",4740.4001
"26-04-2017",4740.4001
"27-04-2017",4740.4001
"28-04-2017",4740.4001
"29-04-2017",4740.4001
"30-04-2017",4740.4001
"01-05-2017",4616.58683870968
"02-05-2017",4616.58683870968
"03-05-2017",4616.58683870968
"04-05-2017",4616.58683870968
"05-05-2017",4616.58683870968
"06-05-2017",4616.58683870968
"07-05-2017",4616.58683870968
"08-05-2017",4616.58683870968
"09-05-2017",4616.58683870968
"10-05-2017",4616.58683870968
"11-05-2017",4616.58683870968
"12-05-2017",4616.58683870968
"13-05-2017",4616.58683870968
"14-05-2017",4616.58683870968
"15-05-2017",4616.58683870968
"16-05-2017",4616.58683870968
"17-05-2017",4616.58683870968
"18-05-2017",4616.58683870968
"19-05-2017",4616.58683870968
"20-05-2017",4616.58683870968
"21-05-2017",4616.58683870968
"22-05-2017",4616.58683870968
"23-05-2017",4616.58683870968
"24-05-2017",4616.58683870968
"25-05-2017",4616.58683870968
"26-05-2017",4616.58683870968
"27-05-2017",4616.58683870968
"28-05-2017",4616.58683870968
"29-05-2017",4616.58683870968
"30-05-2017",4616.58683870968
"31-05-2017",4616.58683870968
"01-06-2017",4732.18533333333
"02-06-2017",4732.18533333333
"03-06-2017",4732.18533333333
"04-06-2017",4732.18533333333
"05-06-2017",4732.18533333333
"06-06-2017",4732.18533333333
"07-06-2017",4732.18533333333
"08-06-2017",4732.18533333333
"09-06-2017",4732.18533333333
"10-06-2017",4732.18533333333
"11-06-2017",4732.18533333333
"12-06-2017",4732.18533333333
"13-06-2017",4732.18533333333
"14-06-2017",4732.18533333333
"15-06-2017",4732.18533333333
"16-06-2017",4732.18533333333
"17-06-2017",4732.18533333333
"18-06-2017",4732.18533333333
"19-06-2017",4732.18533333333
"20-06-2017",4732.18533333333
"21-06-2017",4732.18533333333
"22-06-2017",4732.18533333333
"23-06-2017",4732.18533333333
"24-06-2017",4732.18533333333
"25-06-2017",4732.18533333333
"26-06-2017",4732.18533333333
"27-06-2017",4732.18533333333
"28-06-2017",4732.18533333333
"29-06-2017",4732.18533333333
"30-06-2017",4732.18533333333
"01-07-2017",4664.16212903226
"02-07-2017",4664.16212903226
"03-07-2017",4664.16212903226
"04-07-2017",4664.16212903226
"05-07-2017",4664.16212903226
"06-07-2017",4664.16212903226
"07-07-2017",4664.16212903226
"08-07-2017",4664.16212903226
"09-07-2017",4664.16212903226
"10-07-2017",4664.16212903226
"11-07-2017",4664.16212903226
"12-07-2017",4664.16212903226
"13-07-2017",4664.16212903226
"14-07-2017",4664.16212903226
"15-07-2017",4664.16212903226
"16-07-2017",4664.16212903226
"17-07-2017",4664.16212903226
"18-07-2017",4664.16212903226
"19-07-2017",4664.16212903226
"20-07-2017",4664.16212903226
"21-07-2017",4664.16212903226
"22-07-2017",4664.16212903226
"23-07-2017",4664.16212903226
"24-07-2017",4664.16212903226
"25-07-2017",4664.16212903226
"26-07-2017",4664.16212903226
"27-07-2017",4664.16212903226
"28-07-2017",4664.16212903226
"29-07-2017",4664.16212903226
"30-07-2017",4664.16212903226
"31-07-2017",4664.16212903226
"01-08-2017",4679.70741935484
"02-08-2017",4679.70741935484
"03-08-2017",4679.70741935484
"04-08-2017",4679.70741935484
"05-08-2017",4679.70741935484
