"","Monthly.Global.Seaborne.Iron.Ore.Trade.Indicator..Volume.Index.","Monthly.Global.Seaborne.Coal.Trade.Indicator..Volume.Index.","Monthly.Global.Seaborne.Grain.Trade.Indicator..Volume.Index.","Monthly.Global.Seaborne.Minor.Bulk.Trade.Indicator..Volume.Index.","Monthly.Global.Seaborne.Dry.Bulk.Trade.Indicator..Volume.Index.","Monthly.Global.Seaborne.Iron.Ore.Trade.Indicator....Yr.Yr.","Monthly.Global.Seaborne.Iron.Ore.Trade.Indicator....Yr.Yr.3mma.","Monthly.Global.Seaborne.Coal.Trade.Indicator....Yr.Yr.","Monthly.Global.Seaborne.Coal.Trade.Indicator....Yr.Yr.3mma.","Monthly.Global.Seaborne.Grain.Trade.Indicator....Yr.Yr.","Monthly.Global.Seaborne.Grain.Trade.Indicator....Yr.Yr.3mma.","Monthly.Global.Seaborne.Minor.Bulk.Trade.Indicator....Yr.Yr.","Monthly.Global.Seaborne.Minor.Bulk.Trade.Indicator....Yr.Yr.3mma.","Monthly.Global.Seaborne.Dry.Bulk.Trade.Indicator....Yr.Yr.","Monthly.Global.Seaborne.Dry.Bulk.Trade.Indicator....Yr.Yr.3mma."
"21-04-2019",102.007814647828,105.945310502614,128.444083405837,115.559689648371,109.844878038541,-11.086655161271,-8.96278148474623,5.60655069607045,3.14399176099385,0.773722174410316,-0.380423098997763,6.02092316834966,3.60880217909381,-0.0357646661739128,-0.945517037551869
"22-04-2019",102.782711068949,106.106000042649,128.717861700551,115.900674080317,110.264504118487,-10.8692433199242,-9.10617933412317,5.7247117869056,3.24468985976474,0.704543634919892,-0.544843643880442,6.16822060115989,3.70063967722676,0.0797205880576088,-0.953007096304824
"23-04-2019",103.603046375115,106.311553596552,129.010436103508,116.27645078106,110.722095375557,-10.6160298350951,-9.25195845858534,5.85447240042098,3.35492767768242,0.599999228310206,-0.724751638560191,6.32681811106788,3.80110978908946,0.206351623506845,-0.957462178584535
"24-04-2019",104.472258877084,106.562473936035,129.32250964656,116.687877858427,111.219036671896,-10.3186593418323,-9.40013539089397,5.99595387732073,3.47470755968284,0.459304608254387,-0.920169464947172,6.49731132761575,3.91021400622354,0.34650437267498,-0.958882559267454
"25-04-2019",105.393991746951,106.859374797257,129.654832216363,117.13589482994,111.756831959288,-9.9673194124973,-9.55072693574484,6.14928851862877,3.60403205367689,0.281404210786569,-1.13112143449141,6.68034055591655,4.02795394834969,0.50280847110671,-0.957268325990402
"26-04-2019",106.372108287949,107.202982381985,130.008202356293,117.62152476826,112.33710883075,-9.55041677300549,-9.70375017167416,6.31461970940503,3.74290391060472,0.0649633349138776,-1.35763379120746,6.87659318138705,4.1543313633911,0.67819659629468,-0.95261937915595
"27-04-2019",107.410708126902,107.59413713384,130.383469185278,118.145876637436,112.961623446301,-9.05419475591679,-9.85922245299537,6.49210205282656,3.89132608449429,-0.191641871002242,-1.59973471493927,7.08680625129567,4.28934812749984,0.875959492450825,-0.944935431926281
"28-04-2019",108.514144397182,108.033795793974,130.781534438163,118.710147825281,113.63226584784,-8.46227936735621,-10.0171614117673,6.68190151475884,4.04930173252412,-0.4903365922227,-1.85745432486593,7.31176924282052,4.4330062450843,1.09980771355458,-0.934216010205475
"29-04-2019",109.687041984211,108.523033741202,131.2033546325,119.315626877684,114.3510656792,-7.75513898919103,-10.1775849597939,6.88419557895238,4.21683421509062,-0.833361791368457,-2.13082468324882,7.55232702801362,4.58530784883946,1.35394124314051,-0.920460452610294
"30-04-2019",110.934316909961,109.063047622311,131.649943366979,119.963696441073,115.120198328699,-6.909439888088,-10.3405112906554,7.09917341300997,4.39392709587937,-1.22329102128368,-2.41987979942041,7.80938304680623,4.74625519977807,1.64312829707642,-0.903667910429329
"01-05-2019",112.261196937716,109.655158278989,132.122373757028,120.655836419773,115.941991512768,-5.89727626497999,-10.5059588817721,7.32703604527952,4.58058414194097,-1.66304973316314,-2.7246556340151,8.08390269997209,4.9158506872645,1.97279478787996,-0.883837347570688
"02-05-2019",113.491308867633,110.206840353782,132.524287076397,121.282248834151,116.698196826967,-5.05342954716729,-10.657860021464,7.53086379816903,4.75681462684354,-2.07201789736389,-3.01822092320942,8.32320476970746,5.0730751223566,2.25742027385715,-0.865258229231668
"03-05-2019",114.629808526907,110.719443228083,132.85664908922,121.844364133177,117.391102864217,-4.35005505925644,-10.7962319367881,7.71084727345194,4.92262229929314,-2.45326380503417,-3.30061218873731,8.52818797997281,5.21793083914975,2.50234508046927,-0.847929409089495
"04-05-2019",115.681467763824,111.194220697896,133.120258433651,122.343465939643,118.022806647405,-3.76394333217865,-10.9210903204565,7.86715477583209,5.0780106862858,-2.8096477605844,-3.57186456220001,8.69962216666123,5.35041998811784,2.71216464363227,-0.831849817964138
"05-05-2019",116.650694448241,111.632334040544,133.315748540927,122.780693981385,118.595219975851,-3.27575425304341,-11.0324493326163,7.9999324703274,5.22298309318282,-3.14384354117357,-3.83201178943668,8.83815116879753,5.47054453614541,2.89081573222538,-0.817018463752422
"06-05-2019",117.541550946495,112.034854855086,133.443589157445,123.157046693921,119.110075211214,-2.86937889335436,-11.1303216024554,8.10930451895059,5.35754260378055,-3.45835845677126,-4.08108623472256,8.94429524654322,5.57830626655675,3.0416503122675,-0.803434431366834
"07-05-2019",118.357771148204,112.402767683385,133.504087473529,123.473383500433,119.568930520334,-2.53140795763216,-11.2147182296349,8.19537319681455,5.48169208037639,-3.75555216129676,-4.3191188847954,9.01845303508786,5.67370677914228,3.16749843864802,-0.791096882678969
"08-05-2019",119.102776116289,112.736972418237,133.497388861577,123.730426774312,119.973174590905,-2.2506893126766,-11.2856487855476,8.25821898777097,5.59543416382961,-4.03765435596575,-4.54613935271045,9.06090304176528,5.75674749018238,3.2707213544273,-0.780005056467932
"09-05-2019",119.779688425844,113.038286504454,133.423477225386,123.928763488736,120.324030834215,-2.01795999712197,-11.3431213144039,8.29790065967185,5.69877127361739,-4.30678151766461,-4.76217588152449,9.07180469201701,5.8274296324686,3.3532557939896,-0.770158268373279
"10-05-2019",120.391345251933,113.307446938288,133.282174961467,124.068846557064,120.622561087704,-1.82554056858929,-11.387142334144,8.31445531932393,5.79170560788645,-4.56495277785704,-4.96725534780956,9.05119892813117,5.8857542553216,3.41665032129261,-0.761555910852846
"11-05-2019",120.940310261182,113.545112070079,133.073142532283,124.150995867082,120.869668828524,-1.66708170271217,-11.4177168371767,8.30789844718778,5.87423914349962,-4.81410507115485,-5.1614032649965,8.99900836300556,5.93172222460695,3.46209438501518,-0.754197453145244
"12-05-2019",121.428884356991,113.751863214539,132.795877650368,124.175399011491,121.066101907843,-1.53735468248502,-11.4348482909461,8.2782239118537,5.94637363607814,-5.05610766720541,-5.3446437865491,8.91503698951228,5.96533422274806,3.49044063575439,-0.748082441237111
"13-05-2019",121.859115323427,113.928206072613,132.44971407137,124.14211171628,121.212454814149,-1.43207886464438,-11.4385386383247,8.22540396430823,6.00811062003873,-5.29277619492146,-5.51699970896899,8.79896944437245,5.98659074873609,3.50222092400155,-0.743210497835104
"14-05-2019",122.232806408198,114.074571968397,132.033819993125,124.051057967988,121.309170472425,-1.3477804299377,-11.4287882978334,8.14938921198567,6.05945140862642,-5.52588626427025,-5.67849247463157,8.65036982377644,5.99549211813747,3.49765627906136,-0.739581322342616
"15-05-2019",122.551523880689,114.191318904127,131.547196056902,123.902029840114,121.356541584621,-1.28167775641748,-11.4055961636894,8.05010857258051,6.10039709394244,-5.75718678781996,-5.82914217445374,8.46868004630146,5.99203846309866,3.47666105614515,-0.737194690841245
"16-05-2019",122.816603596746,114.27873243583,130.988672946032,123.69468701831,121.354711515497,-1.23158963338758,-11.3689596056807,7.92746920757752,6.13094854696745,-5.98841310198818,-5.96896755039329,8.25321775697846,5.97622973234794,3.43884132944858,-0.73605045607694
"17-05-2019",123.029156597711,114.337026371785,130.356908576131,123.428556023254,121.303674726498,-1.1958632873082,-11.3188744688676,7.78135643543736,6.15110641758002,-6.22129998643531,-6.09798599778058,8.00317376463658,5.94806569119482,3.38348750106361,-0.73614854745097
"18-05-2019",123.190073767183,114.366343295474,129.650384870192,123.103029129427,121.203276758999,-1.17331984470794,-11.2553350731116,7.61163362435646,6.16087113457053,-6.45759467928067,-6.21621356748261,7.71760900290108,5.90754592152642,3.30956098704866,-0.737488971015523
"19-05-2019",123.30002956502,114.366754914341,128.867404110766,122.717362977344,121.053213766844,-1.16321543252524,-11.1783342124314,7.418142064501,6.16024290565022,-6.69906998578856,-6.32366496789986,7.39545100343131,5.85466982180136,3.21567473085219,-0.740071809474108
"20-05-2019",123.359484854237,114.338262235182,128.006084860489,122.270676876045,120.853031596782,-1.1652166322952,-11.0878631541854,7.20070081959546,6.14922171745563,-6.94753757887225,-6.42035356679624,7.03548986815365,5.78943660704081,3.10006717847033,-0.743897222186617
"21-05-2019",123.368688832643,114.280795566606,127.064357441152,121.761950791986,120.602124414011,-1.17938947823566,-10.9839116380814,6.95910655772692,6.12780733554836,-7.20486159120322,-6.50629139296194,6.6363737253627,5.71184530881673,2.96056922704363,-0.748965445179226
"22-05-2019",123.327680077314,114.194214348575,126.039958960429,121.190023019737,120.299732868667,-1.20620163619906,-10.8664678750133,6.69313336120697,6.09599930441003,-7.47297260090066,-6.58148913771009,6.19660365262564,5.62189477523765,2.79456352676154,-0.755276791158884
"23-05-2019",123.236286706286,114.078306808602,124.930427874338,120.553587529156,119.944941797716,-1.24653783538958,-10.7355185457234,6.40253251531335,6.05379694743259,-7.75388211572924,-6.64595615620676,5.71452804742222,5.51958367093156,2.59893537247075,-0.762831649532653
"24-05-2019",123.094125658133,113.932789443771,123.733098072361,119.851190982998,119.536677455287,-1.30172906205073,-10.5910487992927,6.08703227571385,6.00119936690405,-8.049697664473,-6.69970046863481,5.18833642437871,5.4049104770259,2.37001426358444,-0.771630486431727
"25-05-2019",122.900601086429,113.757306327301,122.445092470998,119.081229418132,119.073704263071,-1.3735964784369,-10.433042251456,5.74633761435494,5.93820544398914,-8.3626386087086,-6.74272876119166,4.61605261580059,5.2778734911252,2.103505035802,-0.781673844740171
"26-05-2019",122.654901862345,113.551428237975,121.063316100375,118.241944582799,118.554621070943,-1.4645115162766,-10.2614809827442,5.38012994357748,5.86481383870568,-8.69505279360633,-6.77504638692109,3.99552734996809,5.13847082728573,1.79440727248855,-0.792962344128454
"27-05-2019",122.355998174925,113.314651610287,119.584448667297,117.331419921546,117.977856916499,-1.57747412765069,-10.0763455364519,4.98806681820159,5.78102298989614,-9.04943416268144,-6.7966573663793,3.3244301793213,4.98670041598752,1.43692148365891,-0.805496681091652
"28-05-2019",122.002637214793,113.046397302752,118.004936576851,116.347576198654,117.341666270666,-1.71621177535415,-9.87761491643056,4.56978161530206,5.68683111519426,-9.42844146865118,-6.80756438813494,2.60024072822057,4.82256000410365,1.02434029223621,-0.819277628992408
"29-05-2019",121.593337923189,112.746009181363,116.320984393424,115.288166750091,116.644123755004,-1.88530242915757,-9.66526658470788,4.12488319137489,5.58223621098724,-9.83491822077568,-6.80776880910371,1.82023922741211,4.64604715486674,0.548922585952044,-0.834306038108713
"30-05-2019",121.126384784341,112.412752514722,114.528545720579,114.150772353116,115.883118314706,-2.09032562651463,-9.43927645893132,3.65295551657425,5.4672360523731,-10.2719140183384,-6.79727065471711,0.981496299649954,4.45715924783296,0.0017482736455563,-0.850582835686291
"31-05-2019",120.599820635136,112.045812176934,112.62331347791,112.932795701854,115.056346829668,-2.33804658231334,-9.19961890963712,3.15355728567806,5.34182819311334,-10.7427074303206,-6.77606861892566,0.0808619581132366,4.25589347884273,-0.627449079193638,-0.868109025995848
"01-06-2019",120.011438461974,111.644290653858,110.600709551484,111.631455476188,114.16130714428,-2.63663942279814,-8.94626675734366,2.62622150541812,5.20600996558089,-11.2508305929253,-6.74416006403634,-0.885046223698879,4.04224685997956,-1.35047487583786,-0.886885690395051
"02-06-2019",119.46587102763,111.272956273931,108.733679058806,110.427128151687,113.334160433585,-2.88460046349584,-8.69598462291204,2.13008671450847,5.07503494932201,-11.6994513154801,-6.71079457255068,-1.77040457254211,3.83935742574139,-1.9771926226108,-0.901839845122691
"03-06-2019",118.960831669121,110.930900775448,107.017735681557,109.317063577263,112.572403406385,-3.09011175280778,-8.44874412192999,1.66468897136275,4.94890035828723,-12.0919353831794,-6.6759679935501,-2.57853814432845,3.64722216410729,-2.5193611988294,-0.912972412843018
"04-06-2019",118.494203590734,110.617287511096,105.448756151135,108.298726856269,111.87373066796,-3.2599546113456,-8.2045172149359,1.22959307697617,4.82760350939076,-12.431227414935,-6.63967599434578,-3.31248196923981,3.46583822270889,-2.98715311818107,-0.92028408043022
"05-06-2019",118.0640309918,110.331349401568,104.022970340788,107.369792557914,111.236027742975,-3.39973339729907,-7.96327620423882,0.824392167965737,4.71114182245339,-12.7198729554345,-6.6019140599396,-3.97499245010141,3.29520290878772,-3.38934539193352,-0.923775299010713
"06-06-2019",117.668510869249,110.072387059334,102.736952206309,106.528139407011,110.657364676204,-3.51406043520486,-7.72499373077731,0.448707336107378,4.5995128201475,-12.9600375731362,-6.56267749246235,-4.568557714341,3.13531368915558,-3.73348420883537,-0.923446283991046
"07-06-2019",117.305985460602,109.839767077977,101.587611553545,105.77184543992,110.135990191673,-3.60670821026909,-7.48964277101661,0.102187274014361,4.49271412794454,-13.1535231074866,-6.52196141058936,-5.09540695841174,2.98616819015675,-4.02602652153726,-0.91929701507114
"08-06-2019",116.974935295706,109.632920482921,100.572186612911,105.099183615631,109.67032639257,-3.68073385024747,-7.25719663388395,-0.215492053374457,4.39074347406443,-13.3017811872537,-6.47976074893331,-5.5575188197727,2.84776419763278,-4.27246119606839,-0.911327236243067
"09-06-2019",116.67397282811,109.451341339754,99.6882374030952,104.508617871972,109.25896398587,-3.7385800024508,-7.0276289577415,-0.504627711803724,4.29359868942723,-13.4059241213985,-6.43607025741389,-5.95662880786887,2.7200996568896,-4.47741199745256,-0.899536455775245
"10-06-2019",116.401836619373,109.29458551674,98.9336398679829,103.998799617915,108.900658017229,-3.78215543454606,-6.80091370739674,-0.765490075491286,4.20127770760692,-13.4667332441933,-6.39088450060472,-6.29423582201846,2.60317267266702,-4.64472434374565,-0.883923946182096
"11-06-2019",116.157386051937,109.162269598502,98.3065807727295,103.568564653997,108.594324103229,-3.81289801876315,-6.57702517114979,-0.998323079958396,4.11377856478765,-13.4846647771965,-6.34419785705722,-6.57160778068613,2.49698150911064,-4.77753745622937,-0.864488744179149
"12-06-2019",115.9395965484,109.054069948211,97.8055533467079,103.216930513798,108.339035149583,-3.83182217781676,-6.35593795787745,-1.20334445013672,4.03109939972178,-13.4598532520633,-6.29600451860112,-6.7897863832834,2.40152458974606,-4.87834325948932,-0.841229650623649
"13-06-2019",115.747555277161,108.969721915985,97.4293536628647,102.943094220425,108.134018545358,-3.83955235813161,-6.13762699415363,-1.38074590396553,3.95323845369036,-13.3921125198713,-6.24629848962201,-6.94959102237984,2.3168004974554,-4.94903313649826,-0.814145230440515
"14-06-2019",115.580457326417,108.909019191579,97.1770777447838,102.746430452867,107.978653824737,-3.83634363489737,-5.92206752140573,-1.53069333166946,3.88019407046574,-13.2809343545358,-6.19507358631533,-7.05162186101753,2.24280797445638,-4.99093341595353,-0.783233812533842
"15-06-2019",115.437602330505,108.871813299755,97.0481193945068,102.626490118037,107.872470789226,-3.82209012886489,-5.7092350931068,-1.65332695088444,3.81196469627631,-13.1254846398335,-6.14232343591714,-7.09626208668624,2.1795459222837,-5.0048302577046,-0.748493489683745
"16-06-2019",115.31839153442,108.858013237124,97.0421687358902,102.582999325247,107.815148084638,-3.79632151261531,-5.49910557200318,-1.74876143777685,3.74854887977347,-12.9245971114303,-6.08804147591128,-7.08367935042403,2.12701340177242,-4.99098440318711,-0.709922118428751
"17-06-2019",115.222325284231,108.867585249559,97.1592114699983,102.615858760754,107.806512228544,-3.75818749101842,-5.29165512737688,-1.81708603427864,3.68994527200067,-12.6767646069622,-6.03222095321288,-7.01382639644841,2.08520963304438,-4.94913606762052,-0.667517318933494
"18-06-2019",115.149000932849,108.900552749629,97.3995288407444,102.725143460982,107.846537085238,-3.70642974377694,-5.08686023234312,-1.85836463153848,3.63615262636486,-12.3801277585218,-5.97485492332832,-6.88644088468215,2.05413399549639,-4.87850006575982,-0.621276474841893
"19-06-2019",115.098111152399,108.95699637387,97.7636983106966,102.911102983861,107.935343786643,-3.63934040423617,-4.88469766118212,-1.87263582966717,3.58716979860985,-12.0324610427163,-5.91593624949125,-6.70104440550778,2.03378602779109,-4.77775107974769,-0.571196733115744
"20-06-2019",115.069442646103,109.037054180015,98.2525949486718,103.174161978717,108.073201098904,-3.55470570437114,-4.68514448670502,-1.85991297383302,3.54299574679212,-11.6311560836377,-5.85545760177469,-6.45694068305018,2.02416542785025,-4.64499879265289,-0.517275003858661
"21-06-2019",115.062875254272,109.140921984673,98.8673935324531,103.514921155975,108.260526235792,-3.44973292638723,-4.48817807765379,-1.82018416674114,3.50362953125835,-11.1732020834748,-5.79341145617914,-6.15321296023967,2.02527205284991,-4.47775242113472,-0.459507960125458
"22-06-2019",115.078381450682,109.26885384229,99.6095713716826,103.934158658923,108.497886121358,-3.32095825053328,-4.29377609613456,-1.75341225750808,3.46907031462585,-10.6551632339471,-5.72979009369658,-5.78872055583494,2.03710591921869,-4.27287398177238,-0.397892037716857
"23-06-2019",115.116026227199,109.421162666545,100.480911857713,104.432831840641,108.785999105692,-3.16413245835248,-4.10191649508436,-1.65953480692166,3.43931736176443,-10.0731529390904,-5.66458559935017,-5.36209458047528,2.05966720263773,-4.02651941421254,-0.332423434959575
"24-06-2019",115.175967366181,109.598220995721,101.483508748949,105.012079450177,109.125737138941,-2.9740807198853,-3.91257751577067,-1.53846402905322,3.41437003978092,-9.42280465599952,-5.59778986120946,-4.87173279567339,2.0929562380434,-3.73406645644965,-0.263098112471808
"25-06-2019",115.258456101804,109.800461903914,102.619771201973,105.673224232944,109.518128410202,-2.74453183817871,-3.72573768532391,-1.39008670916803,3.39422781800553,-8.69923913475978,-5.52939456938133,-4.31579359644106,2.13697351963238,-3.39002791898904,-0.189911792913928
"26-06-2019",115.363838173064,110.0283800603,103.892429560545,106.417775951284,109.964360459244,-2.46791131662908,-3.54137581430202,-1.2142640978568,3.3788902679809,-7.8970278117853,-5.45939121497613,-3.69218909494901,2.19171970086876,-2.98794873068711,-0.112859960724631
"27-06-2019",115.492555272898,110.282532939073,105.304541916395,107.247434832103,110.465783770505,-2.13509142093691,-3.3594709942876,-1.01083178128946,3.36835706345255,-7.01015208192108,-5.38777108904909,-2.99857727924565,2.25719559449393,-2.52028482457679,-0.0319378618423209
"28-06-2019",115.645146899465,110.563542182989,106.859501457559,108.164095449431,111.02391586022,-1.73508998838898,-3.18000259551649,-0.779599527469796,3.36262798036233,-6.03195814374759,-5.31452528151692,-2.23235321758616,2.33340217253861,-1.97826159125673,0.0528594965882312
"29-06-2019",115.822252617378,110.872095123868,108.561044621929,109.169851050795,111.640445869056,-1.25470804598334,-3.00295026453829,-0.520351108347239,3.36170289684335,-4.95510707931359,-5.23964468004921,-1.39063927533882,2.42034056633729,-1.35170924405595,0.141537346523946
"30-06-2019",116.024614738336,111.208946463769,110.413260075595,110.266998337272,112.317239674158,-0.678094279768288,-2.82829392190799,-0.232844097619447,3.36558179321767,-3.77151979376969,-5.16311996893494,-0.470274307726996,2.51801206654481,-0.628872006990092,0.234101159346205
"01-07-2019",116.253081432411,111.574920120941,112.420598537577,111.458042708135,113.056345536076,0.013778015946583,-2.65601375990881,0.0831903559634655,3.37426475199566,-2.47231640181122,-5.08494162792347,0.532198212180719,2.62641812315602,0.203812454628525,0.330556646198498
"02-07-2019",116.47269463539,111.91158555689,114.323795939862,112.569136228365,113.747522467478,0.590898005645305,-2.48841949332519,0.382082338911887,3.3789840375886,-1.28330432601264,-5.00547329365663,1.45966963813064,2.72505158245411,0.928801042283371,0.421837023400022
"03-07-2019",116.684374822635,112.219766235157,116.127425506832,113.602816144265,114.392862258256,1.0723090990337,-2.32549211534802,0.664111348699611,3.37973975038338,-0.195562981480918,-4.92470507967487,2.31562318610204,2.81391390871468,1.55969645567824,0.507947922906869
"04-07-2019",116.889009219479,112.500215947266,117.835821209677,114.5614429237,114.994317975982,1.47389656928193,-2.16721314843845,0.929541114032217,3.37653190645522,0.799068431159351,-4.84262693780377,3.10327347920066,2.89300642115476,2.10833595818397,0.588894657720819
"05-07-2019",117.087455519894,112.753620656458,119.453088180568,115.447205646353,115.553709876705,1.8089117243765,-2.01356464223233,1.17861984146294,3.3693604375681,1.70805215231289,-4.75922865690406,3.8255786205122,2.96233029395218,2.58501347514684,0.664682222217128
"06-07-2019",117.280545481388,112.98060017551,120.983112576945,116.262127002625,116.072730913806,2.08840916469514,-1.86452917150457,1.41158044749361,3.35822519117333,2.53820784900912,-4.67449986160115,4.48525130256789,3.02188655626333,2.99867273510163,0.735315292452672
"07-07-2019",117.469088411188,113.181709682764,122.429570919626,117.008067912555,116.552951861584,2.32161155513029,-1.72008983419279,1.62864077637765,3.34312593040629,3.29576377957909,-4.5884300109945,5.08476899514515,3.07167609223833,3.35707507772827,0.800798226454486
"08-07-2019",117.653874558328,113.35744108006,123.795938927187,117.686731775348,116.995826069069,2.51621394826148,-1.58023024948061,1.83000380382882,3.3240623340814,3.98640352127775,-4.50100839734617,5.62638324966455,3.11169964103405,3.66694507707234,0.861135064488626
"09-07-2019",117.835678425859,113.508224195894,125.085499867815,118.29966835918,117.402693858471,2.67863770042412,-1.44493455593979,2.01585782682631,3.3010339966853,4.61530861142645,-4.4122241447487,6.11212815512673,3.14195779682514,3.93409671230548,0.91632952930947
"10-07-2019",118.01526201706,113.63442783676,126.301352448732,118.848277340184,117.774786581544,2.81424235922285,-1.31418740973147,2.18637663969343,3.27404042836815,5.18719742199175,-4.32206620777207,6.54382797734647,3.16245100881294,4.16354245332215,0.966385026389379
"11-07-2019",118.19337802926,113.736360689222,127.446418262129,119.333811498692,118.113230346182,2.92750251420857,-1.18797398286603,2.3417196966148,3.24308105493332,5.7063605592575,-4.23052337008959,6.92310401017383,3.17317958123196,4.35958730790662,1.01130464412885
"12-07-2019",118.370773008653,113.814272074947,128.523448805508,119.757379580033,118.419049424483,3.02215544631635,-1.0662799615214,2.48203226074385,3.20815521782511,6.17669305417719,-4.13758424308251,7.25138066443284,3.1741436733547,4.52590959504323,1.05109115404708
"13-07-2019",118.548190479334,113.868352560529,129.535032093299,120.119948826415,118.693169352625,3.10132444809912,-0.949091544419759,2.60744554004015,3.1692621741147,6.60172358491505,-4.04323726442309,7.52989081744534,3.16534329949364,4.66562995989039,1.08574701095288
"14-07-2019",118.726374059667,113.898734423606,130.483598875644,120.422347185677,118.93641973193,3.16762188399386,-0.836395441262336,2.71807680996356,3.12640109648449,6.98464095081867,-3.94747069663632,7.75968044323084,3.14677832900167,4.78136992532152,1.11527435309624
"15-07-2019",118.906070579046,113.905491976398,131.371428479286,120.66526520196,119.149536739577,3.22323539133202,-0.728178871222201,2.81402952313985,3.07957107321031,7.32831799644453,-3.85027262563955,7.94161254077129,3.11844848627026,4.87530107861442,1.13967500230021
"16-07-2019",119.088033208122,113.888641747476,132.200654284602,120.849257592601,119.333165356587,3.27000006649618,-0.624429561494715,2.89539340610058,3.02877110814222,7.63533316512696,-3.75163095926038,8.07637037509413,3.08035335072505,4.94918581616102,1.15895046407331
"17-07-2019",119.273024615599,113.848142522187,132.973268851937,120.974744514864,119.487861319801,3.30945901817225,-0.525135745905753,2.96224454318739,2.97400012068315,7.90798984379652,-3.65153342573225,8.16446004334555,3.03249235681989,5.00441041067603,1.17310192770241
"18-07-2019",119.461820164846,113.783895241846,133.691128709557,121.042012525393,119.614092803774,3.34291428579178,-0.430286163577251,3.01464544769941,2.91525694576611,8.14833364418268,-3.54996757216775,8.20621237549128,2.97486479402832,5.04201102133248,1.18213026632612
"19-07-2019",119.655211163712,113.695742761444,134.355958814738,121.051215234579,119.712241837666,3.37146980333639,-0.339870057650144,3.05264512035016,2.85254033382911,8.35816775005327,-3.44692076300943,8.20178417678313,2.90746980683299,5.06269313484307,1.18603603698867
"20-07-2019",119.854008181178,113.58346946528,134.969356698689,121.002373657342,119.782605461421,3.39606782619434,-0.253877174064449,3.07627909508877,2.78584895078887,8.53906644563382,-3.34238017845773,8.15115881665754,2.83030639471311,5.06684480225318,1.18481948067425
"21-07-2019",120.059044444728,113.44680073958,135.532796305287,120.895376261114,119.825396624733,3.41752002305775,-0.172297760396301,3.08556947232812,2.71518137801236,8.69238692670375,-3.23633281287627,8.05414616627775,2.74337341212942,5.05454391980283,1.17848052232193
"22-07-2019",120.271179332697,113.285402300808,136.047631532842,120.729978711155,119.840744831524,3.43653425880958,-0.0951225647519798,3.08052493961126,2.64053611228651,8.8192794829826,-3.12876547317369,7.91038188448507,2.64666956850724,5.02555969046583,1.16701877082096
"23-07-2019",120.491301976228,113.098879378025,136.515099487401,120.505803312595,119.828696531874,3.45373795216366,-0.0223428347186547,3.06114077973523,2.56191156578638,8.92069612819979,-3.01966477716241,7.71932604947751,2.54019342821742,4.97934829358826,1.1504335189867
"24-07-2019",120.720334985925,112.886775747306,136.936323455411,120.222338147948,119.789215262599,3.46969877879722,0.0460496836282722,3.02739886633991,2.47930606604128,8.997397742595,-2.90901715189381,7.48026113107698,2.42394341055482,4.91504268137748,1.12872374351695
"25-07-2019",120.95923831884,112.648572615844,137.312315602883,119.878935908117,119.722181536899,3.48494340312364,0.110062746661157,2.97926764695787,2.39271785589926,9.04995978143616,-2.79680883196953,7.19228929596964,2.2979177897151,4.83143631079672,1.10188810492885
"26-07-2019",121.209013301981,112.383687353012,137.643979407539,119.474812414232,119.627392482741,3.49997485680366,0.169703614079862,2.91670211350931,2.3021450934897,9.07877659238311,-2.68302585782914,6.85432903579896,2.16211469476882,4.72696050563273,1.06992494747617
"27-07-2019",121.47070682923,112.091472065283,137.932111829797,119.009044826923,119.504561228881,3.51528913743918,0.224979049734971,2.83964376021438,2.20758585218417,9.0840643740882,-2.56765407401328,6.4651111054479,2.01653210963395,4.59965502398906,1.03283229904722
"28-07-2019",121.745415749231,111.771212011523,138.177405227802,118.480569538972,119.353316036675,3.53139157516206,0.275895322394975,2.74802052888382,2.10903812055533,9.06586279823059,-2.45067912740271,6.02317375625609,1.86116787304564,4.44713127897355,0.990607871043139
"29-07-2019",122.034291462672,111.422123854775,138.380449021098,117.888179746498,119.173199175043,3.54881350717131,0.322458206457123,2.64174674153643,2.00649980233427,9.02403530715378,-2.3320864654327,5.52685724626979,1.6960196785244,4.26652752250289,0.943249058236688
"30-07-2019",122.3385447482,111.043353746266,138.54173110696,117.230522693154,118.96366553518,3.56812981043367,0.364672982602354,2.52072302028055,1.89996871636602,8.95826808933927,-2.2118613342825,4.97429760690736,1.52108507434172,4.05445515135423,0.890752938611506
"31-07-2019",122.65945083722,110.633975236942,138.661639032769,116.506096581028,118.724080980832,3.58997787107956,0.402544438394162,2.38483619438466,1.7894425965628,8.86806772502992,-2.08998877703991,4.36341964263019,1.33636146348368,3.80693512802364,0.833116273181848
"01-08-2019",122.998354758831,110.192987011428,138.740460927255,115.713247141201,118.453720429136,3.61507861643359,0.436076868821544,2.23395919445004,1.67491909185612,8.75275748433914,-1.96645363184048,3.69192913732874,1.14184610361245,3.51932332347878,0.770335505792724
"02-08-2019",123.303383966192,109.775909698246,138.799701014358,114.965177266799,118.194553722396,3.63535244651268,0.469783040682661,2.08688365534306,1.56498947905486,8.65643564220191,-1.83182154280556,3.06883924611489,0.960226302385682,3.26857579340336,0.713578291686555
